rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1338633095348075	-135.7557603155228	C17H28O7	[M - H]-	GFJXYGQADBGXHB	InChI=1S/C17H28O7/c1-5-14(23-16(21)7-11(3)18)9-13(20)10-15(6-2)24-17(22)8-12(4)19/h13-15,20H,5-10H2,1-4H3	null	CCC(CC(CC(CC)OC(=O)CC(=O)C)O)OC(=O)CC(=O)C	1.70000005	90163665	PubChem:(90163665)	2
2	1	N/A	-146.00596230659977	C17H28O7	[M - H]-	LKTSFPPYYPHJJB	InChI=1S/C17H28O7/c1-10(18)21-9-13-7-14(22-11(2)19)16(23-12(3)20)15(8-13)24-17(4,5)6/h13-16H,7-9H2,1-6H3	null	CC(=O)OCC1CC(C(C(C1)OC(C)(C)C)OC(=O)C)OC(=O)C	1.70000005	102451462	PubChem:(102451462)	2
3	1	N/A	-159.71354038442226	C17H28O7	[M - H]-	ARWUNWXIHOOZKV	InChI=1S/C17H28O7/c1-6-7-8-11(18)19-9-10-12-13(22-16(2,3)21-12)14-15(20-10)24-17(4,5)23-14/h10,12-15H,6-9H2,1-5H3	null	CCCCC(=O)OCC1C2C(C3C(O1)OC(O3)(C)C)OC(O2)(C)C	1.89999998	68234012	PubChem:(68234012)	2
4	1	N/A	-161.46634354247186	C17H28O7	[M - H]-	BSIHYVUJQHNWKE	InChI=1S/C17H28O7/c1-4-13(20)9-15(23-16(21)6-11(3)19)8-12-7-14(5-10(2)18)24-17(12)22/h10,12-15,18,20H,4-9H2,1-3H3	null	CCC(CC(CC1CC(OC1=O)CC(C)O)OC(=O)CC(=O)C)O	1.20000005	90304825	PubChem:(90304825)	2
5	1	N/A	-167.2616559222203	C17H28O7	[M - H]-	VNDZNUJQZYSXBV	InChI=1S/C17H28O7/c1-9(2)22-15-7-14(8-21-11(4)18)17(24-13(6)20)16(10(15)3)23-12(5)19/h9-10,14-17H,7-8H2,1-6H3	null	CC1C(CC(C(C1OC(=O)C)OC(=O)C)COC(=O)C)OC(C)C	1.89999998	132215015	PubChem:(132215015)	2
6	1	N/A	-170.90933298521736	C17H28O7	[M - H]-	WWAGLYKSBZUDAM	InChI=1S/C17H28O7/c1-7-8-9(18)20-11-10(19-6)12-14(23-16(2,3)21-12)15-13(11)22-17(4,5)24-15/h10-15H,7-8H2,1-6H3	null	CCCC(=O)OC1C2C(C3C(C1OC)OC(O3)(C)C)OC(O2)(C)C	1.39999998	44573134	PubChem:(44573134);PubMed	66
7	1	N/A	-171.47752552562324	C17H28O7	[M - H]-	LGCBXXKHNLORHG	InChI=1S/C17H28O7/c1-16(2)21-12-10(9-19-11-7-5-6-8-18-11)20-15-14(13(12)22-16)23-17(3,4)24-15/h10-15H,5-9H2,1-4H3	null	CC1(OC2C(OC3C(C2O1)OC(O3)(C)C)COC4CCCCO4)C	1.39999998	44517378;75039680;134972221	PubChem:(44517378 75039680 134972221)	2
8	1	N/A	-174.13155879352462	C17H28O7	[M - H]-	UBZHQGVVAHCGHR	InChI=1S/C17H28O7/c1-8(2)15(18)20-10-9(19-7)11-13(23-16(3,4)21-11)14-12(10)22-17(5,6)24-14/h8-14H,1-7H3	null	CC(C)C(=O)OC1C2C(C3C(C1OC)OC(O3)(C)C)OC(O2)(C)C	1.60000002	44573136	PubChem:(44573136);PubMed	66
9	1	N/A	-175.56431873871426	C17H28O7	[M - H]-	VEDYDEVHOOQRCN	InChI=1S/C17H28O7/c1-12(18)4-6-14(19)9-11-17(22)24-13(2)5-7-15(20)8-10-16(21)23-3/h8-15,18-20H,4-7H2,1-3H3	null	CC(CCC(C=CC(=O)OC(C)CCC(C=CC(=O)OC)O)O)O	0.800000012	139583592	PubChem:(139583592);COCONUT:(CNP0354138)	2097154
10	1	N/A	-176.19978961563285	C17H28O7	[M - H]-	YPVKBDVYVNNDPG	InChI=1S/C17H28O7/c1-11(18)6-5-7-16(21)22-12(2)10-14-13(8-9-15(19)20)23-17(3,4)24-14/h5,7,11-14,18H,6,8-10H2,1-4H3,(H,19,20)	null	CC(CC=CC(=O)OC(C)CC1C(OC(O1)(C)C)CCC(=O)O)O	1.60000002	11142464	PubChem:(11142464)	2
