rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C35H38O	[M - H]-	C35H38O	10.032583502248954	6.440788351497631	3.591795150751323	2	0.0844574780058651	-4.949109872196754	4.949109872196754	-4.900631391010625	
2	C30H38N2O3	[M - H]-	C30H38N2O3	9.886947769773823	4.1486347279836515	5.738313041790171	2	0.0844574780058651	3.699588635325373	3.699588635325373	3.599067108404145	
3	C28H43O4P	[M - H]-	C28H43O4P	9.27041256178212	2.6233433873849057	6.647069174397214	2	0.0844574780058651	0.14485392583005774	0.14485392583005774	0.10557346310752284	
4	C19H38N8O6	[M - H]-	C19H38N8O6	6.704444754382826	4.22778351127744	2.4766612431053865	2	0.0844574780058651	-3.1541237473231916	3.1541237473231916	-3.1365693348771324	
5	C20H44NO11	[M - H]-	C20H44NO11	5.274756470526247	3.354849626419142	1.9199068441071052	2	0.0844574780058651	-3.1655012375847313	3.1655012375847313	-3.1477508134335883	
6	C18H42N4O10	[M - H]-	C18H42N4O10	5.033411870685267	4.028028438870891	1.0053834318143764	2	0.0844574780058651	-0.2788092383235087	0.2788092383235087	-0.31079082077651315	
7	C33H36N3	[M - H]-	C33H36N3	4.7992061467318425	-0.21928274236123357	5.018488889093076	2	0.0844574780058651	-2.062417873057742	2.062417873057742	-2.0636713984736543	
8	C29H39N4P	[M - H]-	C29H39N4P	3.9803851087393696	-2.1063412126147796	6.086726321354149	2	0.0844574780058651	-2.7304605831696254	2.7304605831696254	-2.7202050509930964	
9	C26H34N8O	[M - H]-	C26H34N8O	3.5899599367158803	-0.03817429379343196	3.6281342305093123	1	0.0	9.266648445839047	9.266648445839047	9.272987093718296	
10	C20H34N12O2	[M - H]-	C20H34N12O2	3.5418238489122715	0.4032443656630158	3.1385794832492557	1	0.0	-5.968686593549424	5.968686593549424	-5.962347849097856	
