rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H26O10	[M - H]-	C17H26O10	88.25058891032694	84.5913328533935	3.65925605693345	25	0.9709725430155043	2.1253758071626487	2.7684402370304193	0.666640208312401	
2	C18H22N4O6	[M - H]-	C18H22N4O6	78.81441713877325	76.36471989532808	2.4496972434451765	25	0.9709725430155045	1.6452680158473538	2.7684402370304193	-2.7700993275244796	
3	C13H22N6O8	[M - H]-	C13H22N6O8	77.14447770621469	75.43633129927646	1.7081464069382264	23	0.915979721848952	2.7684402370304193	3.0105601892587193	7.567317327697496	
4	C11H27N4O9P	[M - H]-	C11H27N4O9P	75.97290039832679	74.37911875493496	1.593781643391815	23	0.915979721848952	2.7684402370304193	3.0105601892587193	3.3184961024450472	
5	C12H23N8O5P	[M - H]-	C12H23N8O5P	75.6827425017434	72.72563587893927	2.9571066228041403	23	0.9159797218489518	1.6452680158473538	2.791253979756355	-0.11824343339183348	
6	C10H26N6O8S	[M - H]-	C10H26N6O8S	75.37453502063103	73.26157683168638	2.1129581889446465	23	0.915979721848952	1.6452680158473538	2.791253979756355	-1.0955794730991284	
7	C18H30O5S2	[M - H]-	C18H30O5S2	75.34612180416549	75.34612180416549	0.0	25	0.9709725430155045	1.6452680158473538	2.7684402370304193	-1.566529187968913	
8	C16H27N2O7P	[M - H]-	C16H27N2O7P	75.22441829055876	72.64513461050606	2.5792836800526944	24	0.9063712557537446	2.1454359824470384	2.819009914396994	-7.018920552776929	
9	C12H27ClN4O8	[M - H]-	C12H27ClN4O8	74.73306347304101	74.73306347304101	0.0	23	0.915979721848952	2.7684402370304193	3.0105601892587193	2.8651182176092544	
10	C15H24N3O9	[M - H]-	C15H24N3O9	73.76442024518713	70.85695710903687	2.90746313615025	23	0.915979721848952	2.7684402370304193	3.0105601892587193	4.116978768151021	
