rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C16H26O3S	[M - H]-	C16H26O3S	19.21309515315274	14.205385984713269	5.007709168439471	10	0.8966533982013858	1.470086039988466	1.797645455803791	0.6083061156181448	
2	C12H29NO3PS	[M - H]-	C12H29NO3PS	14.656511974984118	10.02440477810132	4.632107196882798	9	0.8755712811440365	0.0862798394822425	0.43317679692105066	-0.43737009260166715	
3	C9H18N10O2	[M - H]-	C9H18N10O2	9.656534479012603	8.601673719143902	1.0548607598687012	6	0.8484077841662981	-3.6834880226697573	3.6834880226697573	-3.275630239623621	
4	C9H26N6OS2	[M - H]-	C9H26N6OS2	9.198440332807905	7.7268406748005845	1.471599658007321	7	0.864624797287336	-1.662441935612042	1.662441935612042	-1.6994599432474051	
5	C8H22N6O6	[M - H]-	C8H22N6O6	8.910035420948663	8.910035420948663	0.0	6	0.8484077841662981	2.342321657664909	2.342321657664909	1.225052017887459	
6	C10H24N3O7	[M - H]-	C10H24N3O7	8.468792477899575	7.596954452027193	0.8718380258723815	7	0.864624797287336	-3.73253238067074	3.73253238067074	-3.2934392370028087	
7	C12H26O8	[M - H]-	C12H26O8	3.4835655036994875	2.6718781209095166	0.8116873827899709	1	0.0	-7.7749122577953225	7.7749122577953225	-7.811930491701783	
8	C22H20N	[M - H]-	C22H20N	2.5684316086400756	2.5684316086400756	0.0	4	0.8316379183252248	4.6821915477526534	4.6821915477526534	2.9338811714802957	
9	C12H22N6OS	[M - H]-	C12H22N6OS	1.3072977013219846	-1.7092633212006252	3.01656102252261	1	0.0	9.682306213074769	9.682306213074769	9.64528862539868	
10	C18H23N2P	[M - H]-	C18H23N2P	1.0488216324045818	-1.8677196263666689	2.9165412587712507	4	0.8316379183252248	4.6821915477526534	4.6821915477526534	1.8882049634517772	
