rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H23N3O2	[M - H]-	C18H23N3O2	0.887802065318774	0.887802065318774	0.0	1	0.0	1.3341230723801918	1.3341230723801918	1.5679680247540437	
2	C14H19N9	[M - H]-	C14H19N9	-0.1381793887246605	-0.1381793887246605	0.0	1	0.0	9.936324946501282	9.936324946501282	10.170167887290964	
3	C16H28NO3P	[M - H]-	C16H28NO3P	-0.9777054741122155	-0.9777054741122155	0.0	1	0.0	-3.9623452704146827	3.9623452704146827	-3.7284990794867907	
4	C17H28ClNO2	[M - H]-	C17H28ClNO2	-1.039101838274593	-1.039101838274593	0.0	1	0.0	-4.527514169516433	4.527514169516433	-4.29366784642647	
5	C13H30O6P	[M - H]-	C13H30O6P	-1.0496916074995832	-1.0496916074995832	0.0	1	0.0	4.6229044196709	4.6229044196709	4.856748602978809	
6	C14H30ClO5	[M - H]-	C14H30ClO5	-1.1659274197493463	-1.1659274197493463	0.0	1	0.0	4.05773552056915	4.05773552056915	4.291579836039128	
7	C13H24ClN7	[M - H]-	C13H24ClN7	-1.215091526006097	-1.215091526006097	0.0	1	0.0	4.074687704422567	4.074687704422567	4.308532015928359	
8	C20H25O3	[M - H]-	C20H25O3	-1.3708334649565739	-1.3708334649565739	0.0	1	0.0	-2.9669778646803535	2.9669778646803535	-2.7331319065144157	
9	C12H28ClN3O4	[M - H]-	C12H28ClN3O4	-1.5177099708100563	-1.5177099708100563	0.0	1	0.0	8.358836457629694	8.358836457629694	8.592679767307589	
10	C11H28N3O5P	[M - H]-	C11H28N3O5P	-1.5978201936002363	-1.5978201936002363	0.0	1	0.0	8.924005356731445	8.924005356731445	9.157848534247268	
