rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1350309789368871	-120.63022053527804	C12H16O6	[M - H]-	VGXLURQUYDFNJB	InChI=1S/C12H16O6/c1-3-8(11(15)16)5-4-6-9(12(17)18)7(2)10(13)14/h4-7,9H,3H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	null	CCC(=CC=CC(C(C)C(=O)O)C(=O)O)C(=O)O	1.29999995	101992800;101992801;139585905	COCONUT:(CNP0203122);Natural Products:(UNPD90846 UNPD95180 UNPD111532);PubChem:(101992800 101992801 139585905);SuperNatural:(SN00367820 SN00364580 SN00355476)	3178498
2	1	N/A	-136.30979760573962	C12H16O6	[M - H]-	OTHROTITXLSDIN	InChI=1S/C12H16O6/c1-3-7(13)5-9(11(15)16)10(12(17)18)6-8(14)4-2/h3-6H2,1-2H3,(H,15,16)(H,17,18)	null	CCC(=O)CC(=C(CC(=O)CC)C(=O)O)C(=O)O	-0.200000003	22289513;88004229;91094730	PubChem:(22289513 88004229 91094730)	2
3	1	N/A	-139.23712083545416	C12H16O6	[M - H]-	CFQSAWDKCBLJNX	InChI=1S/C12H16O6/c13-10(14)6-4-2-1-3-5-9(7-11(15)16)8-12(17)18/h3,5,7H,1-2,4,6,8H2,(H,13,14)(H,15,16)(H,17,18)	null	C(CCC(=O)O)CC=CC(=CC(=O)O)CC(=O)O	1.29999995	71620349	PubChem:(71620349)	2
4	1	N/A	-152.38743194029334	C12H16O6	[M - H]-	SXNXPFJIIUQUDN	InChI=1S/C12H16O6/c1-7(13)9(5-11(15)17-3)10(8(2)14)6-12(16)18-4/h5-6H2,1-4H3	null	CC(=O)C(=C(CC(=O)OC)C(=O)C)CC(=O)OC	-0.5	89279975;123662096	PubChem:(89279975 123662096)	2
5	1	N/A	-152.95188633919926	C12H16O6	[M - H]-	XSIWRHCYCGNEJC	InChI=1S/C12H16O6/c1-5-9(6(2)13)11(16)18-12(17)10(7(3)14)8(4)15/h9-10H,5H2,1-4H3	null	CCC(C(=O)C)C(=O)OC(=O)C(C(=O)C)C(=O)C	0.5	57300594	PubChem:(57300594)	2
6	1	N/A	-154.9298742070203	C12H16O6	[M - H]-	MRLZKRAUZIXZKB	InChI=1S/C12H16O6/c1-5-8(11(14)17-3)6-9(12(15)18-4)7-10(13)16-2/h6-7H,5H2,1-4H3	null	CCC(=CC(=CC(=O)OC)C(=O)OC)C(=O)OC	1.29999995	101391770	PubChem:(101391770)	2
7	1	N/A	-157.76807063276277	C12H16O6	[M - H]-	BXTQNVFVUQECBG	InChI=1S/C12H16O6/c1-4(2)10(14)7-8(11(15)16)6(5(3)13)9(7)12(17)18/h4,6-9H,1-3H3,(H,15,16)(H,17,18)	null	CC(C)C(=O)C1C(C(C1C(=O)O)C(=O)C)C(=O)O	-0.5	89488714	PubChem:(89488714)	2
8	1	N/A	-158.86889114665232	C12H16O6	[M - H]-	OJXZHMBDNLZURX	InChI=1S/C12H16O6/c1-5-8(11(14)17-3)6-9(12(15)18-4)7-10(13)16-2/h5-6H,7H2,1-4H3	null	CC=C(C=C(CC(=O)OC)C(=O)OC)C(=O)OC	1.0	102323269	PubChem:(102323269)	2
9	1	N/A	-161.9366352752216	C12H16O6	[M - H]-	IQAUHAKJCGSMBR	InChI=1S/C12H16O6/c1-3-17-7-5-9(11(13)14)10(12(15)16)6-8-18-4-2/h3-4H,1-2,5-8H2,(H,13,14)(H,15,16)	null	C=COCCC(=C(CCOC=C)C(=O)O)C(=O)O	1.29999995	87779405	PubChem:(87779405)	2
10	1	N/A	-164.8755632040027	C12H16O6	[M - H]-	VXJYTHZTPIZDEF	InChI=1S/C12H16O6/c1-4-8(5-6-10(13)14)9(12(16)18-3)7-11(15)17-2/h4-6,8-9H,1,7H2,2-3H3,(H,13,14)	null	COC(=O)CC(C(C=C)C=CC(=O)O)C(=O)OC	0.800000012	90069119	PubChem:(90069119)	2
11	1	N/A	-167.71483065855284	C12H16O6	[M - H]-	RNPJXTPDCNYUHE	InChI=1S/C12H16O6/c1-17-11(15)8(12(16)18-2)5-3-4-7-6-9(7)10(13)14/h3-4,7-9H,5-6H2,1-2H3,(H,13,14)	null	COC(=O)C(CC=CC1CC1C(=O)O)C(=O)OC	0.899999976	15883257	PubChem:(15883257)	2
