rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H16O6	[M - H]-	C12H16O6	30.3967657174963	26.826476469548677	3.570289247947625	8	0.9576412537354924	2.169123617294206	2.169123617294206	0.9730776101953257	
2	C13H12N4O2	[M - H]-	C13H12N4O2	3.259369549019557	0.7720269223462046	2.4873426266733523	2	0.10832927931058448	-4.323206037071623	4.323206037071623	-4.269794585343326	
3	C9H8N10	[M - H]-	C9H8N10	0.8932701436949316	-0.40200395327382676	1.2952740969687584	1	0.0	6.006548787633537	6.006548787633537	6.25744142426607	
4	C8H19NO6P	[M - H]-	C8H19NO6P	0.8796489057648156	-0.9110375647183093	1.790686470483125	5	0.29871777051914655	0.4873190729989946	0.49593124643772085	-0.2450369783710274	
5	C5H16N6O4S	[M - H]-	C5H16N6O4S	0.7560435501010012	0.7560435501010012	0.0	3	0.1303194569926101	-1.6242174565441014	1.6242174565441014	-1.7152531385767034	
6	C13H20OS2	[M - H]-	C13H20OS2	-0.4989110276388926	-0.4989110276388926	0.0	4	0.19673014107999168	3.17773997537381	3.234357613165819	-2.4337041996773476	
7	C11H10N7O	[M - H]-	C11H10N7O	-0.9646100639335327	-3.666219027559163	2.70160896362563	1	0.0	0.7429294623289948	0.7429294623289948	0.9938234195727916	
8	C6H17N4O5P	[M - H]-	C6H17N4O5P	-1.407428885039923	-1.407428885039923	0.0	1	0.0	4.767688078866821	4.767688078866821	5.018581026322251	
9	C10H14N3O5	[M - H]-	C10H14N3O5	-2.064653942810637	-4.204002594707572	2.139348651896935	4	0.21984386220955823	3.17773997537381	3.17773997537381	6.236695614888605	
10	C7H13N8OP	[M - H]-	C7H13N8OP	-2.6296642714494283	-4.106879693891835	1.4772154224424066	1	0.0	-0.4751854318552516	0.4751854318552516	-0.22429116899356147	
