rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C7H10O5	[M - H2O - H]-	C7H8O4	96.14066702317318	96.14066702317318	0.0	16	0.9119761008842465	1.2954314271848637	2.761544637280252	-116168.32527490957	
1	C7H8O4	[M - H]-	C7H8O4	96.14066702317318	96.14066702317318	0.0	15	0.9119761008842465	1.2954314271848637	2.761544637280252	2.3718209461433335	
2	C3H11NO4P	[M - H]-	C3H11NO4P	33.591672759697644	31.351308407355056	2.24036435234259	8	0.17167080425312659	0.12960602597741316	1.1972259480153629	0.36759416812623114	
2	C3H13NO5P	[M - H2O - H]-	C3H11NO4P	33.591672759697644	31.351308407355056	2.24036435234259	9	0.17167080425312659	0.12960602597741316	1.1972259480153629	-116170.32950168758	
3	C5H8N3O4	[M - H2O - H]-	C5H6N3O3	32.79800110455824	32.79800110455824	0.0	8	0.6846014125043587	0.9792897475111866	4.338867416209205	-116159.66477264343	
3	C5H6N3O3	[M - H]-	C5H6N3O3	32.79800110455824	32.79800110455824	0.0	7	0.6846014125043587	0.9792897475111866	4.338867416209205	11.032323212290512	
4	C8H4N4	[M - H]-	C8H4N4	0.5316252111717994	0.5316252111717994	0.0	1	0.0	-6.286798081088458	6.286798081088458	-6.254547169142462	
5	BH4N8O3	[M - H2O - H]-	BH2N8O2	-2.2412100413965774	-2.2412100413965774	0.0	4	0.07081258034464274	-2.7087645467842467	2.7087645467842467	-116173.16009483938	
5	BH2N8O2	[M - H]-	BH2N8O2	-2.2412100413965774	-2.2412100413965774	0.0	3	0.07081258034464274	-2.7087645467842467	2.7087645467842467	-2.462998983472349	
6	C2H4BN5O3	[M - H]-	C2H4BN5O3	-2.3297465007333367	-2.3297465007333367	0.0	1	0.0	-11.15575231859275	11.15575231859275	-11.123501249619528	
7	CH11N4O4P	[M - H2O - H]-	CH9N4O3P	-2.3821039558751274	-2.3821039558751274	0.0	3	0.011481151862434357	10.839092167128754	10.839092167128754	-116161.66899942144	
7	CH9N4O3P	[M - H]-	CH9N4O3P	-2.3821039558751274	-2.3821039558751274	0.0	2	0.011481151862434357	10.839092167128754	10.839092167128754	9.02809643427341	
8	C5H10BNP2	[M - H]-	C5H10BNP2	-5.606720249730788	-5.606720249730788	0.0	1	0.0	5.397943872472318	5.397943872472318	5.4301944075770985	
9	H10N6P2	[M - H]-	H10N6P2	-8.351795061527852	-8.351795061527852	0.0	1	0.0	-10.295251766398136	10.295251766398136	-10.263000725176667	
10	C4H7N5P	[M - H]-	C4H7N5P	-9.086899395770914	-9.179113125268511	0.0922137294975971	1	0.0	-8.291024923743297	8.291024923743297	-8.258773947159565	
