rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1301077924514997	-168.96946230826708	C18H28O8	[M - H2O - H]-	JNTWYHORCOLRDC	InChI=1S/C18H28O8/c19-15(20)5-1-3-7-17(23)25-13-9-11-14(12-10-13)26-18(24)8-4-2-6-16(21)22/h13-14H,1-12H2,(H,19,20)(H,21,22)	null	C1CC(CCC1OC(=O)CCCCC(=O)O)OC(=O)CCCCC(=O)O	1.60000002	66726034	PubChem:(66726034)	2
2	1	N/A	-180.07740697932837	C18H28O8	[M - H2O - H]-	DAFRBMIUEBNGFP	InChI=1S/C18H28O8/c1-5-6-8-14(23-11(2)19)17(24-12(3)20)18(25-13(4)21)15-9-7-10-16(22)26-15/h14-15,17-18H,5-10H2,1-4H3	[(1R,2R,3S)-1,2-diacetyloxy-1-[(2R)-6-oxooxan-2-yl]heptan-3-yl] acetate	CCCCC(C(C(C1CCCC(=O)O1)OC(=O)C)OC(=O)C)OC(=O)C	2.29999995	11406120;101058682	PubChem:(11406120 101058682)	2
3	1	N/A	-181.28613475711495	C18H28O8	[M - H2O - H]-	FVWVPDYZZBKDIV	InChI=1S/C18H28O8/c1-9(15(19)23-5)13(10(2)16(20)24-6)14(11(3)17(21)25-7)12(4)18(22)26-8/h9-12H,1-8H3	null	CC(C(=C(C(C)C(=O)OC)C(C)C(=O)OC)C(C)C(=O)OC)C(=O)OC	2.9000001	88368032	PubChem:(88368032)	2
4	1	N/A	-181.65952350931843	C18H28O8	[M - H2O - H]-	NBYQUPMRSWBGRW	InChI=1S/C18H28O8/c1-11-12(2)24-16(20)8-6-10-18(22)26-14(4)13(3)25-17(21)9-5-7-15(19)23-11/h11-14H,5-10H2,1-4H3	2,3,11,12-tetramethyl-1,4,10,13-tetraoxacyclooctadecane-5,9,14,18-tetrone	CC1C(OC(=O)CCCC(=O)OC(C(OC(=O)CCCC(=O)O1)C)C)C	1.70000005	13168963	PubChem:(13168963)	2
5	1	N/A	-187.3901346729374	C18H28O8	[M - H2O - H]-	ZBMUUWUQXGYMEP	InChI=1S/C18H28O8/c1-9(2)7-11(16(21)22)8-13(18(25)26)15(10(3)4)12(17(23)24)5-6-14(19)20/h7,10-13,15H,5-6,8H2,1-4H3,(H,19,20)(H,21,22)(H,23,24)(H,25,26)	null	CC(C)C(C(CCC(=O)O)C(=O)O)C(CC(C=C(C)C)C(=O)O)C(=O)O	2.29999995	89190849	PubChem:(89190849)	2
6	1	N/A	-188.595245548564	C18H28O8	[M - H2O - H]-	KUSAQCHQDNAUHG	InChI=1S/C18H28O8/c1-4-7-12(19)24-15-11-10-22-18(23-11)17(26-14(21)9-6-3)16(15)25-13(20)8-5-2/h11,15-18H,4-10H2,1-3H3	[(1R,2S,3S,4R,5R)-3,4-di(butanoyloxy)-6,8-dioxabicyclo[3.2.1]octan-2-yl] butanoate	CCCC(=O)OC1C2COC(O2)C(C1OC(=O)CCC)OC(=O)CCC	2.0999999	14135750	PubChem:(14135750)	2
7	1	N/A	-189.94314950774896	C18H28O8	[M - H2O - H]-	BPJJBJPJNFZRDX	InChI=1S/C18H28O8/c19-13-14(12-9-22-16(23-12)10-1-5-20-6-2-10)24-18-15(13)25-17(26-18)11-3-7-21-8-4-11/h10-19H,1-9H2	null	C1COCCC1C2OCC(O2)C3C(C4C(O3)OC(O4)C5CCOCC5)O	0.100000001	70907919	PubChem:(70907919)	2
8	1	N/A	-193.8583894124843	C18H28O8	[M - H2O - H]-	CFNKKTORDKVKLP	InChI=1S/C18H28O8/c1-3-4-5-6-7-8-13(17(23)24)15(18(25)26)11(2)9-12(16(21)22)10-14(19)20/h4-5,11-13,15H,3,6-10H2,1-2H3,(H,19,20)(H,21,22)(H,23,24)(H,25,26)	null	CCC=CCCCC(C(C(C)CC(CC(=O)O)C(=O)O)C(=O)O)C(=O)O	2.0999999	19704667	PubChem:(19704667)	2
9	1	N/A	-195.32698136302042	C18H28O8	[M - H2O - H]-	CHDZREJAKAFZNO	InChI=1S/C18H28O8/c19-13-14(12-9-22-16(23-12)10-5-1-3-7-20-10)24-18-15(13)25-17(26-18)11-6-2-4-8-21-11/h10-19H,1-9H2	null	C1CCOC(C1)C2OCC(O2)C3C(C4C(O3)OC(O4)C5CCCCO5)O	0.400000006	89090194	PubChem:(89090194)	2
10	1	N/A	-196.0323624470115	C18H28O8	[M - H2O - H]-	BQFDRFXIAVNTKN	InChI=1S/C18H28O8/c1-7-9-11(25-17(3,4)23-9)13-15(19-7)21-14-12-10(24-18(5,6)26-12)8(2)20-16(14)22-13/h7-16H,1-6H3	null	CC1C2C(C3C(O1)OC4C5C(C(OC4O3)C)OC(O5)(C)C)OC(O2)(C)C	0.899999976	10619277;10761784;101948984	PubChem:(10619277 10761784 101948984)	2
