rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H28O10	[M - H]-	C19H28O10	62.75552661535694	58.86411640589445	3.8914102094624914	24	0.9400233296610719	2.216699533454756	2.813828655965363	0.45610261463957974	
2	C20H24N4O6	[M - H]-	C20H24N4O6	57.84411365421492	54.897578252997995	2.9465354012169276	24	0.9400233296610719	2.216699533454756	2.813828655965363	-2.765277728314886	
3	C15H24N6O8	[M - H]-	C15H24N6O8	56.33090466981721	54.6387040157566	1.6922006540606052	22	0.7528280013536967	2.6367156149699147	2.9163702309956587	6.924357014968941	
4	C14H25N8O5P	[M - H]-	C14H25N8O5P	55.579709451651105	52.722686225913044	2.8570232257380592	24	0.9400233296610719	2.216699533454756	2.813828655965363	-0.27959722789951985	
5	C18H29N2O7P	[M - H]-	C18H29N2O7P	54.676897698915845	52.118137332279495	2.558760366636349	22	0.7528280013536967	2.216699533454756	2.9163702309956587	-6.747851628228881	
6	C20H32O5S2	[M - H]-	C20H32O5S2	53.68841333025108	53.68841333025108	0.0	24	0.9400233296610719	2.216699533454756	2.813828655965363	-1.637127879299172	
7	C23H28O5S	[M - H]-	C23H28O5S	53.14640595526208	53.14640595526208	0.0	22	0.7528280013536967	2.6367156149699147	2.9163702309956587	6.482918803358104	
8	C13H29N4O9P	[M - H]-	C13H29N4O9P	53.06497459823312	51.70930428168421	1.3556703165489061	24	0.9400233296610719	2.6367156149699147	2.8435651889222497	2.9417831150549456	
9	C12H28N6O8S	[M - H]-	C12H28N6O8S	52.779171416055426	50.922008769119074	1.857162646936353	24	0.9400233296610719	2.216699533454756	2.813828655965363	-1.1956896676883355	
10	C19H29ClN2O6	[M - H]-	C19H29ClN2O6	51.966462925281725	51.966462925281725	0.0	22	0.7528280013536967	2.216699533454756	2.9163702309956587	-7.172819127622228	
