rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.14602373139722005	-148.43958736161298	C19H28O10	[M - H]-	LDOROCSXOSXDIP	InChI=1S/C19H28O10/c1-10(20)24-9-16-18(27-12(3)22)19(28-13(4)23)17(26-11(2)21)15(29-16)7-5-6-14-8-25-14/h14-19H,5-9H2,1-4H3	null	CC(=O)OCC1C(C(C(C(O1)CCCC2CO2)OC(=O)C)OC(=O)C)OC(=O)C	0.296827137	101108795	PubChem:(101108795)	2
2	1	N/A	-164.87075188034416	C19H28O10	[M - H]-	XVCFNQOAWPXNCS	InChI=1S/C19H28O10/c1-7-8-16(26-12(3)21)9-17(27-13(4)22)19(29-15(6)24)18(28-14(5)23)10-25-11(2)20/h7,16-19H,1,8-10H2,2-6H3	null	CC(=O)OCC(C(C(CC(CC=C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	1.39999998	15690705	PubChem:(15690705)	2
3	1	N/A	-174.09315945382542	C19H28O10	[M - H]-	IRCOGQONFVLUCW	InChI=1S/C19H28O10/c1-10(20)24-8-7-16-17(26-12(3)22)19(27-13(4)23)18(29-16)15-6-5-14(28-15)9-25-11(2)21/h14-19H,5-9H2,1-4H3	2-[(2R,3S,4S,5R)-3,4-diacetyloxy-5-[(2R,5S)-5-(acetyloxymethyl)oxolan-2-yl]oxolan-2-yl]ethyl acetate	CC(=O)OCCC1C(C(C(O1)C2CCC(O2)COC(=O)C)OC(=O)C)OC(=O)C	0.5	11235397;11350553	PubChem:(11235397 11350553)	2
4	1	N/A	-176.9501869441735	C19H28O10	[M - H]-	OQLNZRVZJWVPME	InChI=1S/C19H28O10/c20-14(21)8-4-6-12-18(26)28-16(24)10-2-1-3-11-17(25)29-19(27)13-7-5-9-15(22)23/h1-13H2,(H,20,21)(H,22,23)	null	C(CCC(=O)OC(=O)CCCCC(=O)O)CCC(=O)OC(=O)CCCCC(=O)O	1.0	87368511	PubChem:(87368511)	2
5	1	N/A	-179.16915337638903	C19H28O10	[M - H]-	XJMGHHBCNKRUSX	InChI=1S/C19H28O10/c20-14(21)8-6-12-18(26)28-16(24)10-4-2-1-3-5-11-17(25)29-19(27)13-7-9-15(22)23/h1-13H2,(H,20,21)(H,22,23)	null	C(CCCC(=O)OC(=O)CCCC(=O)O)CCCC(=O)OC(=O)CCCC(=O)O	1.39999998	88792563	PubChem:(88792563)	2
6	1	N/A	-184.29134549113118	C19H28O10	[M - H]-	SMUMBCREXHTKFN	InChI=1S/C19H28O10/c1-9-12(20)14(22)16(24)18(28-9)27-8-11-13(21)15(23)17(25)19(29-11)26-7-10-5-3-2-4-6-10/h2-6,9,11-25H,7-8H2,1H3	hydrangeifolin I	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3=CC=CC=C3)O)O)O)O)O)O	-1.23825097	10549806	COCONUT:(CNP0268352);Natural Products:(UNPD155846 UNPD14092 UNPD178550);PubChem:(10549806);SuperNatural:(SN00242310 SN00029225 SN00143558 SN00326460);ZINC bio:(ZINC31161541);additional;Training Set;PubMed	3727426
7	1	N/A	-184.80052661064119	C19H28O10	[M - H]-	WMYNFWZLMQEVTL	InChI=1S/C19H28O10/c1-9-12(21)14(23)16(25)18(27-9)29-17-15(24)13(22)11(7-20)28-19(17)26-8-10-5-3-2-4-6-10/h2-6,9,11-25H,7-8H2,1H3	null	CC1C(C(C(C(O1)OC2C(C(C(OC2OCC3=CC=CC=C3)CO)O)O)O)O)O	-1.23825097	""	COCONUT:(CNP0177601);Natural Products:(UNPD227578)	2129920
8	1	N/A	-189.3332038255079	C19H28O10	[M - H]-	UCHUJGKIHALGJX	InChI=1S/C19H28O10/c1-7-14(8-2)28-19-18(27-13(6)23)17(26-12(5)22)16(25-11(4)21)15(29-19)9-24-10(3)20/h7,14-19H,1,8-9H2,2-6H3	[(2R,3R,4S,5R,6R)-3,4,5-triacetyloxy-6-[(3S)-pent-1-en-3-yl]oxyoxan-2-yl]methyl acetate	CCC(C=C)OC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	0.840120077	10573934;21672594	PubChem:(10573934 21672594)	2
9	1	N/A	-189.5239366913744	C19H28O10	[M - H]-	PBKBHCJPMCMBCZ	InChI=1S/C19H28O10/c20-6-11-14(22)15(23)13(9-26-11)29-19-17(25)18(16(24)12(7-21)28-19)27-8-10-4-2-1-3-5-10/h1-5,11-25H,6-9H2	null	C1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)OCC3=CC=CC=C3)O	-1.83331263	25019903;44559130	COCONUT:(CNP0416153);PubChem:(25019903 44559130);SuperNatural:(SN00161755);PubMed	3145794
10	1	N/A	-193.15454980473828	C19H28O10	[M - H]-	SLLGYEPUXGHLTF	InChI=1S/C19H28O10/c20-6-11-15(23)18(13(9-27-11)26-8-10-4-2-1-3-5-10)29-19-17(25)16(24)14(22)12(7-21)28-19/h1-5,11-25H,6-9H2	null	C1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)CO)O)O)O)OCC3=CC=CC=C3	-1.83331263	67568935	PubChem:(67568935)	2
