rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H32O9	[M - H]-	C19H32O9	114.64035530078829	110.84666436898105	3.7936909318072365	31	0.9079728940814803	1.990522059843391	2.3357454680121825	0.03434568665977364	
2	C20H28N4O5	[M - H]-	C20H28N4O5	106.47203011301315	104.25623503862948	2.2157950743836636	31	0.9079728940814803	1.990522059843391	2.380595571460797	-3.282620393704723	
3	C13H33N4O8P	[M - H]-	C13H33N4O8P	105.56018075677268	103.47182784459483	2.088352912177861	31	0.9079728940814803	2.154199956349261	2.3859344356972008	2.593782024108661	
4	C12H32N6O7S	[M - H]-	C12H32N6O7S	105.27050196118688	102.82180451271512	2.448697448471758	31	0.9079728940814803	1.990522059843391	2.3357454680121825	-1.6664590580573395	
5	C15H35NO9P	[M - H]-	C15H35NO9P	104.88726718067961	101.5720919352777	3.315175245401922	31	0.9079728940814803	1.990522059843391	2.3357454680121825	-0.7363091417912497	
6	C15H28N6O7	[M - H]-	C15H28N6O7	103.4124224826833	101.45577412087547	1.9566483618078203	30	0.9004825562920759	2.1199683163185528	2.383265003578999	6.694528018741558	
7	C17H30N3O8	[M - H]-	C17H30N3O8	101.43842081409618	98.33958621763185	3.098834596464329	31	0.9079728940814803	2.154199956349261	2.3859344356972008	3.364436852700666	
8	C18H33N2O6P	[M - H]-	C18H33N2O6P	101.42162540361764	99.09317828110477	2.3284471225128676	30	0.9004825562920759	2.0381293680656176	2.383265003578999	-7.38336638833762	
9	C14H34N3O8S	[M - H]-	C14H34N3O8S	101.33853990758415	98.78458502538264	2.553954882201503	31	0.9079728940814803	1.990522059843391	2.3859344356972008	-4.996550224239213	
10	C18H26N7O4	[M - H]-	C18H26N7O4	98.24061349935906	95.3206105792344	2.9200029201246593	33	0.943958439562226	2.085736676287844	2.380595571460797	0.04747077219518732	
