rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H30O10	[M - H]-	C20H30O10	81.22487623117708	77.55349310869207	3.671383122485014	27	0.9396912390189609	2.526032137785754	2.9131372503964	0.02165097039503538	
2	C21H26N4O6	[M - H]-	C21H26N4O6	73.9914202387979	72.00651947684892	1.9849007619489778	26	0.9325858607942124	2.7004518531797226	3.0089678820008428	-3.094529889644277	
3	C16H26N6O8	[M - H]-	C16H26N6O8	73.71083282974146	71.48109780346387	2.22973502627759	26	0.9325858607942124	2.8940044094850457	3.0089678820008428	6.278673865644112	
4	C17H22N10O4	[M - H]-	C17H22N10O4	72.07970915067546	69.68211491641836	2.3975942342570975	23	0.8692337122868387	2.874871568573691	3.0047519897320365	3.1624930056048	
5	C14H31N4O9P	[M - H]-	C14H31N4O9P	71.51715739913388	69.02739996157106	2.4897574375628113	26	0.9325858607942124	2.7004518531797226	2.9589446200642184	2.42615747858647	
6	C15H27N8O5P	[M - H]-	C15H27N8O5P	71.4955986576869	68.17106730882423	3.3245313488626693	23	0.8692337122868387	2.526032137785754	2.9131372503964	-0.6900233814528426	
7	C19H31N2O7P	[M - H]-	C19H31N2O7P	70.86137566558777	68.53404760478652	2.327328060801256	26	0.9325858607942124	2.7004518531797226	3.0089678820008428	-6.94704627670192	
8	C13H30N6O8S	[M - H]-	C13H30N6O8S	70.81444099826015	68.01716338275467	2.7972776155054753	26	0.9325858607942124	2.7004518531797226	2.9589446200642184	-1.576199313322195	
9	C14H26N10O4S	[M - H]-	C14H26N10O4S	69.93839180442416	67.21099988172304	2.7273919227011127	23	0.8692337122868387	2.526032137785754	3.0047519897320365	-4.692380173361507	
10	C15H30N2O12	[M - H]-	C15H30N2O12	69.10726439276341	67.93798269137665	1.1692817013867698	23	0.8692337122868387	2.874871568573691	3.0047519897320365	9.394854725815874	
