rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H26O9	[M - H]-	C18H26O9	48.16392228112548	44.35194691161832	3.811975369507159	18	0.8954517835706981	1.8882089222178313	2.2700882463353134	0.659586278697502	
2	C19H22N4O5	[M - H]-	C19H22N4O5	43.285258335532454	40.11670478073625	3.1685535547962047	18	0.8954517835706981	1.8882089222178313	2.3439600051252327	-2.812800345233439	
3	C14H22N6O7	[M - H]-	C14H22N6O7	40.151869271756894	38.97412722234159	1.1777420494153006	16	0.7245935652148139	2.1226504523993253	2.3439600051252327	7.631839682121091	
4	C11H26N6O7S	[M - H]-	C11H26N6O7S	39.55088102289573	38.33729519054387	1.2135858323518636	18	0.8954517835706981	1.8882089222178313	2.2700882463353134	-1.1209117737017975	
5	C17H27N2O6P	[M - H]-	C17H27N2O6P	39.360398256767255	36.96939881985232	2.3909994369149308	16	0.7245935652148139	1.8178180189506714	2.3439600051252327	-7.105691859471464	
6	C12H27N4O8P	[M - H]-	C12H27N4O8P	39.306007917160834	38.67281260927324	0.6331953078876004	18	0.8954517835706981	2.1226504523993253	2.3439600051252327	3.338948167883067	
7	C15H30O9S	[M - H]-	C15H30O9S	38.35138079442848	36.80131651998703	1.5500642744414481	16	0.7245935652148139	1.8178180189506714	2.3439600051252327	-8.093165177125387	
8	C14H30N2O6S2	[M - H]-	C14H30N2O6S2	36.68507852565976	36.68507852565976	0.0	16	0.7245935652148139	2.1226504523993253	2.3439600051252327	8.847893680387724	
9	C11H28N6O5P2	[M - H]-	C11H28N6O5P2	36.09906166696113	35.907736149526905	0.1913255174342201	16	0.7245935652148139	1.8178180189506714	2.3439600051252327	-4.426329970285899	
10	C16H24N3O8	[M - H]-	C16H24N3O8	35.84533442471922	33.069561055630416	2.7757733690888067	16	0.7245935652148139	2.1226504523993253	2.3439600051252327	4.14571298026171	
