rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.14549455594823996	-58.66756146276561	C19H32O6	[M - H2O - H]-	NRZAEYPXEATMIC	InChI=1S/C19H32O6/c20-16(12-6-2-8-14-18(22)23)10-4-1-5-11-17(21)13-7-3-9-15-19(24)25/h1-15H2,(H,22,23)(H,24,25)	null	C(CCC(=O)CCCCCC(=O)O)CCC(=O)CCCCCC(=O)O	2.20000005	134100458	PubChem:(134100458)	2
2	1	N/A	-72.60921861584848	C19H32O6	[M - H2O - H]-	RIWFVQALIKROOA	InChI=1S/C19H32O6/c1-2-3-6-13(20)9-10-15-16(18(23)12-17(15)22)11-14(21)7-4-5-8-19(24)25/h9-10,13,15-18,20,22-23H,2-8,11-12H2,1H3,(H,24,25)	7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxyhept-1-enyl]cyclopentyl]-6-oxoheptanoic acid	CCCCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O	0.899999976	59070427;91318245	PubChem:(59070427 91318245)	2
3	1	N/A	-93.29054061188512	C19H32O6	[M - H2O - H]-	MHOBBYICMIIYQL	InChI=1S/C19H32O6/c1-18(2,16(22)23)12-6-10-14(20)8-5-9-15(21)11-7-13-19(3,4)17(24)25/h5-13H2,1-4H3,(H,22,23)(H,24,25)	null	CC(C)(CCCC(=O)CCCC(=O)CCCC(C)(C)C(=O)O)C(=O)O	2.0	23431385	PubChem:(23431385)	2
4	1	N/A	-103.05588956793812	C19H32O6	[M - H2O - H]-	GGNHDCIRVOEZQQ	InChI=1S/C19H32O6/c1-2-3-6-13(20)9-10-15-16(18(23)12-17(15)22)11-14(21)7-4-5-8-19(24)25/h5,8-10,13-18,20-23H,2-4,6-7,11-12H2,1H3,(H,24,25)	null	CCCCC(C=CC1C(CC(C1CC(CCC=CC(=O)O)O)O)O)O	1.5	53837201	PubChem:(53837201)	2
5	1	N/A	-103.1670990200249	C19H32O6	[M - H2O - H]-	UMDRLKSEEKZQKU	InChI=1S/C19H32O6/c1-14(20)7-6-10-18(24)13-19(25)12-17(23)9-5-3-4-8-16(22)11-15(2)21/h15,19,21,25H,3-13H2,1-2H3	null	CC(CC(=O)CCCCCC(=O)CC(CC(=O)CCCC(=O)C)O)O	1.75068748	""	KEGG Mine	8589934592
6	1	N/A	-105.06544108815726	C19H32O6	[M - H2O - H]-	QBXCOAKPZXPTCF	InChI=1S/C19H32O6/c1-18(2,19(3,4)17(24)25)13-12-15(21)10-7-9-14(20)8-5-6-11-16(22)23/h5-13H2,1-4H3,(H,22,23)(H,24,25)	null	CC(C)(CCC(=O)CCCC(=O)CCCCC(=O)O)C(C)(C)C(=O)O	1.89999998	87880993	PubChem:(87880993)	2
7	1	N/A	-110.63108205174738	C19H32O6	[M - H2O - H]-	GNXVTJZYIYJGTJ	InChI=1S/C19H32O6/c1-18(2,12-16(22)23)10-8-14(20)6-5-7-15(21)9-11-19(3,4)13-17(24)25/h5-13H2,1-4H3,(H,22,23)(H,24,25)	null	CC(C)(CCC(=O)CCCC(=O)CCC(C)(C)CC(=O)O)CC(=O)O	1.79999995	23431278	PubChem:(23431278)	2
8	1	N/A	-111.74851270631721	C19H32O6	[M - H2O - H]-	AVXUCPZSNPSSKQ	InChI=1S/C19H32O6/c20-16(18(22)23)14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-17(21)19(24)25/h1-15H2,(H,22,23)(H,24,25)	null	C(CCCCCCCC(=O)C(=O)O)CCCCCCCC(=O)C(=O)O	5.69999981	53664974	PubChem:(53664974)	2
9	1	N/A	-112.93368141133924	C19H32O6	[M - H2O - H]-	VGEICVBFXFXRGN	InChI=1S/C19H32O6/c1-2-3-4-5-6-7-8-9-13-16(20)17(21)14-11-10-12-15(18(22)23)19(24)25/h3-4,6-7,9,13,15-18,20-23H,2,5,8,10-12,14H2,1H3,(H,24,25)	null	CCC=CCC=CCC=CC(C(CCCCC(C(O)O)C(=O)O)O)O	3.07212019	""	KEGG Mine	8589934592
10	1	N/A	-116.6908700167873	C19H32O6	[M - H2O - H]-	IVPHAMGEEAXLDN	InChI=1S/C19H32O6/c1-2-11-25-13-14(20)9-10-16-15(17(21)12-18(16)22)7-5-3-4-6-8-19(23)24/h3,5,9-10,14-18,20-22H,2,4,6-8,11-13H2,1H3,(H,23,24)	(E)-7-[3,5-dihydroxy-2-[(E)-3-hydroxy-4-propoxybut-1-enyl]cyclopentyl]hept-5-enoic acid	CCCOCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O	2.1911552	6434332;20838266;44400332	PubChem:(6434332 20838266 44400332);PubMed	66
11	1	N/A	-117.59368872756045	C19H32O6	[M - H2O - H]-	JNZQQYUOGYYQLO	InChI=1S/C19H32O6/c1-13(9-14(2)10-15(3)11-18(22)23)7-5-4-6-8-17(21)16(12-20)19(24)25/h10-11,13,16-17,20-21H,4-9,12H2,1-3H3,(H,22,23)(H,24,25)	null	CC(CCCCCC(C(CO)C(=O)O)O)CC(=CC(=CC(=O)O)C)C	3.79999995	24011598	COCONUT:(CNP0338589);PubChem:(24011598);SuperNatural:(SN00029884 SN00029882 SN00029883 SN00029885);ZINC bio:(ZINC31166292 ZINC31166295 ZINC31166297 ZINC31166301)	3153922
12	1	N/A	-120.47386426360717	C19H32O6	[M - H2O - H]-	STPPMXGGUPQMQQ	InChI=1S/C19H32O6/c1-24-18(22)14-8-6-12-16(20)10-4-3-5-11-17(21)13-7-9-15-19(23)25-2/h3-15H2,1-2H3	null	COC(=O)CCCCC(=O)CCCCCC(=O)CCCCC(=O)OC	3.6120882	54323971	PubChem:(54323971)	2
13	1	N/A	-120.87691694745413	C19H32O6	[M - H2O - H]-	LFERPLGRTBPBSQ	InChI=1S/C19H32O6/c1-2-25-19(24)15-9-7-13-17(21)11-5-3-4-10-16(20)12-6-8-14-18(22)23/h2-15H2,1H3,(H,22,23)	null	CCOC(=O)CCCCC(=O)CCCCCC(=O)CCCCC(=O)O	1.79999995	88760412	PubChem:(88760412)	2
14	1	N/A	-121.97060682122188	C19H32O6	[M - H2O - H]-	FYAUYXLUNBJJRF	InChI=1S/C19H32O6/c1-13(19(22)23)7-5-6-9-15-17(25-15)12-11-16-14(24-16)8-3-2-4-10-18(20)21/h13-17H,2-12H2,1H3,(H,20,21)(H,22,23)	6-[3-[2-[3-(5-carboxypentyl)oxiran-2-yl]ethyl]oxiran-2-yl]-2-methylhexanoic acid	CC(CCCCC1C(O1)CCC2C(O2)CCCCCC(=O)O)C(=O)O	3.20000005	20191234	PubChem:(20191234)	2
15	1	N/A	-122.48053960370164	C19H32O6	[M - H2O - H]-	GEIUIEDGXGRXAQ	InChI=1S/C19H32O6/c20-14-12-18(24)8-3-1-6-16(22)10-5-11-17(23)7-2-4-9-19(25)13-15-21/h20-21H,1-15H2	null	C(CCC(=O)CCO)CC(=O)CCCC(=O)CCCCC(=O)CCO	-1.0	118488252	PubChem:(118488252)	2
16	1	N/A	-126.5668310023996	C19H32O6	[M - H2O - H]-	AIWYYKPNNLIQNH	InChI=1S/C19H32O6/c1-3-5-7-9-11-13-16(20)24-18(22)15-19(23)25-17(21)14-12-10-8-6-4-2/h3-15H2,1-2H3	null	CCCCCCCC(=O)OC(=O)CC(=O)OC(=O)CCCCCCC	5.69999981	57290135	PubChem:(57290135)	2
17	1	N/A	-128.97693357465766	C19H32O6	[M - H2O - H]-	LEHFYNRYDXLJHZ	InChI=1S/C19H32O6/c1-2-3-5-8-14(25-24)11-12-16-15(17(20)13-18(16)21)9-6-4-7-10-19(22)23/h4,6,11-12,14-18,20-21,24H,2-3,5,7-10,13H2,1H3,(H,22,23)	null	CCCCCC(C=CC1C(CC(C1CC=CCCC(=O)O)O)O)OO	3.35541558	88845488;88845490	PubChem:(88845488 88845490)	2
18	1	N/A	-135.50903883616488	C19H32O6	[M - H2O - H]-	VJGQVHNVGNGXPA	InChI=1S/C19H32O6/c1-2-3-5-8-13(20)11-12-15-14(17(23)19(25)18(15)24)9-6-4-7-10-16(21)22/h4,6,11-15,17-20,23-25H,2-3,5,7-10H2,1H3,(H,21,22)	null	CCCCCC(C=CC1C(C(C(C1O)O)O)CC=CCCC(=O)O)O	1.39999998	9820075	PubChem:(9820075)	2
19	1	N/A	-138.58338734703082	C19H32O6	[M - H2O - H]-	UCGDFIITNRZSQM	InChI=1S/C19H32O6/c1-3-17(24-21)13-9-7-8-11-15-18(25-22)14-10-5-4-6-12-16-19(20)23-2/h7-9,11,13,15,17-18,21-22H,3-6,10,12,14,16H2,1-2H3	methyl 9,16-dihydroperoxy-10E,12,14E-octadecatrienoate	CCC(C=CC=CC=CC(CCCCCCCC(=O)OC)OO)OO	4.0	5282880;71407128	PubChem:(5282880 71407128)	2
20	1	N/A	-144.37098404265626	C19H32O6	[M - H2O - H]-	LSKISLRCKFVIRW	InChI=1S/C19H32O6/c1-2-3-5-8-14(23-22)11-12-16-15(17-13-18(16)25-24-17)9-6-4-7-10-19(20)21/h11-12,14-18,22H,2-10,13H2,1H3,(H,20,21)	null	CCCCCC(C=CC1C2CC(C1CCCCCC(=O)O)OO2)OO	4.0	88843667	PubChem:(88843667)	2
21	1	N/A	-146.20066666537826	C19H32O6	[M - H2O - H]-	WKPLWDFQTVJLIX	InChI=1S/C19H32O6/c1-13(9-14(2)10-15(3)11-18(22)23)7-5-6-8-17(21)16(12-20)19(24)25-4/h10-11,13,16-17,20-21H,5-9,12H2,1-4H3,(H,22,23)	null	CC(CCCCC(C(CO)C(=O)OC)O)CC(=CC(=CC(=O)O)C)C	3.5	23983705;38353499;38353510;51693366;51693368	COCONUT:(CNP0054388 CNP0348798);PubChem:(23983705 38353499 38353510 51693366 51693368);SuperNatural:(SN00033132 SN00029110 SN00029109 SN00037726 SN00037725 SN00033133);ZINC bio:(ZINC31160707 ZINC31160710 ZINC31160714 ZINC31160718 ZINC35457028 ZINC35457032);additional;Training Set	3694594
