rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.078882025608094	-110.56501869929792	C5H6O3	[M - H]-	KHUMEVSUIOXMOV	InChI=1S/C5H6O3/c6-3-1-4(7)5(8)2-3/h3,6H,1-2H2	4-hydroxycyclopentane-1,2-dione	C1C(CC(=O)C1=O)O	-1.39999998	20149888	PubChem:(20149888)	2
2	1	N/A	-114.26533837909582	C5H6O3	[M - H]-	IJRGNHJKRWYCQD	InChI=1S/C5H6O3/c1-5(2-6,3-7)4-8/h2-4H,1H3	ethane-1,1,1-tricarbaldehyde	CC(C=O)(C=O)C=O	-0.600000024	19705594	PubChem:(19705594)	2
3	1	N/A	-115.14983137822882	C5H6O3	[M - H]-	VOXOULOBDLIKPA	InChI=1S/C5H6O3/c6-3-1-2-4(7)5(3)8/h3,6H,1-2H2	3-hydroxycyclopentane-1,2-dione	C1CC(=O)C(=O)C1O	-1.0	20149870;54403237;54403238	PubChem:(20149870 54403237 54403238);PubMed	66
4	1	N/A	-118.02078056787046	C5H6O3	[M - H]-	WPRVZIDENNWGJS	InChI=1S/C5H6O3/c6-4-2-1-3-5(7)8/h6H,3-4H2,(H,7,8)	null	C(C#CCO)C(=O)O	-0.699999988	55302150	PubChem:(55302150)	2
5	1	N/A	-118.32660167026343	C5H6O3	[M - H]-	MCOLVZFIHJQOCP	InChI=1S/C5H7O3/c1-4(7)2-5(8)3-6/h6H,1-3H2/q+1	null	[CH2+]C(=O)CC(=O)CO	-0.899999976	136202261	PubChem:(136202261)	2
6	1	N/A	-118.67082067125943	C5H6O3	[M - H]-	QEZWEEYWBFNZNO	InChI=1S/C5H6O3/c6-4-2-1-3-5(7)8/h6H,2,4H2,(H,7,8)	null	C(CO)C#CC(=O)O	0.0	11094571	PubChem:(11094571)	2
7	1	N/A	-118.88329129437163	C5H6O3	[M - H]-	TUOFIEHSDIZFOK	InChI=1S/C5H6O3/c1-2-3-4(6)5(7)8/h1-3H2/p+1	null	[CH2+]CCC(=O)C(=O)O	0.5	129671234;137217020	PubChem:(129671234 137217020)	2
8	1	N/A	-119.60929413083882	C5H6O3	[M - H]-	NTNXTKUMFYCDMH	InChI=1S/C5H6O3/c1-2-4(7)5(8)3-6/h1,5-6,8H,3H2	null	C#CC(=O)C(CO)O	-0.551474094	""	EcoCyc Mine;KEGG Mine	25769803776
9	1	N/A	-120.92919838193	C5H6O3	[M - H]-	JJWGWDOXXKOHRY	InChI=1S/C5H6O3/c6-3-1-4(7)5(8)2-3/h4,7H,1-2H2	1,3-Cyclopentanedione, 4-hydroxy-	C1C(C(=O)CC1=O)O	-0.899999976	19367743	PubChem:(19367743)	2
10	1	N/A	-121.25370688747101	C5H6O3	[M - H]-	MTJQBSRICCKEBG	InChI=1S/C5H6O3/c1-3(6)5(8)4(2)7/h6-7H,1-2H2	null	C=C(C(=O)C(=C)O)O	1.39999998	88375561	PubChem:(88375561)	2
11	1	N/A	-124.2736532328604	C5H6O3	[M - H]-	OKGTUJPKIQBSKI	InChI=1S/C5H6O3/c6-4-2-1-3(4)5(7)8/h6H,1-2H2,(H,7,8)	null	C1CC(=C1C(=O)O)O	0.5	56604105	PubChem:(56604105)	2
12	1	N/A	-124.39498267203463	C5H6O3	[M - H]-	FQXFFJFQGSVUOP	InChI=1S/C5H6O3/c1-4(6)2-3-5(7)8/h4,6H,1H3,(H,7,8)	4-hydroxy-2-pentynoate	CC(C#CC(=O)O)O	-0.100000001	12575540;12575541;12575539;53422570	EcoCyc Mine;PubChem:(12575540 12575541 12575539 53422570);KEGG Mine	25769803778
13	1	N/A	-126.00138015329775	C5H6O3	[M - H]-	ROLYPZBJJHHNIT	InChI=1S/C5H6O3/c6-3-1-2-4(7)5(3)8/h5,8H,1-2H2	2-hydroxycyclopentane-1,3-dione	C1CC(=O)C(C1=O)O	-0.899999976	21313738	PubChem:(21313738)	2
14	1	N/A	-127.0114418710569	C5H6O3	[M - H]-	KHUUNNXOIFEUDP	InChI=1S/C5H6O3/c1-2-4(6)3-5(7)8/h2-3,6H,1H2,(H,7,8)	null	C=CC(=CC(=O)O)O	1.0	88481995	PubChem:(88481995);KEGG Mine	8589934594
15	1	N/A	-127.09697895696742	C5H6O3	[M - H]-	IENOFRJPUPTEMI	InChI=1S/C5H6O3/c6-4-1-3(2-4)5(7)8/h3H,1-2H2,(H,7,8)	1-Carboxy-3-oxocyclobutane	C1C(CC1=O)C(=O)O	-0.800000012	4913358;7140333;102571534	PubChem class - safety and toxic;Training Set;PubChem:(4913358 7140333 102571534);PubMed	67125314
16	1	N/A	-127.27289612002431	C5H6O3	[M - H]-	CCEXKINPJQTMCX	InChI=1S/C5H6O3/c1-3(2)4(6)5(7)8/h3H,1H2,2H3/p+1	null	CC([CH2+])C(=O)C(=O)O	0.699999988	129662234;137234598	PubChem:(129662234 137234598)	2
17	1	N/A	-127.37854753712315	C5H6O3	[M - H]-	OGWRQEGIUPHARM	InChI=1S/C5H6O3/c6-4-2-1-3-5(7)8/h1-4,6H,(H,7,8)	(2E,4E)-5-hydroxypenta-2,4-dienoic acid	C(=CC(=O)O)C=CO	0.300000012	19591815;71341171	PubChem:(19591815 71341171);KEGG Mine	8589934594
18	1	N/A	-129.85136027260026	C5H6O3	[M - H]-	CPLJFNVLHWUVTO	InChI=1S/C5H6O3/c1-3(6)4-2-5(7)8-4/h4H,2H2,1H3	4-acetyloxetan-2-one	CC(=O)C1CC(=O)O1	-0.400000006	58792515	PubChem:(58792515)	2
19	1	N/A	-130.5149160570603	C5H6O3	[M - H]-	ZIKOFCPPYCNCLX	InChI=1S/C5H6O3/c6-4-2-1-3-5(7)8/h6H,1,3H2,(H,7,8)	null	C(CC(=O)O)C#CO	0.300000012	89638476	EcoCyc Mine;PubChem:(89638476);KEGG Mine	25769803778
20	1	N/A	-132.4865609044807	C5H6O3	[M - H]-	NJGUXABXLMKENW	InChI=1S/C5H6O3/c6-3-1-4(7)5(8)2-3/h1,4,6-7H,2H2	null	C1C(=CC(C1=O)O)O	-0.699999988	70552067	PubChem:(70552067)	2
21	1	N/A	-132.5509718587747	C5H6O3	[M - H]-	DYLKAOJCKZKGEQ	InChI=1S/C5H6O3/c6-4-1-3(2-4)5(7)8/h1,4,6H,2H2,(H,7,8)	null	C1C(C=C1C(=O)O)O	-0.5	91208051	PubChem:(91208051)	2
22	1	N/A	-132.77759886891505	C5H6O3	[M - H]-	QVTFWTYDYXJRLO	InChI=1S/C5H6O3/c6-2-3-1-4(7)5(3)8/h3,6H,1-2H2	null	C1C(C(=O)C1=O)CO	-0.899999976	57725180	PubChem:(57725180)	2
23	1	N/A	-133.33987992818035	C5H6O3	[M - H]-	JBZOAXSIWKRREW	InChI=1S/C5H6O3/c1-4(6)2-3-5(7)8/h2-3,6H,1H2,(H,7,8)	2,4-Pentadienoic acid, 4-hydroxy-	C=C(C=CC(=O)O)O	0.5	178234;6442281;22973526	PubChem:(178234 6442281 22973526);KEGG Mine	8589934594
24	1	N/A	-133.62788023739932	C5H6O3	[M - H]-	QQBAYCHZHOMLFP	InChI=1S/C5H6O3/c6-3-1-2-5(8)4-7/h1-4,7-8H	null	C(=CC(=CO)O)C=O	-0.300000012	10103142	PubChem:(10103142);YMDB Mine;KEGG Mine	42949672962
25	1	N/A	-133.97808301320538	C5H6O3	[M - H]-	CRTGSPPMTACQBL	InChI=1S/C5H6O3/c6-3-1-2-4(7)5(3)8/h6,8H,1-2H2	Reductic acid	C1CC(=O)C(=C1O)O	-0.200000003	65726	COCONUT:(CNP0157820);MeSH:(65726);Natural Products:(UNPD122863);PubChem:(65726);PubMed	2129990
26	1	N/A	-134.5834362634898	C5H6O3	[M - H]-	DNYAAYOGYMRQLA	InChI=1S/C5H6O3/c6-3-1-2-5(8)4-7/h6-7H,3-4H2	null	C(C#CC(=O)CO)O	-1.0	91180913	PubChem:(91180913)	2
