rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12825257788496813	-14.252163223333032	C5H8O4	[M - H]-	WXUAQHNMJWJLTG	InChI=1S/C5H8O4/c1-3(5(8)9)2-4(6)7/h3H,2H2,1H3,(H,6,7)(H,8,9)	Pyrotartarate	CC(CC(=O)O)C(=O)O	-0.200000003	10349;77983;4745115;6950475;6950476;6950477;10725390;11205769;20656997;58594677;58646543;58658105;58132998;90472129;101955638;101992008;101992009;101992010;101992011;101992012;101992013;101992014	HMDB:(1844);SuperNatural:(SN00338272);ZINC bio:(ZINC00391199 ZINC00391200);additional;MeSH:(10349);Plantcyc:(CPD-2461);PubMed;NORMAN:(NS00015150);COCONUT:(CNP0294195);Natural Products:(UNPD163975);PubChem:(10349 77983 4745115 6950475 6950476 6950477 10725390 11205769 20656997 58594677 58646543 58658105 58132998 90472129 101955638 101992008 101992009 101992010 101992011 101992012 101992013 101992014);YMDB Mine;CHEBI:(91317 91315 91316);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-2461);KEGG Mine	60217550958
2	1	N/A	-30.011099496281815	C5H8O4	[M - H]-	UKFXDFUAPNAMPJ	InChI=1S/C5H8O4/c1-2-3(4(6)7)5(8)9/h3H,2H2,1H3,(H,6,7)(H,8,9)	bmse000578	CCC(C(=O)O)C(=O)O	0.400000006	11756;3832173;6950106;18552217;90474566;90475405	HMDB:(622);SuperNatural:(SN00215807);ZINC bio:(ZINC00388046);MeSH:(11756);PubMed;NORMAN:(NS00015082);COCONUT:(CNP0415777);PubChem:(11756 3832173 6950106 18552217 90474566 90475405);CHEBI:(741548 132939);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8677253230
3	1	N/A	-41.25589467016371	C5H8O4	[M - H]-	JFCQEDHGNNZCLN	InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)	glutarate	C(CC(=O)O)CC(=O)O	-0.0831476077	743;4418048;5231988;12200702;23322899;45039352;53952054;56845854;59867736;76973342;129656100;129664150;129762791	HMDB:(661);PubChem class - food;SuperNatural:(SN00001389 SN00376766);ZINC bio:(ZINC00388706);additional;HSDB:(110-94-1);MeSH:(743);Plantcyc:(GLUTARATE);PubMed;NORMAN:(NS00003673);COCONUT:(CNP0034671 CNP0256820);KNApSAcK:(1184);Natural Products:(UNPD195852);PubChem:(743 4418048 5231988 12200702 23322899 45039352 53952054 56845854 59867736 76973342 129656100 129664150 129762791);YMDB Mine;CHEBI:(35907 17859 30921);PubChem class - bio and metabolites;KEGG:(C00489);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(GLUTARATE)	34615520126
4	1	N/A	-57.88188426431958	C5H8O4	[M - H]-	UQAQJBVGXAQFBO	InChI=1S/C5H8O4/c6-2-4(3-7)1-5(8)9/h2,4,7H,1,3H2,(H,8,9)	null	C(C(CO)C=O)C(=O)O	-1.5	56989541	PubChem:(56989541)	2
5	1	N/A	-62.62709277420473	C5H8O4	[M - H]-	QZXWGGGNYORFOK	InChI=1S/C5H8O4/c6-2-1-4(3-7)5(8)9/h2,4,7H,1,3H2,(H,8,9)	2-(Hydroxymethyl)-4-oxobutanoate	C(C=O)C(CO)C(=O)O	-1.5	440223;21145077	KEGG:(C04106);PubChem:(440223 21145077);PubMed;CHEBI:(58135 17413);Biocyc:(2-HYDROXYMETHYL-4-OXOBUTANOATE)	2402
6	1	N/A	-66.89667421403864	C5H8O4	[M - H]-	MMTYWJNSFWVPPS	InChI=1S/C5H8O4/c6-3-1-2-4(7)5(8)9/h6H,1-3H2,(H,8,9)	5-hydroxy-2-oxopentanoate	C(CC(=O)C(=O)O)CO	-0.699999988	23572080;25200972	PubChem:(23572080 25200972);PubChem class - bio and metabolites;EcoCyc Mine;Plantcyc:(CPD-9727);PubMed;Biocyc:(CPD-9727);KEGG Mine	25786714178
7	1	N/A	-68.50332380186835	C5H8O4	[M - H]-	VGRJIVGLOZEXGV	InChI=1S/C5H8O4/c1-3(2-6)4(7)5(8)9/h3,6H,2H2,1H3,(H,8,9)	4-hydroxy-3-methyl-2-oxobutanoic acid	CC(CO)C(=O)C(=O)O	-0.5	15927954	EcoCyc Mine;PubChem:(15927954);YMDB Mine;KEGG Mine	60129542146
8	1	N/A	-71.66620879140967	C5H8O4	[M - H]-	PQAVUFRSUDTBKH	InChI=1S/C5H8O4/c1-3(5(8)9)4(7)2-6/h2-4,7H,1H3,(H,8,9)	null	CC(C(C=O)O)C(=O)O	-0.800000012	102050011	PubChem:(102050011)	2
9	1	N/A	-74.50133805970574	C5H8O4	[M - H]-	GXOHWXIBBZYQID	InChI=1S/C5H8O4/c6-2-1-4(3-7)5(8)9/h3-4,6H,1-2H2,(H,8,9)	null	C(CO)C(C=O)C(=O)O	-0.899999976	91494486	PubChem:(91494486)	2
10	1	N/A	-76.72192904270122	C5H8O4	[M - H]-	IQZHXDCQZNRIRW	InChI=1S/C5H8O4/c1-3(6)4(7)2-5(8)9/h4,7H,2H2,1H3,(H,8,9)	(3S)-3-hydroxy-4-oxopentanoic acid	CC(=O)C(CC(=O)O)O	-1.20000005	10351731;16740970;93481197	EcoCyc Mine;PubChem:(10351731 16740970 93481197);YMDB Mine;KEGG Mine	60129542146
