rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C10H14O5	[M - H]-	C10H14O5	73.40619151434142	70.4123667655978	2.993824748743626	23	0.9087976283895717	2.200897953195608	2.9827252834522637	1.6092951599310297	
2	C8H12N3O4	[M - H]-	C8H12N3O4	31.786036838888137	30.983328247583156	0.8027085913049796	21	0.3104368297148836	1.7116039792141882	2.9827252834522637	7.910692320311833	
3	C7H17ClNO4	[M - H]-	C7H17ClNO4	23.92282576631837	23.92282576631837	0.0	21	0.28371261661871133	-0.3643207385789852	1.7116039792141882	-0.6769936728609507	
4	C6H17NO5P	[M - H]-	C6H17NO5P	22.539722144596155	22.539722144596155	0.0	19	0.26921266021449125	0.21132126361103948	0.9421269482767788	0.15101612025881628	
5	C11H10N4O	[M - H]-	C11H10N4O	8.90635720071137	6.117800376133097	2.788556824578272	10	0.13512947946638765	-2.387408732306021	3.2345679323145413	-4.667265930491626	
6	C5H15ClN4O3	[M - H]-	C5H15ClN4O3	7.717170565537035	7.717170565537035	0.0	9	0.1429069666056326	-1.8678467460255714	2.90697071858647	5.624403487519853	
7	C5H16N3O4S	[M - H]-	C5H16N3O4S	5.785679791694481	5.785679791694481	0.0	10	0.14756299590199667	-2.387408732306021	2.387408732306021	-7.910466199742449	
8	C3H14N6O3S	[M - H]-	C3H14N6O3S	2.7818402475553317	2.7818402475553317	0.0	6	0.20564129392274827	-1.9101293056166375	1.9101293056166375	-1.6090690396284186	
9	C4H15N4O4P	[M - H]-	C4H15N4O4P	0.005536104918142826	0.005536104918142826	0.0	6	0.13567878629348679	-3.6095447802671963	6.430127707558864	6.45241328063962	
10	C11H18S2	[M - H]-	C11H18S2	-0.8263851733988543	-0.8263851733988543	0.0	1	0.0	-2.4691704891184303	2.4691704891184303	-2.4691704891184303	
