rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H28O9	[M - H]-	C19H28O9	77.36914923954716	74.67868336844995	2.6904658710972074	27	0.8411065543740607	2.646015254420552	3.5573936583598686	-0.06519570182372725	
2	C20H24N4O5	[M - H]-	C20H24N4O5	73.9998693869774	71.00611640930164	2.9937529776757508	23	0.746564499046342	2.905714068735899	3.829614802351413	-3.415661170997479	
3	C15H24N6O7	[M - H]-	C15H24N6O7	70.9260892327366	70.9260892327366	0.0	23	0.746564499046342	3.5509653090571156	3.8435011659528957	6.662250519027887	
4	C13H29N4O8P	[M - H]-	C13H29N4O8P	69.86732725670959	69.86732725670959	0.0	23	0.746564499046342	2.905714068735899	3.829614802351413	2.520089423621	
5	C14H28N2O11	[M - H]-	C14H28N2O11	69.80124360620383	69.80124360620383	0.0	23	0.746564499046342	3.5509653090571156	3.8435011659528957	10.012715988201638	
6	C20H32O4S2	[M - H]-	C20H32O4S2	69.67411142795288	69.67411142795288	0.0	23	0.746564499046342	2.905714068735899	3.829614802351413	-2.2423048110607664	
7	C14H29ClN4O7	[M - H]-	C14H29ClN4O7	69.5742507832794	69.5742507832794	0.0	23	0.746564499046342	2.905714068735899	3.829614802351413	2.0780928941227415	
8	C23H28O4S	[M - H]-	C23H28O4S	69.42580155568025	69.42580155568025	0.0	23	0.746564499046342	3.5509653090571156	3.8435011659528957	6.203123273010675	
9	C12H28N6O7S	[M - H]-	C12H28N6O7S	69.22304714645433	69.22304714645433	0.0	23	0.746564499046342	2.905714068735899	3.829614802351413	-1.7831775650435544	
10	C18H29N2O6P	[M - H]-	C18H29N2O6P	69.01062202816112	68.1596703519003	0.8509516762608176	23	0.746564499046342	2.905714068735899	3.8435011659528957	-7.557822266404366	
