rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H16N4O23P2	[M - H]-	C12H16N4O23P2	8.275232160584991	5.024030698011936	3.251201462573055	4	0.5380802842663556	-2.200193647514973	3.9013494898633887	-0.8831241070700719	
2	C13H15N2O26P	[M - H]-	C13H15N2O26P	7.954103687329794	5.32835654870053	2.6257471386292637	4	0.5380802842663556	2.947802750310072	3.9013494898633887	3.7540642864790983	
3	C17H14N2O23S	[M - H]-	C17H14N2O23S	7.93581584668889	7.93581584668889	0.0	4	0.5380802842663556	-1.665348368893922	3.9013494898633887	-5.146450677259013	
4	C13H10N8O21S	[M - H]-	C13H10N8O21S	7.755149528094638	7.755149528094638	0.0	4	0.5380802842663556	2.9569117440770207	3.9013494898633887	-0.9828325834706709	
5	C22H18N2O13S4	[M - H]-	C22H18N2O13S4	7.736267963361487	7.736267963361487	0.0	4	0.5380802842663556	1.145619650083163	3.9013494898633887	-2.61439990141679	
6	C22H10N6O14S2	[M - H]-	C22H10N6O14S2	7.724195199370329	7.724195199370329	0.0	4	0.5380802842663556	0.33943582894372254	3.9013494898633887	-3.3405904364440415	
7	C14H14N8O16S3	[M - H]-	C14H14N8O16S3	7.704260396961893	7.704260396961893	0.0	4	0.5380802842663556	1.4610745025957819	3.9013494898633887	-2.330245937871224	
8	C23H22N2O8S6	[M - H]-	C23H22N2O8S6	7.679839571243314	7.679839571243314	0.0	4	0.5380802842663556	-0.35021759139807573	3.9013494898633887	-3.9618132559936123	
9	C18H10N6O19S	[M - H]-	C18H10N6O19S	7.630188843928331	7.630188843928331	0.0	4	0.5380802842663556	-3.967369431514601	3.967369431514601	-7.220054566510549	
10	C23H14N6O9S4	[M - H]-	C23H14N6O9S4	7.59030265425904	7.59030265425904	0.0	4	0.5380802842663556	-1.1564014125375164	3.9013494898633887	-4.688003790844594	
