rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09639474143020635	-48.71484152777566	C8H12O5	[M - H]-	KWBLTEWTGCLJAW	InChI=1S/C8H12O5/c9-6(4-5-8(12)13)2-1-3-7(10)11/h1-5H2,(H,10,11)(H,12,13)	null	C(CC(=O)CCC(=O)O)CC(=O)O	-0.800000012	7313551;7313552	PubChem:(7313551 7313552)	2
2	1	N/A	-54.01540618892223	C8H12O5	[M - H]-	LNLNOVHLNBZALI	InChI=1S/C8H12O5/c9-6(5-8(12)13)3-1-2-4-7(10)11/h1-5H2,(H,10,11)(H,12,13)	Octanedioic acid, 3-oxo-	C(CCC(=O)O)CC(=O)CC(=O)O	-0.200000003	14178864	PubChem:(14178864)	2
3	1	N/A	-55.19591510769587	C8H12O5	[M - H]-	HAGOOZVJLSSXGZ	InChI=1S/C8H12O5/c9-6(8(12)13)4-2-1-3-5-7(10)11/h1-5H2,(H,10,11)(H,12,13)	2-Oxosuberate	C(CCC(=O)C(=O)O)CCC(=O)O	0.400000006	146903;21122671	COCONUT:(CNP0359734);KNApSAcK:(773);PubChem:(146903 21122671);YMDB Mine;CHEBI:(80587);PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(146903 21122671);KEGG:(C16589);PubMed;Biocyc:(CPD-337)	51558484342
4	1	N/A	-56.68626081070261	C8H12O5	[M - H]-	DXBVDZFXKQALQG	InChI=1S/C8H12O5/c9-7(10)3-1-5-6(13-5)2-4-8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	null	C(CC(=O)O)C1C(O1)CCC(=O)O	-0.300000012	117609404	PubChem:(117609404)	2
5	1	N/A	-72.13174223252517	C8H12O5	[M - H]-	CVYAVSIMBYOCGA	InChI=1S/C8H12O5/c9-7(10)3-5-1-2-6(13-5)4-8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	2,5-Furandiacetic acid, tetrahydro-	C1CC(OC1CC(=O)O)CC(=O)O	-0.300000012	13220191;13220193;92469138	COCONUT:(CNP0419430);HMDB:(59767);Natural Products:(UNPD152439 UNPD181855);PubChem:(13220191 13220193 92469138);SuperNatural:(SN00368483 SN00377129);CHEBI:(89885);ZINC bio:(ZINC14723476 ZINC14723480 ZINC14723481)	3186730
6	1	N/A	-75.99222021427978	C8H12O5	[M - H]-	MMOHMYIBRWECMZ	InChI=1S/C8H12O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	null	C1CC(C(CC1C(=O)O)C(=O)O)O	0.100000001	44228045	PubChem:(44228045);KEGG Mine	8589934594
7	1	N/A	-78.92704432218245	C8H12O5	[M - H]-	YAMANUVBKUGJDY	InChI=1S/C8H12O5/c9-6-3-4(7(10)11)1-2-5(6)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	2-hydroxycyclohexane-1,4-dicarboxylic acid	C1CC(C(CC1C(=O)O)O)C(=O)O	0.100000001	23350184	PubChem:(23350184)	2
8	1	N/A	-81.65925215671078	C8H12O5	[M - H]-	ZOQNFPHVPGPISD	InChI=1S/C8H12O5/c1-13-8(12)5-6(9)3-2-4-7(10)11/h2-5H2,1H3,(H,10,11)	null	COC(=O)CC(=O)CCCC(=O)O	-0.200000003	10655202	PubChem:(10655202)	2
9	1	N/A	-82.09019641427062	C8H12O5	[M - H]-	DLLPIMGUVVGUSI	InChI=1S/C8H12O5/c1-13-8(12)6(9)4-2-3-5-7(10)11/h2-5H2,1H3,(H,10,11)	null	COC(=O)C(=O)CCCCC(=O)O	0.100000001	11194789	PubChem:(11194789);KEGG Mine	8589934594
10	1	N/A	-83.81250642522636	C8H12O5	[M - H]-	MEGHGHHEDNFTOH	InChI=1S/C8H12O5/c1-5(9)2-6(10)3-7(11)4-8(12)13/h5,9H,2-4H2,1H3,(H,12,13)	7-hydroxy-3,5-dioxooctanoate	CC(CC(=O)CC(=O)CC(=O)O)O	-0.800000012	18351882;18351883	PubChem:(18351882 18351883)	2
11	1	N/A	-83.88839087244821	C8H12O5	[M - H]-	QKGOJQFKBMYCCR	InChI=1S/C8H12O5/c9-4-1-2-5(7(10)11)6(3-4)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	4-hydroxycyclohexane-1,2-dicarboxylic acid	C1CC(C(CC1O)C(=O)O)C(=O)O	-0.5	20217651;54232493;54232494;124020393;130951213	PubChem:(20217651 54232493 54232494 124020393 130951213)	2
12	1	N/A	-84.19387028130828	C8H12O5	[M - H]-	FAXWWNPNOMJCBJ	InChI=1S/C8H12O5/c9-6-2-4(7(10)11)1-5(3-6)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	5-hydroxycyclohexane-1,3-dicarboxylic acid	C1C(CC(CC1C(=O)O)O)C(=O)O	-0.5	44725344;67491053;124375646;124375647	PubChem:(44725344 67491053 124375646 124375647)	2
13	1	N/A	-87.00369621502139	C8H12O5	[M - H]-	SSAILWQWLFVTEN	InChI=1S/C8H12O5/c1-5(9)2-6(10)3-7(11)4-8(12)13/h7,11H,2-4H2,1H3,(H,12,13)	null	CC(=O)CC(=O)CC(CC(=O)O)O	-1.39999998	57255824;87781211	PubChem:(57255824 87781211)	2
14	1	N/A	-88.14766677131666	C8H12O5	[M - H]-	FNBPECLVBDQSHL	InChI=1S/C8H12O5/c9-5-6(1-3-7(10)11)2-4-8(12)13/h5-6H,1-4H2,(H,10,11)(H,12,13)	4-formylheptanedioic acid	C(CC(=O)O)C(CCC(=O)O)C=O	-0.600000024	21330972	PubChem:(21330972)	2
15	1	N/A	-88.90453615586381	C8H12O5	[M - H]-	NJWVCUDEAMWIFS	InChI=1S/C8H12O5/c1-13-8(12)5-3-6(9)2-4-7(10)11/h2-5H2,1H3,(H,10,11)	7-methoxy-4,7-dioxoheptanoic acid	COC(=O)CCC(=O)CCC(=O)O	-0.0323805176	12853226	PubChem:(12853226)	2
16	1	N/A	-89.76331488841322	C8H12O5	[M - H]-	JQLDXPJJQAIQCC	InChI=1S/C8H12O5/c1-8(2)3(4(8)6(10)11)5(9)7(12)13/h3-5,9H,1-2H3,(H,10,11)(H,12,13)	3-[carboxy(hydroxy)methyl]-2,2-dimethylcyclopropane-1-carboxylic acid	CC1(C(C1C(=O)O)C(C(=O)O)O)C	-0.100000001	19105570;53969208	PubChem:(19105570 53969208)	2
17	1	N/A	-90.98205304054024	C8H12O5	[M - H]-	MKMZTBGLGKBWIX	InChI=1S/C8H12O5/c9-5-6(4-8(12)13)2-1-3-7(10)11/h5-6H,1-4H2,(H,10,11)(H,12,13)	null	C(CC(CC(=O)O)C=O)CC(=O)O	-0.600000024	89250441	PubChem:(89250441)	2
18	1	N/A	-91.0428133075653	C8H12O5	[M - H]-	WDOOGSAGQPITDJ	InChI=1S/C8H12O5/c1-4(9)3-6(11)7(5(2)10)8(12)13/h5,7,10H,3H2,1-2H3,(H,12,13)	2-(1-hydroxyethyl)-3,5-dioxohexanoate	CC(C(C(=O)CC(=O)C)C(=O)O)O	-0.699999988	18351880;18351881;87781212	PubChem:(18351880 18351881 87781212)	2
19	1	N/A	-91.38661264764617	C8H12O5	[M - H]-	DVVYYFXDZAOFGH	InChI=1S/C8H12O5/c9-7(10)3-1-2-5(8(11)12)6-4-13-6/h5-6H,1-4H2,(H,9,10)(H,11,12)	null	C1C(O1)C(CCCC(=O)O)C(=O)O	-0.300000012	126600968	PubChem:(126600968)	2
20	1	N/A	-92.13387161049589	C8H12O5	[M - H]-	FNJNPRVDOHKYEO	InChI=1S/C8H12O5/c9-5-3-1-2-4(7(10)11)6(5)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	null	C1CC(C(C(C1)O)C(=O)O)C(=O)O	0.100000001	57072520;130865541;130868408;131026525	PubChem:(57072520 130865541 130868408 131026525)	2
21	1	N/A	-92.42534976487681	C8H12O5	[M - H]-	LWKIMQGHSRCZLN	InChI=1S/C8H12O5/c9-5(1-3-7(10)11)6-2-4-8(12)13-6/h5-6,9H,1-4H2,(H,10,11)	null	C1CC(=O)OC1C(CCC(=O)O)O	-0.5	69648240	PubChem:(69648240)	2
22	1	N/A	-92.82679197832464	C8H12O5	[M - H]-	QZNRKJHZQWOCOS	InChI=1S/C8H12O5/c9-3-1-2-6(10)4-7(11)5-8(12)13/h9H,1-5H2,(H,12,13)	null	C(CC(=O)CC(=O)CC(=O)O)CO	-0.899999976	88327509	PubChem:(88327509)	2
23	1	N/A	-93.71752539896593	C8H12O5	[M - H]-	KKCLTTVKRFDGAI	InChI=1S/C8H12O5/c1-2-13-8(12)6(9)4-3-5-7(10)11/h2-5H2,1H3,(H,10,11)	null	CCOC(=O)C(=O)CCCC(=O)O	0.200000003	13461288	PubChem:(13461288)	2
24	1	N/A	-94.46430315987406	C8H12O5	[M - H]-	BUZPMGWQNKWFRH	InChI=1S/C8H12O5/c9-3-5-4(1-8(12)13)6(10)2-7(5)11/h4-6,9-10H,1-3H2,(H,12,13)	2-[(1R,2S,5S)-5-hydroxy-2-(hydroxymethyl)-3-oxocyclopentyl]acetic acid	C1C(C(C(C1=O)CO)CC(=O)O)O	-1.29999995	22796815	PubChem:(22796815)	2
25	1	N/A	-95.10341589917869	C8H12O5	[M - H]-	DFYHTJSAWDAWPI	InChI=1S/C8H12O5/c1-3-5(7(9)10)6(8(11)12)4(2)13-3/h3-6H,1-2H3,(H,9,10)(H,11,12)	null	CC1C(C(C(O1)C)C(=O)O)C(=O)O	-0.200000003	86020561	PubChem:(86020561)	2
26	1	N/A	-96.40628678748705	C8H12O5	[M - H]-	SEEQYGUUEUWRBG	InChI=1S/C8H12O5/c1-2-5(3-4-6(9)10)7(11)8(12)13/h5H,2-4H2,1H3,(H,9,10)(H,12,13)	null	CCC(CCC(=O)O)C(=O)C(=O)O	0.400000006	87224667	PubChem:(87224667)	2
27	1	N/A	-96.7699087538589	C8H12O5	[M - H]-	POLIOAJLCGOOTJ	InChI=1S/C8H12O5/c1-5(9)6(4-8(12)13)2-3-7(10)11/h6H,2-4H2,1H3,(H,10,11)(H,12,13)	Hexanedioic acid, 3-acetyl-	CC(=O)C(CCC(=O)O)CC(=O)O	-0.699999988	71350724	PubChem:(71350724);PubMed	66
28	1	N/A	-97.15316429461974	C8H12O5	[M - H]-	HCSFERKFHIWOMC	InChI=1S/C8H12O5/c9-5-3-1-2-4(5)6(7(10)11)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	null	C1CC(C(C1)O)C(C(=O)O)C(=O)O	0.0	130754121;129994737	PubChem:(130754121 129994737)	2
29	1	N/A	-98.20757970359173	C8H12O5	[M - H]-	GOYQSRNEVPZKQV	InChI=1S/C8H12O5/c1-2-13-8(12)5-6(9)3-4-7(10)11/h2-5H2,1H3,(H,10,11)	6-ethoxy-4,6-dioxohexanoic acid	CCOC(=O)CC(=O)CCC(=O)O	-0.200000003	11183082;11240965;11263948;11412829;71404761	PubChem:(11183082 11240965 11263948 11412829 71404761)	2
30	1	N/A	-98.4680117279753	C8H12O5	[M - H]-	BWLYYAVHHIIVJW	InChI=1S/C8H12O5/c1-11-7(9)3-5-6(13-5)4-8(10)12-2/h5-6H,3-4H2,1-2H3	methyl 2-[(2S,3S)-3-(2-methoxy-2-oxoethyl)oxiran-2-yl]acetate	COC(=O)CC1C(O1)CC(=O)OC	-0.400000006	21763940;21763950;21447546	PubChem:(21763940 21763950 21447546)	2
31	1	N/A	-98.9176817790541	C8H12O5	[M - H]-	YGAXDPQMVNPUHL	InChI=1S/C8H12O5/c1-5(4-9)6(8(12)13)2-3-7(10)11/h4-6H,2-3H2,1H3,(H,10,11)(H,12,13)	null	CC(C=O)C(CCC(=O)O)C(=O)O	-0.400000006	123590155	PubChem:(123590155)	2
32	1	N/A	-99.52593159408423	C8H12O5	[M - H]-	OCHCZCDFISRULN	InChI=1S/C8H12O5/c1-6(9)13-5-4-7(10)2-3-8(11)12/h2-5H2,1H3,(H,11,12)	null	CC(=O)OCCC(=O)CCC(=O)O	-0.800000012	54142842	PubChem:(54142842)	2
33	1	N/A	-99.83471461758326	C8H12O5	[M - H]-	DFLYDFMTWWRJMB	InChI=1S/C8H12O5/c1-5(9)6(8(12)13)3-2-4-7(10)11/h6H,2-4H2,1H3,(H,10,11)(H,12,13)	null	CC(=O)C(CCCC(=O)O)C(=O)O	-0.100000001	20557152	PubChem:(20557152);PubMed	66
34	1	N/A	-100.28736770190596	C8H12O5	[M - H]-	VFRALKWILZDVGK	InChI=1S/C8H12O5/c9-6(10)4-8(13)2-1-5(3-8)7(11)12/h5,13H,1-4H2,(H,9,10)(H,11,12)	null	C1CC(CC1C(=O)O)(CC(=O)O)O	-0.100000001	129926437	PubChem:(129926437)	2
35	1	N/A	-102.14280744491681	C8H12O5	[M - H]-	YTIIPMWGHFTOPA	InChI=1S/C8H12O5/c1-5(9)2-3-6(10)4-7(11)8(12)13/h6,10H,2-4H2,1H3,(H,12,13)	null	CC(=O)CCC(CC(=O)C(=O)O)O	-1.0	90931183	PubChem:(90931183)	2
36	1	N/A	-102.65915996131139	C8H12O5	[M - H]-	BELLYKFNFUUYNN	InChI=1S/C8H12O5/c1-4(9)3-6(11)7(5(2)10)8(12)13/h4,7,9H,3H2,1-2H3,(H,12,13)	null	CC(CC(=O)C(C(=O)C)C(=O)O)O	-0.699999988	87157658	PubChem:(87157658)	2
37	1	N/A	-103.59447057691968	C8H12O5	[M - H]-	QDAFLMFKWSUPTK	InChI=1S/C8H12O5/c1-5(9)2-3-6(8(12)13)4-7(10)11/h6H,2-4H2,1H3,(H,10,11)(H,12,13)	null	CC(=O)CCC(CC(=O)O)C(=O)O	-0.699999988	87560681;88997259;89840399	PubChem:(87560681 88997259 89840399)	2
38	1	N/A	-104.03979257761193	C8H12O5	[M - H]-	LPLJNEHCXHAFLB	InChI=1S/C8H12O5/c1-11-7(9)5-3-4-6(13-5)8(10)12-2/h5-6H,3-4H2,1-2H3	dimethyl oxolane-2,5-dicarboxylate	COC(=O)C1CCC(O1)C(=O)OC	0.5	568148;12948925;12948926;21766727	PubChem:(568148 12948925 12948926 21766727)	2
