rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H26O7	[M - H]-	C17H26O7	33.93776195825915	30.078280634223972	3.859481324035181	15	0.8841879847204539	1.0431422700568078	1.376225377593597	0.12686133162565513	
2	C13H22N6O5	[M - H]-	C13H22N6O5	22.41955359291003	21.487222966178585	0.9323306267314448	12	0.6896631554578077	1.3120775238183615	2.34235855100883	7.998133227003973	
3	C12H27ClN4O5	[M - H]-	C12H27ClN4O5	21.942553488441167	21.942553488441167	0.0	15	0.903113786317861	2.4761224242414492	2.9893704416162064	2.634559904773476	
4	C11H27N4O6P	[M - H]-	C11H27N4O6P	21.114529481705585	20.656480152191083	0.4580493295145025	15	0.903113786317861	2.4761224242414492	3.2249853746871238	3.151706344507468	
5	C10H26N6O5S	[M - H]-	C10H26N6O5S	20.77210775188297	19.838419658485414	0.9336880933975564	15	0.903113786317861	-0.024362737521803804	1.8959864665013333	-1.8832182606598242	
6	C15H24N3O6	[M - H]-	C15H24N3O6	20.66953187690896	17.954929589117476	2.7146022877914806	13	0.767218428058803	1.247929670043126	2.208594677776211	4.062497279314814	
7	C18H22N4O3	[M - H]-	C18H22N4O3	19.82312750525967	16.870456528698455	2.9526709765612162	13	0.6579899293899758	-2.2171442197221447	3.1206153343523497	-3.793262860850527	
8	C13H29NO7P	[M - H]-	C13H29NO7P	17.5997542285039	15.364045767329358	2.2357084611745424	15	0.903113786317861	0.30404173929434436	1.247929670043126	-0.7839296031816909	
9	C14H29ClNO6	[M - H]-	C14H29ClNO6	16.743453308605417	16.743453308605417	0.0	15	0.903113786317861	0.30404173929434436	1.5289761417231957	-1.3010760429156827	
10	C10H25ClN7O4	[M - H]-	C10H25ClN7O4	13.516031587621278	13.516031587621278	0.0	12	0.6896631554578077	1.3120775238183615	2.34235855100883	6.570195852462635	
