rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C9H17N2O3S	[M - H]-	C9H17N2O3S	73.75402374109082	72.29120163549378	1.4628221055970405	15	0.5145768639392204	3.0782895530870644	3.6103472422013687	9.513720272001716	
2	C6H13N6O4	[M - H]-	C6H13N6O4	58.52063908968198	57.84876841707868	0.6718706726032988	15	0.7420583476539339	1.251850061048446	5.326173893475284	-7.029331046101365	
3	C10H20NOPS	[M - H]-	C10H20NOPS	22.91888447946166	22.72723122915653	0.19165325030513003	5	0.2882862512185072	-5.326173893475284	5.326173893475284	-9.157781396427488	
4	C17H13O	[M - H]-	C17H13O	22.580388629882133	22.580388629882133	0.0	5	0.2882862512185072	0.9108447607981874	5.326173893475284	6.706061962920558	
5	C4H11N9O3	[M - H]-	C4H11N9O3	22.343612319168074	20.896133470200333	1.4474788489677426	7	0.12935019646859017	-4.54724486255545	4.54724486255545	-1.2441671973479502	
6	C13H16NOP	[M - H]-	C13H16NOP	22.2295068386594	21.323480302053298	0.9060265366061042	5	0.2882862512185072	0.9108447607981874	5.095806469147183	5.367250431606649	
7	C14H17OS	[M - H]-	C14H17OS	18.071289605031904	18.071289605031904	0.0	5	0.2882862512185072	-5.326173893475284	5.326173893475284	-7.818969865113581	
8	C9H19N2OP2	[M - H]-	C9H19N2OP2	16.299706472510465	14.70890558425128	1.5908008882591849	5	0.2882862512185072	0.9108447607981874	3.756994574541477	4.028438900415201	
9	C12H15N3S	[M - H]-	C12H15N3S	0.24338276923797686	-0.8107176228694026	1.0541003921073795	1	0.0	-2.305251987802503	2.305251987802503	-2.033806016360166	
10	C7H17N5P2	[M - H]-	C7H17N5P2	-4.917657989208935	-5.899232024900597	0.9815740356916609	1	0.0	9.542159993651119	9.542159993651119	9.813602749168615	
