rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13616092231302787	-124.84342800877093	C7H8N6O2	[M - H]-	ZLLNZYFNXIIVHL	InChI=1S/C7H8N6O2/c1-12-4-3(10-11-6(8)9-4)5(14)13(2)7(12)15/h1-2H3,(H2,8,9,11)	3-Aminoisofervenulin;NSC 21961	CN1C2=C(C(=O)N(C1=O)C)N=NC(=N2)N	-1.60000002	228827	PubChem:(228827)	2
2	1	N/A	-139.50686590614515	C7H8N6O2	[M - H]-	WAXDIPJGVKVRIT	InChI=1S/C7H8N6O2/c1-12-4-3(9-6(10-4)11-8)5(14)13(2)7(12)15/h8H,1-2H3,(H,9,10)	null	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)N=N	0.216703162	137270785;137270786	PubChem:(137270785 137270786)	2
3	1	N/A	-139.5167059881306	C7H8N6O2	[M - H]-	AISIIDIKWUFILU	InChI=1S/C7H8N6O2/c1-9-13-3(14)2-10-4-5(13)11-7(8)12-6(4)15/h2,9H,1H3,(H3,8,11,12,15)	null	CNN1C(=O)C=NC2=C1N=C(NC2=O)N	-2.0999999	137308064	PubChem:(137308064)	2
4	1	N/A	-149.50116600739779	C7H8N6O2	[M - H]-	PYJWPQXJIFJQKB	InChI=1S/C7H8N6O2/c1-3(14)8-7-9-5-4(6(15)10-7)11-12-13(5)2/h1-2H3,(H2,8,9,10,14,15)	null	CC(=O)NC1=NC2=C(C(=O)N1)N=NN2C	-1.29999995	135455308	PubChem:(135455308)	2
5	1	N/A	-149.75422656632858	C7H8N6O2	[M - H]-	RKRUPTMDZRADJC	InChI=1S/C7H8N6O2/c8-5-3-12(7(15)10-6(5)14)4-13-2-1-9-11-13/h1-3H,4,8H2,(H,10,14,15)	null	C1=CN(N=N1)CN2C=C(C(=O)NC2=O)N	-1.79999995	123685971	PubChem:(123685971)	2
6	1	N/A	-152.81659344996578	C7H8N6O2	[M - H]-	GTTLZDPWHHAPBC	InChI=1S/C7H8N6O2/c1-3(14)11-4-5(8)13-7(9-2-10-13)12-6(4)15/h2H,8H2,1H3,(H,11,14)(H,9,10,12,15)	null	CC(=O)NC1=C(N2C(=NC=N2)NC1=O)N	-1.60000002	137234154	PubChem:(137234154)	2
7	1	N/A	-157.0863230870057	C7H8N6O2	[M - H]-	YQRIWWQZXVMANS	InChI=1S/C7H8N6O2/c1-3-10-7-11-6(15)4(9-2-14)5(8)13(7)12-3/h2H,8H2,1H3,(H,9,14)(H,10,11,12,15)	null	CC1=NN2C(=C(C(=O)NC2=N1)NC=O)N	-1.20000005	137097339	PubChem:(137097339)	2
8	1	N/A	-160.26068666151608	C7H8N6O2	[M - H]-	JLJAUGRYTUVWEO	InChI=1S/C7H8N6O2/c8-1-3(14)11-7-12-5-4(6(15)13-7)9-2-10-5/h2H,1,8H2,(H3,9,10,11,12,13,14,15)	null	C1=NC2=C(N1)C(=O)NC(=N2)NC(=O)CN	-1.79999995	137004410	PubChem:(137004410)	2
9	1	N/A	-163.9856406423296	C7H8N6O2	[M - H]-	CELAPZMZQKEKMB	InChI=1S/C7H8N6O2/c1-12-6-5(10-11-12)7(15)13(3-9-6)2-4(8)14/h3H,2H2,1H3,(H2,8,14)	2-(3-methyl-7-oxo-3H-[1,2,3]triazolo[4,5-d]pyrimidin-6(7H)-yl)acetamide	CN1C2=C(C(=O)N(C=N2)CC(=O)N)N=N1	-1.70000005	25793372	PubChem:(25793372)	2
10	1	N/A	-170.43411906313008	C7H8N6O2	[M - H]-	UHTZAIGSVSZCTM	InChI=1S/C7H8N6O2/c8-5-4-6(13-7(9)12-5)11-3(15)1-2(14)10-4/h1H2,(H,10,14)(H5,8,9,11,12,13,15)	null	C1C(=O)NC2=C(N=C(N=C2NC1=O)N)N	-1.89999998	33777838	PubChem:(33777838)	2
