rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H32O11	[M - H2O - H]-	C20H30O10	54.41007506810831	50.537356705552185	3.8727183625561294	19	0.8829220138203356	1.2726250395738736	3.736374179791128	-41965.635473043745	
2	C17H24N10O5	[M - H2O - H]-	C17H22N10O4	50.515458811869536	47.78622261238374	2.7292361994857997	19	0.8829220138203356	2.073231185797794	3.736374179791128	-41962.494630203655	
3	C21H28N4O7	[M - H2O - H]-	C21H26N4O6	50.071749304849504	47.40906659580798	2.6626827090415253	19	0.8829220138203356	1.2726250395738736	3.736374179791128	-41968.75165470248	
4	C15H29N8O6P	[M - H2O - H]-	C15H27N8O5P	49.317015649455	46.30099334539247	3.0160223040625347	19	0.8829220138203356	1.2726250395738736	3.736374179791128	-41966.34714757801	
5	C16H28N6O9	[M - H2O - H]-	C16H26N6O8	49.23108078407927	47.12262889654098	2.1084518875382883	19	0.8829220138203356	2.288957721891033	3.987347202640481	-41959.3784485448	
6	C14H33N4O10P	[M - H2O - H]-	C14H31N4O9P	48.161213885152684	46.31442091145741	1.8467929736952748	19	0.8829220138203356	1.705063221552387	3.736374179791128	-41963.230965919276	
7	C14H28N10O5S	[M - H2O - H]-	C14H26N10O4S	47.75172206017714	45.32209981921481	2.4296222409623214	19	0.8829220138203356	1.2726250395738736	3.987347202640481	-41970.34950539573	
8	C13H32N6O9S	[M - H2O - H]-	C13H30N6O8S	47.64231089923972	45.507234897420496	2.1350760018192236	19	0.8829220138203356	1.2726250395738736	3.736374179791128	-41967.23332373701	
9	C19H33N2O8P	[M - H2O - H]-	C19H31N2O7P	47.127447685375486	44.745112806942274	2.3823348784332152	19	0.8829220138203356	1.2726250395738736	3.987347202640481	-41972.60417207696	
10	C16H29ClN8O5	[M - H2O - H]-	C16H27ClN8O4	46.22332229310045	46.22332229310045	0.0	19	0.8829220138203356	1.2726250395738736	3.736374179791128	-41966.75823716886	
