rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H35ClO8	[M - H]-	C20H35ClO8	52.28765535367414	42.978054254413834	9.309601099260304	10	0.898715580670922	1.9525592457598435	3.561643431381103	0.1845677974814655	
2	C21H31ClN4O4	[M - H]-	C21H31ClN4O4	50.44460511939235	42.07202567616263	8.372579443229716	10	0.898715580670922	1.9525592457598435	3.561643431381103	-2.874461832073908	
3	C16H31ClN6O6	[M - H]-	C16H31ClN6O6	48.78710659729738	41.728741950713236	7.058364646584144	10	0.898715580670922	2.5862433086577643	4.141125494986893	6.326835941801652	
4	C22H26N6O4	[M - H]-	C22H26N6O4	46.99683547984164	44.53501040853453	2.4618250713071137	10	0.898715580670922	1.9525592457598435	3.561643431381103	1.3109488607272903	
5	C19H36ClN2O5P	[M - H]-	C19H36ClN2O5P	46.92977447397157	39.511039240669106	7.4187352333024625	10	0.898715580670922	1.9525592457598435	4.141125494986893	-6.656322482903468	
6	C21H30N2O8	[M - H]-	C21H30N2O8	46.8878525932944	43.983774723927304	2.9040778693670926	10	0.898715580670922	2.5862433086577643	4.141125494986893	4.369978490152646	
7	C19H35O9P	[M - H]-	C19H35O9P	46.74089353634189	43.006606856528016	3.734286679813877	10	0.898715580670922	1.9525592457598435	3.561643431381103	0.5881178391930683	
8	C20H31N4O5P	[M - H]-	C20H31N4O5P	45.60596479555809	42.15641529768139	3.4495494978766925	10	0.898715580670922	1.9525592457598435	3.561643431381103	-2.4709117902322872	
9	C14H30N8O6S	[M - H]-	C14H30N8O6S	44.49004426270845	42.469906457280885	2.020137805427563	10	0.898715580670922	2.5643533365775264	3.561643431381103	2.801433023502467	
10	C18H33ClN3O7	[M - H]-	C18H33ClN3O7	44.367633989998716	35.67477640687348	8.692857583125239	10	0.898715580670922	2.5862433086577643	3.7046887513310502	3.2557018695115403	
