rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07298601880347437	-53.48392462207171	C10H16O4	[M - H2O - H]-	STOXGRIAPPENJP	InChI=1S/C10H16O4/c11-8(12)4-2-1-3-5-10(6-7-10)9(13)14/h1-7H2,(H,11,12)(H,13,14)	null	C1CC1(CCCCCC(=O)O)C(=O)O	1.39999998	69984650	PubChem:(69984650)	2
2	1	N/A	-53.87656064228156	C10H16O4	[M - H2O - H]-	OZIMISVJMYPVRX	InChI=1S/C10H16O4/c11-8(12)4-1-2-5-10(9(13)14)6-3-7-10/h1-7H2,(H,11,12)(H,13,14)	null	C1CC(C1)(CCCCC(=O)O)C(=O)O	1.39999998	54177362	PubChem:(54177362)	2
3	1	N/A	-54.20738266207226	C10H16O4	[M - H2O - H]-	TYFMEVVSSPVMKW	InChI=1S/C10H16O4/c11-9(12)3-1-7-5-8(6-7)2-4-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1C(CC1CCC(=O)O)CCC(=O)O	1.29999995	10081495	PubChem:(10081495)	2
4	1	N/A	-54.655577422908955	C10H16O4	[M - H2O - H]-	WAXJSQREIWGYCB	InChI=1S/C10H16O4/c11-9(12)5-7-1-2-8(4-3-7)6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1CC(CCC1CC(=O)O)CC(=O)O	1.70000005	296930;21445864	PubChem:(296930 21445864)	2
5	1	N/A	-56.440181704426294	C10H16O4	[M - H2O - H]-	JQSHGOVQXOCLAW	InChI=1S/C10H16O4/c11-9(12)6-3-7-1-4-8(5-2-7)10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1CC(CCC1CCC(=O)O)C(=O)O	1.39999998	58104754	PubChem:(58104754)	2
6	1	N/A	-58.3662949803599	C10H16O4	[M - H2O - H]-	PKADOCGFNYVGOP	InChI=1S/C10H16O4/c11-8(12)7-10(9(13)14)5-3-1-2-4-6-10/h1-7H2,(H,11,12)(H,13,14)	Oprea1_510812	C1CCCC(CC1)(CC(=O)O)C(=O)O	1.70000005	2807272	PubChem:(2807272)	2
7	1	N/A	-59.20170571192603	C10H16O4	[M - H2O - H]-	IHDDWNKKKLIWGD	InChI=1S/C10H16O4/c1-8(6-7-10(13)14)4-2-3-5-9(11)12/h1-7H2,(H,11,12)(H,13,14)	null	C=C(CCCCC(=O)O)CCC(=O)O	1.70000005	121299761	PubChem:(121299761)	2
8	1	N/A	-61.51577539817129	C10H16O4	[M - H2O - H]-	YQPCHPBGAALCRT	InChI=1S/C10H16O4/c11-8(12)6-10(7-9(13)14)4-2-1-3-5-10/h1-7H2,(H,11,12)(H,13,14)	Oprea1_388207	C1CCC(CC1)(CC(=O)O)CC(=O)O	1.79999995	78061;6931711	NORMAN:(NS00007546);PubChem class - safety and toxic;PubChem:(78061 6931711)	67371010
9	1	N/A	-63.54259038464217	C10H16O4	[M - H2O - H]-	YZVSPSQWIMUTNR	InChI=1S/C10H16O4/c11-9(12)7-3-1-2-4-8(6-5-7)10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	cyclooctane-1,4-dicarboxylic acid	C1CCC(CCC(C1)C(=O)O)C(=O)O	1.60000002	20476301;130730710	PubChem:(20476301 130730710)	2
10	1	N/A	-63.80796187311534	C10H16O4	[M - H2O - H]-	WLSZJRRCGYUOOI	InChI=1S/C10H16O4/c11-8(12)3-6-10(7-9(13)14)4-1-2-5-10/h1-7H2,(H,11,12)(H,13,14)	null	C1CCC(C1)(CCC(=O)O)CC(=O)O	1.60000002	57771495	PubChem:(57771495)	2
11	1	N/A	-65.62986488792794	C10H16O4	[M - H2O - H]-	OSYCDUDSGQZZMX	InChI=1S/C10H16O4/c11-9(12)6-5-7-3-1-2-4-8(7)10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	Cyclohexanepropanoic acid, 2-carboxy-, trans-	C1CCC(C(C1)CCC(=O)O)C(=O)O	1.60000002	12537362;18172214;71398870	PubChem:(12537362 18172214 71398870)	2
12	1	N/A	-66.14527195456594	C10H16O4	[M - H2O - H]-	FROUMWCGMNOSBK	InChI=1S/C10H16O4/c11-9(12)6-8(10(13)14)7-4-2-1-3-5-7/h7-8H,1-6H2,(H,11,12)(H,13,14)	Cyclohexylsuccinic acid	C1CCC(CC1)C(CC(=O)O)C(=O)O	2.0	567920;11805725;14866783;20386350	PubChem class - safety and toxic;PubChem:(567920 11805725 14866783 20386350);PubMed	67108930
13	1	N/A	-66.50146998383552	C10H16O4	[M - H2O - H]-	ZTKQDJGDXZTHGM	InChI=1S/C10H16O4/c11-8(12)4-7-10(9(13)14)5-2-1-3-6-10/h1-7H2,(H,11,12)(H,13,14)	1-(2-carboxyethyl)cyclohexane-1-carboxylic acid	C1CCC(CC1)(CCC(=O)O)C(=O)O	1.5	18954773	PubChem:(18954773)	2
14	1	N/A	-66.61619091596354	C10H16O4	[M - H2O - H]-	VWLPAWSXKLKROQ	InChI=1S/C10H16O4/c11-9(12)5-7-3-1-2-4-8(7)6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	2,2''-cyclohexane-1,2-diyldiacetic acid	C1CCC(C(C1)CC(=O)O)CC(=O)O	1.70000005	301540;2754320;6950946;12537360;12537361	COCONUT:(CNP0130550);PubChem:(301540 2754320 6950946 12537360 12537361);SuperNatural:(SN00118530);ZINC bio:(ZINC00398906)	3153922
15	1	N/A	-66.66951774700892	C10H16O4	[M - H2O - H]-	IWWZOQPDHPNHKM	InChI=1S/C10H16O4/c1-10(2)6(5-8(11)12)3-4-7(10)9(13)14/h6-7H,3-5H2,1-2H3,(H,11,12)(H,13,14)	null	CC1(C(CCC1C(=O)O)CC(=O)O)C	1.39999998	12314326;130972132	PubChem:(12314326 130972132)	2
16	1	N/A	-67.7328103252006	C10H16O4	[M - H2O - H]-	JNEZTNOJJWLSDL	InChI=1S/C10H16O4/c11-8-4-3-6-9(12)5-1-2-7-10(13)14/h8H,1-7H2,(H,13,14)	null	C(CCC(=O)O)CC(=O)CCCC=O	-0.200000003	100932853	PubChem:(100932853)	2
17	1	N/A	-67.74314477326672	C10H16O4	[M - H2O - H]-	PFKKTUJMQOKZOR	InChI=1S/C10H16O4/c11-9(12)5-7-2-1-3-8(4-7)6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	2-[3-(carboxymethyl)cyclohexyl]acetic acid	C1CC(CC(C1)CC(=O)O)CC(=O)O	1.70000005	21958197;68252045	PubChem:(21958197 68252045)	2
18	1	N/A	-68.92298468266839	C10H16O4	[M - H2O - H]-	DTDTXONWPPWOIN	InChI=1S/C10H16O4/c11-8(12)4-3-7-10(9(13)14)5-1-2-6-10/h1-7H2,(H,11,12)(H,13,14)	Ambcb5112219	C1CCC(C1)(CCCC(=O)O)C(=O)O	1.39999998	235763	COCONUT:(CNP0032761);PubChem:(235763);SuperNatural:(SN00117708);PubMed;ZINC bio:(ZINC00187002)	3153986
19	1	N/A	-70.5449968338493	C10H16O4	[M - H2O - H]-	SXMGMUUPAQRJAL	InChI=1S/C10H16O4/c1-9(5-7(11)12)3-4-10(9,2)6-8(13)14/h3-6H2,1-2H3,(H,11,12)(H,13,14)	2-[(1S,2R)-2-(carboxymethyl)-1,2-dimethylcyclobutyl]acetic acid	CC1(CCC1(C)CC(=O)O)CC(=O)O	1.39999998	59077314	PubChem:(59077314)	2
20	1	N/A	-70.73425225151668	C10H16O4	[M - H2O - H]-	VRXSMNXZGRVEJL	InChI=1S/C10H16O4/c11-9(12)5-4-7-2-1-3-8(6-7)10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	Cyclohexanepropanoicacid, 3-carboxy-	C1CC(CC(C1)C(=O)O)CCC(=O)O	1.39999998	277084	PubChem:(277084)	2
21	1	N/A	-71.10062319668322	C10H16O4	[M - H2O - H]-	ITUQLTQTZXIBKH	InChI=1S/C10H16O4/c1-14-9(11)6-7-2-4-8(5-3-7)10(12)13/h7-8H,2-6H2,1H3,(H,12,13)	null	COC(=O)CC1CCC(CC1)C(=O)O	1.39999998	77231355	PubChem:(77231355)	2
22	1	N/A	-71.7415011493912	C10H16O4	[M - H2O - H]-	WXDRWHONOMKDIB	InChI=1S/C10H16O4/c11-8-9(12)6-4-2-1-3-5-7-10(13)14/h8H,1-7H2,(H,13,14)	null	C(CCCC(=O)C=O)CCCC(=O)O	1.66608393	""	KEGG Mine	8589934592
23	1	N/A	-71.75275806521033	C10H16O4	[M - H2O - H]-	UBRNELXPVXNKHH	InChI=1S/C10H16O4/c1-5-6(2)8(10(13)14)4-3-7(5)9(11)12/h5-8H,3-4H2,1-2H3,(H,11,12)(H,13,14)	2,3-dimethylcyclohexane-1,4-dicarboxylic acid	CC1C(C(CCC1C(=O)O)C(=O)O)C	1.39999998	22398324;130813989;131091354	PubChem:(22398324 130813989 131091354)	2
24	1	N/A	-71.88984843337052	C10H16O4	[M - H2O - H]-	LMIDQHXGBYBMLR	InChI=1S/C10H16O4/c1-9(7(11)12)3-5-10(2,6-4-9)8(13)14/h3-6H2,1-2H3,(H,11,12)(H,13,14)	1,4-Cyclohexanedicarboxylic acid, 1,4-dimethyl-	CC1(CCC(CC1)(C)C(=O)O)C(=O)O	1.20000005	21182234	PubChem:(21182234)	2
25	1	N/A	-72.61378265428371	C10H16O4	[M - H2O - H]-	ZEGUVHSVLUGHPG	InChI=1S/C10H16O4/c11-9(12)5-3-7-1-2-8(7)4-6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1CC(C1CCC(=O)O)CCC(=O)O	1.29999995	54542581	PubChem:(54542581)	2
26	1	N/A	-72.78289885432979	C10H16O4	[M - H2O - H]-	KBXAIHFGCIJXBC	InChI=1S/C10H16O4/c11-9(12)4-2-1-3-7-5-8(7)6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	Cyclopropanepentanoic acid, 2-(carboxymethyl)-, cis-	C1C(C1CC(=O)O)CCCCC(=O)O	1.5	71372041	PubChem:(71372041)	2
27	1	N/A	-73.03006204707413	C10H16O4	[M - H2O - H]-	SHLPPMPWQCJVLR	InChI=1S/C10H16O4/c1-14-10(13)8-4-2-7(3-5-8)6-9(11)12/h7-8H,2-6H2,1H3,(H,11,12)	2-(4-methoxycarbonylcyclohexyl)acetic acid	COC(=O)C1CCC(CC1)CC(=O)O	1.39999998	297229	PubChem:(297229)	2
28	1	N/A	-73.11468438224829	C10H16O4	[M - H2O - H]-	DBOLUSLJQXHDFJ	InChI=1S/C10H16O4/c1-8(4-2-6-9(11)12)5-3-7-10(13)14/h1-7H2,(H,11,12)(H,13,14)	5-methylidenenonanedioic acid	C=C(CCCC(=O)O)CCCC(=O)O	1.60000002	21493037	PubChem:(21493037)	2
29	1	N/A	-73.85476993858155	C10H16O4	[M - H2O - H]-	LBINJDHRJRGXSS	InChI=1S/C10H16O4/c11-8-4-6-9(12)5-2-1-3-7-10(13)14/h8H,1-7H2,(H,13,14)	Decanoic acid, 7,10-dioxo-	C(CCC(=O)CCC=O)CCC(=O)O	0.0	71365243	PubChem:(71365243)	2
30	1	N/A	-74.41274378469046	C10H16O4	[M - H2O - H]-	NFCVWMOOWHEQJZ	InChI=1S/C10H16O4/c1-14-8(11)7-10(9(12)13)5-3-2-4-6-10/h2-7H2,1H3,(H,12,13)	null	COC(=O)CC1(CCCCC1)C(=O)O	1.5	12447327	PubChem:(12447327)	2
31	1	N/A	-74.66814378768456	C10H16O4	[M - H2O - H]-	MZHKOIVHCBFXJV	InChI=1S/C10H16O4/c1-10(2)6(4-9(13)14)3-7(10)8(12)5-11/h6-7,11H,3-5H2,1-2H3,(H,13,14)	Cyclobutaneacetic acid, 3-(hydroxyacetyl)-2,2-dimethyl-	CC1(C(CC1C(=O)CO)CC(=O)O)C	0.300000012	11481062;72978429;100961638	PubChem:(11481062 72978429 100961638)	2
32	1	N/A	-74.83483910075475	C10H16O4	[M - H2O - H]-	ZBUONMBYBDOEOE	InChI=1S/C10H16O4/c11-9(12)6-7-4-2-1-3-5-8(7)10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1CCC(C(CC1)C(=O)O)CC(=O)O	1.79999995	105531888;105532426;105532977;130753194;130935044	PubChem:(105531888 105532426 105532977 130753194 130935044)	2
33	1	N/A	-75.57291289946215	C10H16O4	[M - H2O - H]-	GCTSJZOCWDBRSJ	InChI=1S/C10H16O4/c1-5-3-7(9(11)12)4-6(2)8(5)10(13)14/h5-8H,3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CC1CC(CC(C1C(=O)O)C)C(=O)O	1.39999998	122553704	PubChem:(122553704)	2
34	1	N/A	-75.71970330387889	C10H16O4	[M - H2O - H]-	PFRKBPIIZRLSOS	InChI=1S/C10H16O4/c1-5-3-8(10(13)14)6(2)4-7(5)9(11)12/h5-8H,3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CC1CC(C(CC1C(=O)O)C)C(=O)O	1.39999998	22809807;22841267;21247464;21247465	PubChem:(22809807 22841267 21247464 21247465)	2
35	1	N/A	-75.76817730482854	C10H16O4	[M - H2O - H]-	PCRVHQBDCRKTGV	InChI=1S/C10H16O4/c1-10(2)6(4-8(11)12)3-7(10)5-9(13)14/h6-7H,3-5H2,1-2H3,(H,11,12)(H,13,14)	2,2''-(2,2-dimethylcyclobutane-1,3-diyl)diacetic acid	CC1(C(CC1CC(=O)O)CC(=O)O)C	1.20000005	268489;16211190;92161348;92161349	PubChem:(268489 16211190 92161348 92161349)	2
