rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H32O9	[M - H2O - H]-	C20H30O8	17.076368882733355	17.076368882733355	0.0	8	0.731928989554122	1.3624979281074399	1.3624979281074399	-45345.59340825205	
2	C21H28N4O5	[M - H2O - H]-	C21H26N4O4	12.134858308146299	12.134858308146299	0.0	8	0.731928989554122	1.3624979281074399	1.9587579679696148	-45348.96057042956	
3	C14H33N4O8P	[M - H2O - H]-	C14H31N4O7P	11.651499510696164	11.651499510696164	0.0	8	0.731928989554122	1.9587579679696148	1.9587579679696148	-45342.99523961769	
4	C13H32N6O7S	[M - H2O - H]-	C13H30N6O6S	11.424158779505207	11.424158779505207	0.0	8	0.731928989554122	1.3624979281074399	1.8193559910298434	-45347.31995150543	
5	C18H30N3O8	[M - H2O - H]-	C18H28N3O7	8.162188453435203	8.162188453435203	0.0	8	0.731928989554122	1.9587579679696148	1.9587579679696148	-45342.21292236515	
6	C16H28N6O7	[M - H2O - H]-	C16H26N6O6	6.6523064862155685	6.6523064862155685	0.0	8	0.8256130301417699	1.9587579679696148	1.9587579679696148	-45338.83243647825	
7	C16H35NO9P	[M - H2O - H]-	C16H33NO8P	6.339541625808636	6.339541625808636	0.0	8	0.731928989554122	1.3624979281074399	1.3624979281074399	-45346.37572550443	
8	C17H24N10O3	[M - H2O - H]-	C17H22N10O2	5.561482291507949	5.561482291507949	0.0	3	0.07840088972333671	3.5386921965704445	3.5386921965704445	-45342.19959865591	
9	C15H32N2O11	[M - H2O - H]-	C15H30N2O10	5.518262059479341	5.518262059479341	0.0	8	0.8256130301417699	1.9587579679696148	1.9587579679696148	-45335.46527430073	
10	C19H33N2O6P	[M - H2O - H]-	C19H31N2O5P	4.4528109433336205	4.4528109433336205	0.0	8	0.8256130301417699	1.5857363014712065	1.9587579679696148	-45353.123373569004	
