rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15596430278495996	-16.387513859512346	C9H14O4	[M - H]-	SDAXMMUAZRUWNL	InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)	NCIStruc1_000126	C1CCC(CC1)(CC(=O)O)C(=O)O	1.20000005	260003;6946931	NORMAN:(NS00000612);COCONUT:(CNP0083688);PubChem:(260003 6946931);CHEBI:(143735);additional;PubChem class - safety and toxic;Training Set;PubMed	70008930
2	1	N/A	-40.51466292585642	C9H14O4	[M - H]-	JQQGMVRYBFSYBR	InChI=1S/C9H14O4/c10-7(11)3-1-2-4-9(5-6-9)8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C1CC1(CCCCC(=O)O)C(=O)O	0.800000012	66633265	PubChem:(66633265)	2
3	1	N/A	-42.470827877575246	C9H14O4	[M - H]-	QGKVYFAUKUVYKF	InChI=1S/C9H14O4/c10-8(11)5-6-1-3-7(4-2-6)9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	4-(carboxymethyl)cyclohexane-1-carboxylic acid	C1CC(CCC1CC(=O)O)C(=O)O	1.10000002	18379003	PubChem:(18379003)	2
4	1	N/A	-48.00842422197339	C9H14O4	[M - H]-	ITAPBBVQKMPYTK	InChI=1S/C9H14O4/c10-7(11)3-1-4-9(8(12)13)5-2-6-9/h1-6H2,(H,10,11)(H,12,13)	null	C1CC(C1)(CCCC(=O)O)C(=O)O	0.800000012	89647815	PubChem:(89647815)	2
5	1	N/A	-48.98618328342205	C9H14O4	[M - H]-	YTNFZCRMQDLXSV	InChI=1S/C9H14O4/c10-7(11)1-3-9(5-6-9)4-2-8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C1CC1(CCC(=O)O)CCC(=O)O	0.899999976	122164403	PubChem:(122164403)	2
6	1	N/A	-51.93961462088152	C9H14O4	[M - H]-	RMCKVLJGPLHPSL	InChI=1S/C9H14O4/c10-8(11)5-7(9(12)13)6-3-1-2-4-6/h6-7H,1-5H2,(H,10,11)(H,12,13)	Cyclopentanesuccinic acid	C1CCC(C1)C(CC(=O)O)C(=O)O	1.5	281895;57084779;92164700	PubChem:(281895 57084779 92164700)	2
7	1	N/A	-53.97226452682714	C9H14O4	[M - H]-	VFFMAERQUUFHNE	InChI=1S/C9H14O4/c10-7(11)2-5-9(3-1-4-9)6-8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C1CC(C1)(CCC(=O)O)CC(=O)O	1.10000002	57771515	PubChem:(57771515)	2
8	1	N/A	-54.004040607661835	C9H14O4	[M - H]-	SRBTZBKETQNYPZ	InChI=1S/C9H14O4/c10-7(11)3-6-9(8(12)13)4-1-2-5-9/h1-6H2,(H,10,11)(H,12,13)	1-(2-carboxyethyl)cyclopentane-1-carboxylic acid	C1CCC(C1)(CCC(=O)O)C(=O)O	1.0	19699665	PubChem:(19699665)	2
9	1	N/A	-56.05432605107841	C9H14O4	[M - H]-	FWPVKDFOUXHOKQ	InChI=1S/C9H14O4/c10-7(11)5-9(6-8(12)13)3-1-2-4-9/h1-6H2,(H,10,11)(H,12,13)	Tetramethyleneglutaric acid	C1CCC(C1)(CC(=O)O)CC(=O)O	1.29999995	85558;4417612	NORMAN:(NS00052332);COCONUT:(CNP0258869);PubChem:(85558 4417612);ZINC bio:(ZINC00249320);MeSH:(85558);PubChem class - safety and toxic;PubMed	69476422
10	1	N/A	-56.95272192843	C9H14O4	[M - H]-	LRLJMUGKMGWCAO	InChI=1S/C9H14O4/c10-8(11)5-6-2-1-3-7(4-6)9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	null	C1CC(CC(C1)C(=O)O)CC(=O)O	1.10000002	90481771;91944577;100081357;100081358	PubChem:(90481771 91944577 100081357 100081358)	2
11	1	N/A	-58.478890730171074	C9H14O4	[M - H]-	NNWFZURHTMHQEC	InChI=1S/C9H14O4/c1-2-7(10)3-4-8(11)5-6-9(12)13/h2-6H2,1H3,(H,12,13)	null	CCC(=O)CCC(=O)CCC(=O)O	-0.600000024	131853038	PubChem:(131853038)	2
12	1	N/A	-59.17112344712436	C9H14O4	[M - H]-	UPUMGXKCSWYMPA	InChI=1S/C9H14O4/c10-8(11)4-6-1-2-7(3-6)5-9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	2-[3-(carboxymethyl)cyclopentyl]acetic acid	C1CC(CC1CC(=O)O)CC(=O)O	1.10000002	13108654;13108655	PubChem:(13108654 13108655)	2
13	1	N/A	-63.20141342910891	C9H14O4	[M - H]-	PTKFWXSRNGLQIH	InChI=1S/C9H14O4/c10-8(11)6-4-2-1-3-5-7(6)9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	1,2-Cycloheptanedicarboxylic acid	C1CCC(C(CC1)C(=O)O)C(=O)O	1.39999998	23496470;54207311;69929908;69929912	PubChem:(23496470 54207311 69929908 69929912)	2
14	1	N/A	-63.87237431760394	C9H14O4	[M - H]-	GCGCKIUIBPEAQE	InChI=1S/C9H14O4/c10-8(11)5-6-3-1-2-4-7(6)9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	2-Carboxycyclohexylacetate	C1CCC(C(C1)CC(=O)O)C(=O)O	1.29999995	557126;656884;13445075;13445076;11963964;20846190;22214633;57507601	KEGG:(C14112);PubChem:(557126 656884 13445075 13445076 11963964 20846190 22214633 57507601);PubMed;CHEBI:(35078);ZINC bio:(ZINC03198685)	8546
15	1	N/A	-64.47827608972312	C9H14O4	[M - H]-	HDKUTGMFCNECAY	InChI=1S/C9H14O4/c10-8(11)6-3-1-2-4-7(5-6)9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	cycloheptane-1,3-dicarboxylic acid	C1CCC(CC(C1)C(=O)O)C(=O)O	1.20000005	20454406	PubChem:(20454406)	2
16	1	N/A	-64.74488524008392	C9H14O4	[M - H]-	NWDOUPQZVDAZQM	InChI=1S/C9H14O4/c10-8(11)5-7(9(12)13)4-6-2-1-3-6/h6-7H,1-5H2,(H,10,11)(H,12,13)	null	C1CC(C1)CC(CC(=O)O)C(=O)O	1.29999995	54133697;67683380	PubChem:(54133697 67683380)	2
17	1	N/A	-65.96532712902781	C9H14O4	[M - H]-	UXUAAHBSVKSYEQ	InChI=1S/C9H14O4/c1-6-2-3-9(4-6,8(12)13)5-7(10)11/h6H,2-5H2,1H3,(H,10,11)(H,12,13)	null	CC1CCC(C1)(CC(=O)O)C(=O)O	0.899999976	129924717	PubChem:(129924717)	2
