rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09272842573949928	-57.83918119885725	C10H16O5	[M - H]-	XTQIBFVBYWIHIP	InChI=1S/C10H16O5/c11-8(6-7-10(14)15)4-2-1-3-5-9(12)13/h1-7H2,(H,12,13)(H,14,15)	null	C(CCC(=O)CCC(=O)O)CCC(=O)O	0.100000001	1755	COCONUT:(CNP0347006);PubChem:(1755);additional;PubChem class - bio and metabolites;MeSH:(1755);PubChem class - safety and toxic;Training Set;PubMed	86523974
2	1	N/A	-61.443882602185	C10H16O5	[M - H]-	UBRNODGTAQTKQF	InChI=1S/C10H16O5/c11-8(5-3-7-10(14)15)4-1-2-6-9(12)13/h1-7H2,(H,12,13)(H,14,15)	5-oxodecanedioic acid	C(CCC(=O)O)CC(=O)CCCC(=O)O	-0.100000001	10608739	PubChem:(10608739)	2
3	1	N/A	-75.7405277452031	C10H16O5	[M - H]-	YJKVXNVLAAAIPH	InChI=1S/C10H16O5/c11-8(10(14)15)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,12,13)(H,14,15)	Decanedioic acid, 2-oxo-	C(CCCC(=O)C(=O)O)CCCC(=O)O	1.39999998	20227615	PubChem:(20227615)	2
4	1	N/A	-84.2204302613757	C10H16O5	[M - H]-	PNVMIRAQASGJKO	InChI=1S/C10H16O5/c1-15-10(14)7-6-8(11)4-2-3-5-9(12)13/h2-7H2,1H3,(H,12,13)	null	COC(=O)CCC(=O)CCCCC(=O)O	-0.100000001	85525753	PubChem:(85525753)	2
5	1	N/A	-85.58130196501799	C10H16O5	[M - H]-	HQKGWWJFABOSNJ	InChI=1S/C10H16O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h1-7H2,(H,12,13)(H,14,15)	Decanedioic acid, 3-oxo-	C(CCCC(=O)O)CCC(=O)CC(=O)O	0.899999976	14178865	PubChem:(14178865);PubMed	66
6	1	N/A	-86.72788647760281	C10H16O5	[M - H]-	KMWVYGAXCVARFF	InChI=1S/C10H16O5/c11-6-4-2-1-3-5-8(10(14)15)7-9(12)13/h5,11H,1-4,6-7H2,(H,12,13)(H,14,15)	null	C(CCC=C(CC(=O)O)C(=O)O)CCO	0.600000024	101180734	PubChem:(101180734)	2
7	1	N/A	-88.15573979084259	C10H16O5	[M - H]-	MDHLLFRZLDYNGT	InChI=1S/C10H16O5/c11-9(12)5-3-7-1-2-8(15-7)4-6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1CC(OC1CCC(=O)O)CCC(=O)O	0.400000006	101059247;102249402	PubChem:(101059247 102249402)	2
8	1	N/A	-91.13277267539696	C10H16O5	[M - H]-	OLUGMZBFJLOFCR	InChI=1S/C10H16O5/c1-13-9(11)5-7-3-4-8(15-7)6-10(12)14-2/h7-8H,3-6H2,1-2H3	null	COC(=O)CC1CCC(O1)CC(=O)OC	0.300000012	13220198	COCONUT:(CNP0194944);Natural Products:(UNPD108186);PubChem:(13220198);SuperNatural:(SN00328005)	3178498
9	1	N/A	-95.29521062360887	C10H16O5	[M - H]-	INSMESHWOUDGRC	InChI=1S/C10H16O5/c1-3-10(4-7(2)11,5-8(12)13)6-9(14)15/h3-6H2,1-2H3,(H,12,13)(H,14,15)	null	CCC(CC(=O)C)(CC(=O)O)CC(=O)O	0.100000001	88742653	PubChem:(88742653)	2
10	1	N/A	-96.78741076757947	C10H16O5	[M - H]-	LYBQMKJABQTTFJ	InChI=1S/C10H16O5/c1-7(11)10(2,5-3-8(12)13)6-4-9(14)15/h3-6H2,1-2H3,(H,12,13)(H,14,15)	4-Acetyl-4-methylpimelic acid	CC(=O)C(C)(CCC(=O)O)CCC(=O)O	0.0	407651;6992741	PubChem:(407651 6992741)	2
11	1	N/A	-98.85930839801031	C10H16O5	[M - H]-	FTOYRRQSDGSCTQ	InChI=1S/C10H16O5/c1-15-10(14)5-3-2-4-8(11)6-7-9(12)13/h2-7H2,1H3,(H,12,13)	9-Methoxy-4,9-dioxononanoic acid	COC(=O)CCCCC(=O)CCC(=O)O	0.866044879	544282	PubChem:(544282)	2
12	1	N/A	-100.28431221150876	C10H16O5	[M - H]-	PJLQGQFFORYGKO	InChI=1S/C10H16O5/c1-8(11)15-7-6-9(12)4-2-3-5-10(13)14/h2-7H2,1H3,(H,13,14)	8-acetyloxy-6-oxooctanoic acid	CC(=O)OCCC(=O)CCCCC(=O)O	-0.100000001	19793811	PubChem:(19793811)	2
13	1	N/A	-102.26238983789848	C10H16O5	[M - H]-	GVUKXGZRYIFDES	InChI=1S/C10H16O5/c1-7(2-4-9(12)13)6-8(11)3-5-10(14)15/h7H,2-6H2,1H3,(H,12,13)(H,14,15)	Nonanedioic acid, 4-methyl-6-oxo-	CC(CCC(=O)O)CC(=O)CCC(=O)O	0.0	58663280	PubChem:(58663280)	2
14	1	N/A	-105.01436595439144	C10H16O5	[M - H]-	KBZUUGVCAMPLNH	InChI=1S/C10H16O5/c1-2-10(7-11,5-3-8(12)13)6-4-9(14)15/h7H,2-6H2,1H3,(H,12,13)(H,14,15)	null	CCC(CCC(=O)O)(CCC(=O)O)C=O	0.100000001	102446451	PubChem:(102446451)	2
15	1	N/A	-106.00454194214127	C10H16O5	[M - H]-	HZWLOKKUVVDPJS	InChI=1S/C10H16O5/c1-10(2,9(14)15)7(11)5-3-4-6-8(12)13/h3-6H2,1-2H3,(H,12,13)(H,14,15)	null	CC(C)(C(=O)CCCCC(=O)O)C(=O)O	0.699999988	87517378	PubChem:(87517378)	2
16	1	N/A	-110.03861296102218	C10H16O5	[M - H]-	TVJJLQSXQZFLOW	InChI=1S/C10H16O5/c1-13-9(11)5-3-7-8(15-7)4-6-10(12)14-2/h7-8H,3-6H2,1-2H3	null	COC(=O)CCC1C(O1)CCC(=O)OC	0.300000012	102389330;102389334	PubChem:(102389330 102389334)	2
