rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C21H36O11	[M - H]-	C21H36O11	39.94972917109686	36.230718014813746	3.7190111562831185	7	0.704864920350803	-1.41826465318393	3.734371864137642	0.09602398793726089	
2	C18H28N10O5	[M - H]-	C18H28N10O5	33.580072847159094	30.42835170957787	3.1517211375812244	7	0.704864920350803	-1.41826465318393	3.734371864137642	3.006045743709477	
3	C22H32N4O7	[M - H]-	C22H32N4O7	33.302917087465715	30.30791566958168	2.995001417884037	7	0.704864920350803	-1.41826465318393	3.734371864137642	-2.7911489409655914	
4	C17H32N6O9	[M - H]-	C17H32N6O9	32.52608475087272	30.07848975824797	2.4475949926247518	7	0.704864920350803	-1.41826465318393	3.734371864137642	5.893218672735043	
5	C16H33N8O6P	[M - H]-	C16H33N8O6P	32.28729786260413	28.926350613628383	3.3609472489757435	7	0.704864920350803	-1.41826465318393	3.734371864137642	-0.5633494615305454	
6	C15H32N10O5S	[M - H]-	C15H32N10O5S	30.891080451030607	28.12215703437329	2.7689234166573145	7	0.704864920350803	-1.41826465318393	3.734371864137642	-4.271573310021607	
7	C20H37N2O8P	[M - H]-	C20H37N2O8P	30.70572944025644	28.195697921605664	2.5100315186507753	7	0.704864920350803	-1.41826465318393	3.734371864137642	-6.360544146328328	
8	C22H40O6S2	[M - H]-	C22H40O6S2	28.809634677974625	28.809634677974625	0.0	7	0.704864920350803	-1.41826465318393	3.734371864137642	-1.780040857642517	
9	C25H36O6S	[M - H]-	C25H36O6S	28.523621770631536	28.523621770631536	0.0	7	0.704864920350803	-1.41826465318393	3.734371864137642	5.497578196088567	
10	C17H39NO11P	[M - H]-	C17H39NO11P	28.300530979597344	25.55649561899381	2.744035360603533	7	0.704864920350803	-1.41826465318393	3.734371864137642	-0.5747738751492982	
