rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08676998852759604	-116.71123280264715	C7H10O4	[M - H2O - H]-	ZDDCITIISPRCDQ	InChI=1S/C7H10O4/c8-6(9)4-2-1-3-5-7(10)11/h1-5H2	null	C(CCC(=O)[O])CCC(=O)[O]	0.815277815	53629742	PubChem:(53629742)	2
2	1	N/A	-117.77165490468794	C7H10O4	[M - H2O - H]-	KEQFTFJWFLAAED	InChI=1S/C7H10O4/c1-2-5(8)3-6(9)4-7(10)11/h1,5-6,8-9H,3-4H2,(H,10,11)	3,5-dihydroxyhept-6-ynoic acid	C#CC(CC(CC(=O)O)O)O	-1.10000002	19908269	PubChem:(19908269)	2
3	1	N/A	-121.69455718019263	C7H10O4	[M - H2O - H]-	WLMZLUJWAPAIGK	InChI=1S/C7H10O4/c1-2-5(8)6(9)3-4-7(10)11/h1,5-6,8-9H,3-4H2,(H,10,11)	null	C#CC(C(CCC(=O)O)O)O	-1.10000002	135040172	PubChem:(135040172)	2
4	1	N/A	-122.41368147745501	C7H10O4	[M - H2O - H]-	WYEPBHZLDUPIOD	InChI=1S/C7H10O4/c1-5(8)4-6(9)2-3-7(10)11/h2-4H2,1H3,(H,10,11)	Spectrum_001999	CC(=O)CC(=O)CCC(=O)O	-0.800000012	5312;22173980;46782950;102150287;102150288	HMDB:(635);SuperNatural:(SN00347332);additional;MeSH:(5312);PubMed;COCONUT:(CNP0178580);Natural Products:(UNPD122008);PubChem:(5312 22173980 46782950 102150287 102150288);CHEBI:(87897);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	87605358
5	1	N/A	-123.57945517289579	C7H10O4	[M - H2O - H]-	KINUPNSTKDUUJQ	InChI=1S/C7H10O4/c8-6(9)3-4-1-5(2-4)7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	null	C1C(CC1C(=O)O)CC(=O)O	0.0	126845828	PubChem:(126845828)	2
6	1	N/A	-135.3984933129369	C7H10O4	[M - H2O - H]-	WUQQVFQGWWMQLD	InChI=1S/C7H10O4/c1-5(8)2-3-6(9)4-7(10)11/h2-4H2,1H3,(H,10,11)	Heptanoic acid, 3,6-dioxo-	CC(=O)CCC(=O)CC(=O)O	-0.800000012	18004596	PubChem:(18004596);PubMed	66
7	1	N/A	-136.13639209057152	C7H10O4	[M - H2O - H]-	OFHMCWOCIIQXLU	InChI=1S/C7H10O4/c1-2-3-10-4-5-11-6-7(8)9/h1H,3-6H2,(H,8,9)	null	C#CCOCCOCC(=O)O	-0.400000006	87398516	PubChem:(87398516)	2
8	1	N/A	-136.45087301659592	C7H10O4	[M - H2O - H]-	PKHPCIXSNDFKEQ	InChI=1S/C7H10O4/c1-4(8)6(5(2)9)3-7(10)11/h6H,3H2,1-2H3,(H,10,11)	3-acetyl-4-oxopentanoate	CC(=O)C(CC(=O)O)C(=O)C	-0.699999988	21714649;21714650	PubChem:(21714649 21714650)	2
9	1	N/A	-137.96303404217173	C7H10O4	[M - H2O - H]-	AXCMZYBSOLXZKL	InChI=1S/C7H10O4/c8-4-1-2-5-11-6-3-7(9)10/h8H,3-6H2,(H,9,10)	null	C(COCC#CCO)C(=O)O	-1.0	129924564	PubChem:(129924564)	2
10	1	N/A	-140.7647193765762	C7H10O4	[M - H2O - H]-	UKPVDCPFUWJTQY	InChI=1S/C7H10O4/c1-5(8)6(9)3-2-4-7(10)11/h2-4H2,1H3,(H,10,11)	5,6-dioxoheptanoic Acid	CC(=O)C(=O)CCCC(=O)O	-0.600000024	11829707	PubChem:(11829707)	2
11	1	N/A	-140.91302382853507	C7H10O4	[M - H2O - H]-	XWTGLTKQWUSTBX	InChI=1S/C7H10O4/c1-2-3-5(7(10)11)6(9)4-8/h5-6,8-9H,4H2,1H3,(H,10,11)	null	CC#CC(C(CO)O)C(=O)O	-0.800000012	122530227	PubChem:(122530227)	2
12	1	N/A	-145.12596778108548	C7H10O4	[M - H2O - H]-	JSRDBEGXQDOKHA	InChI=1S/C7H10O4/c8-6(9)2-4-1-5(4)3-7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	1,2-Cyclopropanediacetic acid	C1C(C1CC(=O)O)CC(=O)O	0.100000001	191303;53972574;59125736;92258617	PubChem:(191303 53972574 59125736 92258617);MeSH:(191303)	6
13	1	N/A	-146.49516194464113	C7H10O4	[M - H2O - H]-	ATXVRLJHWCSFDB	InChI=1S/C7H10O4/c1-5(9)6(4-8)2-3-7(10)11/h4,6H,2-3H2,1H3,(H,10,11)	null	CC(=O)C(CCC(=O)O)C=O	-0.5	117772805	PubChem:(117772805)	2
14	1	N/A	-147.91672828426226	C7H10O4	[M - H2O - H]-	CYTVGWONCIBAQT	InChI=1S/C7H10O4/c1-4(8)5-2-3-6(11-5)7(9)10/h5-6H,2-3H2,1H3,(H,9,10)	null	CC(=O)C1CCC(O1)C(=O)O	0.0	118179087	PubChem:(118179087)	2
15	1	N/A	-147.93537257351198	C7H10O4	[M - H2O - H]-	JCTYMUINHXVDEP	InChI=1S/C7H10O4/c1-5(9)6(2-3-8)4-7(10)11/h3,6H,2,4H2,1H3,(H,10,11)	null	CC(=O)C(CC=O)CC(=O)O	-1.20000005	88318608	PubChem:(88318608)	2
16	1	N/A	-149.68952280337953	C7H10O4	[M - H2O - H]-	JEHXZPPBXSBRFT	InChI=1S/C7H10O4/c8-3-1-2-6(5-9)4-7(10)11/h3,5-6H,1-2,4H2,(H,10,11)	3-formyl-6-oxohexanoic acid	C(CC(CC(=O)O)C=O)C=O	-1.0	19733833	PubChem:(19733833)	2
