rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1430884121741671	-102.75612311069092	C11H18O7	[M - H2O - H]-	WHKQNSXJZBETCF	InChI=1S/C11H18O7/c1-2-3-4-5-7(9(14)15)11(18,10(16)17)6-8(12)13/h7,18H,2-6H2,1H3,(H,12,13)(H,14,15)(H,16,17)	null	CCCCCC(C(=O)O)C(CC(=O)O)(C(=O)O)O	0.5	88470840	PubChem:(88470840)	2
2	1	N/A	-112.43968359743073	C11H18O7	[M - H2O - H]-	XHVZZDWOVYEPJH	InChI=1S/C11H18O7/c1-3-4-5-10(2,8(14)15)11(18,9(16)17)6-7(12)13/h18H,3-6H2,1-2H3,(H,12,13)(H,14,15)(H,16,17)	null	CCCCC(C)(C(=O)O)C(CC(=O)O)(C(=O)O)O	0.400000006	91085052	PubChem:(91085052)	2
3	1	N/A	-121.03913395128502	C11H18O7	[M - H2O - H]-	NVIBMBBBUTUEOI	InChI=1S/C11H18O7/c1-2-3-4-5-7(10(14)15)18-8(11(16)17)6-9(12)13/h7-8H,2-6H2,1H3,(H,12,13)(H,14,15)(H,16,17)	2-(1-carboxyhexoxy)butanedioic acid	CCCCCC(C(=O)O)OC(CC(=O)O)C(=O)O	1.20000005	20375099	PubChem:(20375099)	2
4	1	N/A	-125.93998247244217	C11H18O7	[M - H2O - H]-	IPXGDGHVANPYRW	InChI=1S/C11H18O7/c1-2-3-4-5-18-9(14)7-11(17,10(15)16)6-8(12)13/h17H,2-7H2,1H3,(H,12,13)(H,15,16)	null	CCCCCOC(=O)CC(CC(=O)O)(C(=O)O)O	0.398355007	53929142	PubChem:(53929142)	2
5	1	N/A	-139.44416910271664	C11H18O7	[M - H2O - H]-	YQCRNVZFSJOXPZ	InChI=1S/C11H18O7/c1-7(2)18-6-11(3-8(12)13,4-9(14)15)5-10(16)17/h7H,3-6H2,1-2H3,(H,12,13)(H,14,15)(H,16,17)	null	CC(C)OCC(CC(=O)O)(CC(=O)O)CC(=O)O	-0.5	57626810	PubChem:(57626810)	2
6	1	N/A	-140.23934596570484	C11H18O7	[M - H2O - H]-	IHIJEUQBRYRKPX	InChI=1S/C11H18O7/c1-6(12)18-10-7(13)3-11(16,4-8(10)14)5-9(15)17-2/h7-8,10,13-14,16H,3-5H2,1-2H3	null	CC(=O)OC1C(CC(CC1O)(CC(=O)OC)O)O	-1.0	125507320	PubChem:(125507320)	2
7	1	N/A	-142.75191337647283	C11H18O7	[M - H2O - H]-	IVDIZIGRLYEYMK	InChI=1S/C11H18O7/c1-5-7(12)3-9(14)11(17-5)18-6(2)8(13)4-10(15)16/h5-7,9,11-12,14H,3-4H2,1-2H3,(H,15,16)	null	CC1C(CC(C(O1)OC(C)C(=O)CC(=O)O)O)O	-0.699999988	132282174;132282175	PubChem:(132282174 132282175);CHEBI:(139893 139892)	34
8	1	N/A	-146.65987710811723	C11H18O7	[M - H2O - H]-	DBFBVBLUJLJMST	InChI=1S/C11H18O7/c1-3-7(4-2)18-9(14)6-11(17,10(15)16)5-8(12)13/h7,17H,3-6H2,1-2H3,(H,12,13)(H,15,16)	null	CCC(CC)OC(=O)CC(CC(=O)O)(C(=O)O)O	0.401663423	87442209	PubChem:(87442209)	2
9	1	N/A	-149.0852367100317	C11H18O7	[M - H2O - H]-	WBTZZYVHSDHJEA	InChI=1S/C11H18O7/c12-9(13)5-3-1-2-4-8-17-18-11(16)7-6-10(14)15/h1-8H2,(H,12,13)(H,14,15)	null	C(CCCOOC(=O)CCC(=O)O)CCC(=O)O	0.699999988	88774193	PubChem:(88774193)	2
10	1	N/A	-150.50971602931946	C11H18O7	[M - H2O - H]-	WVYQHMNDZSPHOR	InChI=1S/C11H18O7/c1-2-3-4-5-17-11(16)18-7-8(10(14)15)6-9(12)13/h8H,2-7H2,1H3,(H,12,13)(H,14,15)	null	CCCCCOC(=O)OCC(CC(=O)O)C(=O)O	1.29999995	88751236	PubChem:(88751236)	2
