rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07506778203733368	-82.86773487206072	C8H14O3	[M - H]-	AGBWMIQALZHAHK	InChI=1S/C8H14O3/c1-4-8(3,5-2)6(9)7(10)11/h4-5H2,1-3H3,(H,10,11)	null	CCC(C)(CC)C(=O)C(=O)O	1.79999995	15754010	PubChem:(15754010)	2
2	1	N/A	-83.88056829633824	C8H14O3	[M - H]-	ONZAWDAAKDTSAU	InChI=1S/C8H14O3/c1-3-5-6(4-2)7(9)8(10)11/h6H,3-5H2,1-2H3,(H,10,11)	3-ethyl-2-oxohexanoic acid	CCCC(CC)C(=O)C(=O)O	2.0	21398361	PubChem:(21398361)	2
3	1	N/A	-84.39519394730858	C8H14O3	[M - H]-	QSMYSSWXJOTBIJ	InChI=1S/C8H14O3/c1-6(2)7(3,4)8(6,11)5(9)10/h11H,1-4H3,(H,9,10)	1-hydroxy-2,2,3,3-tetramethylcyclopropane-1-carboxylic acid	CC1(C(C1(C(=O)O)O)(C)C)C	1.10000002	14566850	PubChem:(14566850)	2
4	1	N/A	-84.98935441468599	C8H14O3	[M - H]-	GMLYGHDZZNZELZ	InChI=1S/C8H14O3/c1-3-8(4-5-8)7(2,11)6(9)10/h11H,3-5H2,1-2H3,(H,9,10)	null	CCC1(CC1)C(C)(C(=O)O)O	0.899999976	126561263	PubChem:(126561263)	2
5	1	N/A	-85.97311157332334	C8H14O3	[M - H]-	RHTMTACREJQFGS	InChI=1S/C8H14O3/c1-3-6(4-2)5-7(9)8(10)11/h6H,3-5H2,1-2H3,(H,10,11)	Hexanoic acid, 4-ethyl-2-oxo-	CCC(CC)CC(=O)C(=O)O	2.0	54267479	PubChem:(54267479)	2
6	1	N/A	-87.07300490254009	C8H14O3	[M - H]-	VUCHCMORNIRINY	InChI=1S/C8H14O3/c1-4-5-8(2,3)6(9)7(10)11/h4-5H2,1-3H3,(H,10,11)	3,3-dimethyl-2-oxohexanoic acid	CCCC(C)(C)C(=O)C(=O)O	2.0	20401521	PubChem:(20401521)	2
7	1	N/A	-87.75731445914764	C8H14O3	[M - H]-	AHTHDNBJQJWWIN	InChI=1S/C8H14O3/c1-3-4-5-6(2)7(9)8(10)11/h6H,3-5H2,1-2H3,(H,10,11)	3-methyl-2-oxoheptanoic acid	CCCCC(C)C(=O)C(=O)O	2.20000005	18552261;88025836;88026859	PubChem:(18552261 88025836 88026859)	2
8	1	N/A	-87.92157115518363	C8H14O3	[M - H]-	UETHDRUFABRJDR	InChI=1S/C8H14O3/c1-3-8(11)4-7(2,5-8)6(9)10/h11H,3-5H2,1-2H3,(H,9,10)	(1r,3r)-3-ethyl-3-hydroxy-1-methylcyclobutane-1-	CCC1(CC(C1)(C)C(=O)O)O	0.699999988	45084912	PubChem:(45084912)	2
9	1	N/A	-88.20479064868482	C8H14O3	[M - H]-	UKFYEQPRZKSNON	InChI=1S/C8H14O3/c1-6(2)4-3-5-7(9)8(10)11/h6H,3-5H2,1-2H3,(H,10,11)	Heptanoic acid, 6-methyl-2-oxo-	CC(C)CCCC(=O)C(=O)O	1.79999995	13389791	PubChem:(13389791);ZINC bio:(ZINC13547199)	8194
10	1	N/A	-90.42900286427073	C8H14O3	[M - H]-	FUIDBMNLMQDWRP	InChI=1S/C8H14O3/c1-5(2)4-6(3)7(9)8(10)11/h5-6H,4H2,1-3H3,(H,10,11)	null	CC(C)CC(C)C(=O)C(=O)O	1.89999998	13789197	PubChem:(13789197)	2
11	1	N/A	-90.524879233063	C8H14O3	[M - H]-	PVAZDYFJTFMROQ	InChI=1S/C8H14O3/c1-6(9)4-3-5-8(11)7(2)10/h6-11H,4H2,1-2H3	null	CC(CC#CC(C(C)O)O)O	-0.400000006	129788775	PubChem:(129788775)	2
12	1	N/A	-90.89313391232385	C8H14O3	[M - H]-	OTMLUPXJNAEBKT	InChI=1S/C8H14O3/c1-7(3-4-7)8(2,11)5-6(9)10/h11H,3-5H2,1-2H3,(H,9,10)	null	CC1(CC1)C(C)(CC(=O)O)O	0.400000006	80289702	PubChem:(80289702)	2
13	1	N/A	-91.17329662471903	C8H14O3	[M - H]-	ZJMKXSHTOLCVMH	InChI=1S/C8H14O3/c1-5-3-6(4-5)8(2,11)7(9)10/h5-6,11H,3-4H2,1-2H3,(H,9,10)	null	CC1CC(C1)C(C)(C(=O)O)O	0.899999976	103565466	PubChem:(103565466)	2
14	1	N/A	-91.64404461371649	C8H14O3	[M - H]-	WCMDPNIHHKVMQY	InChI=1S/C8H14O3/c1-3-4-6(2)5-7(9)8(10)11/h6H,3-5H2,1-2H3,(H,10,11)	Heptanoic acid, 4-methyl-2-oxo-	CCCC(C)CC(=O)C(=O)O	2.0	13789195	PubChem:(13789195)	2
15	1	N/A	-92.0733733322586	C8H14O3	[M - H]-	LPWNRRAEBMQJKZ	InChI=1S/C8H14O3/c1-4-8(2,3)5-6(9)7(10)11/h4-5H2,1-3H3,(H,10,11)	null	CCC(C)(C)CC(=O)C(=O)O	1.89999998	23547479;23547478	PubChem:(23547479 23547478)	2
16	1	N/A	-92.62295981178818	C8H14O3	[M - H]-	YHLHHQAPFFBQOG	InChI=1S/C8H14O3/c1-7(2,6(9)10)8(11)4-3-5-8/h11H,3-5H2,1-2H3,(H,9,10)	null	CC(C)(C(=O)O)C1(CCC1)O	1.29999995	62396482	PubChem:(62396482)	2
17	1	N/A	-92.93778864724645	C8H14O3	[M - H]-	AHYOPECYZXLSMZ	InChI=1S/C8H14O3/c1-5(2)8(3,4)6(9)7(10)11/h5H,1-4H3,(H,10,11)	null	CC(C)C(C)(C)C(=O)C(=O)O	1.89999998	88306524	PubChem:(88306524)	2
18	1	N/A	-93.14046352804696	C8H14O3	[M - H]-	SPSSBFRNUFPFJQ	InChI=1S/C8H14O3/c1-5(7(3)9)4-6(2)8(10)11/h5-6H,4H2,1-3H3,(H,10,11)	2,4-dimethyl-5-oxohexanoic acid	CC(CC(C)C(=O)O)C(=O)C	0.899999976	4101393;88985862;92173252;92173253;92173254	PubChem class - safety and toxic;PubChem:(4101393 88985862 92173252 92173253 92173254);PubMed	67108930
19	1	N/A	-93.5671445378682	C8H14O3	[M - H]-	XOBCNMHHIDUDSZ	InChI=1S/C8H14O3/c1-8(2,3)5-4-6(9)7(10)11/h4-5H2,1-3H3,(H,10,11)	Hexanoic acid, 5,5-dimethyl-2-oxo-	CC(C)(C)CCC(=O)C(=O)O	1.70000005	21197379	PubChem:(21197379);PubChem class - bio and metabolites	16777218
20	1	N/A	-93.57459815398582	C8H14O3	[M - H]-	WOXFDIFLHSGZDB	InChI=1S/C8H14O3/c1-7(6(9)10)4-3-5-8(7,2)11/h11H,3-5H2,1-2H3,(H,9,10)	null	CC1(CCCC1(C)O)C(=O)O	1.10000002	13717278;96007965	PubChem:(13717278 96007965)	2
