rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C9H12O6	[M - H2O - H]-	C9H10O5	85.43648963949411	82.34094651130927	3.0955431281848473	12	0.9082602977827232	2.6021311723601954	2.6021311723601954	-91401.76283861263	
2	C5H15NO6P	[M - H2O - H]-	C5H13NO5P	34.11224440020322	32.11390823514305	1.9983361650601643	8	0.36188233995788	0.32183496505076997	0.6739802706035394	-91403.33976149815	
3	C2H12N6O4S	[M - H2O - H]-	C2H10N6O3S	23.549942673235176	23.549942673235176	0.0	6	0.3027672273467173	-1.878317031423473	1.878317031423473	-91405.24304509058	
4	C7H10N3O5	[M - H2O - H]-	C7H8N3O4	13.5135499127366	11.945555464697366	1.5679944480392345	7	0.11029824254853451	3.1459036507051605	3.1459036507051605	-91394.94876728371	
5	C10H8N4O2	[M - H2O - H]-	C10H6N4O	1.7956939280765032	0.46081794758138006	1.3348759804951231	2	0.0	-5.569060501991181	5.569060501991181	-91408.55005323864	
6	C3H13N4O5P	[M - H2O - H]-	C3H11N4O4P	1.3058986412494726	1.3058986412494726	0.0	5	0.07687815554962892	0.43195247228900524	1.838897739695291	-91396.52569016941	
7	C10H16OS2	[M - H2O - H]-	C10H14S2	-0.8929382477391883	-0.8929382477391883	0.0	2	0.0	-3.192130717648163	3.192130717648163	-91406.17312336985	
8	C8H6N7O	[M - H2O - H]-	C8H4N7	-2.0337778175769947	-3.7262202135449605	1.6924423959679658	2	0.0	1.2450105848445872	1.2450105848445872	-91401.73598190973	
9	C4H9N8OP	[M - H2O - H]-	C4H7N8P	-5.294563320398124	-6.091536157243873	0.7969728368457489	2	0.0	-0.331912244818621	0.331912244818621	-91403.31290479528	
10	C4H14N3O5S	[M - H2O - H]-	C4H12N3O4S	-5.893616185321633	-6.551617374414134	0.6580011890925006	2	0.0	-9.076123558394567	9.076123558394567	-91412.05711641963	
