rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-234.15274042508653	C12H24N6O8	[M - H]-	AQFUJGITOBMLSW	InChI=1S/C12H24N6O8/c1-6-11(15(19)20,16(21)22)8(3)13-10(5)14-9(4)12(7-2,17(23)24)18(25)26/h8-10,13-14H,6-7H2,1-5H3	null	CCC(C(C)NC(C)NC(C)C(CC)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]	2.0	129808796	PubChem:(129808796)	2
2	1	N/A	-413.00378740493875	C12H24N6O8	[M - H]-	RLRYVEUQQDIDDE	InChI=1S/C12H24N6O8/c13-17(14)7(1-3-9(19)20)11(23)25-5-6-26-12(24)8(18(15)16)2-4-10(21)22/h7-8H,1-6,13-16H2,(H,19,20)(H,21,22)	null	C(CC(=O)O)C(C(=O)OCCOC(=O)C(CCC(=O)O)N(N)N)N(N)N	-7.5999999	88325851	PubChem:(88325851)	2
3	1	N/A	-473.20376223104415	C12H24N6O8	[M - H]-	RLNJYLNDNGMQHT	InChI=1S/C12H24N6O8/c1-4(20)8(11(24)25)16-12(26)15-6(2-7(14)21)10(23)18-17-9(22)5(13)3-19/h4-6,8-9,17,19-20,22H,2-3,13H2,1H3,(H2,14,21)(H,18,23)(H,24,25)(H2,15,16,26)	null	CC(C(C(=O)O)NC(=O)NC(CC(=O)N)C(=O)NNC(C(CO)N)O)O	-7.5999999	123389363	PubChem:(123389363)	2
4	1	N/A	-479.7938030783605	C12H24N6O8	[M - H]-	XRPKFGHYXXIYSL	InChI=1S/C12H24N6O8/c13-10(5-3-6-16-12(14)15)11(19)24-7-2-1-4-9(26-18(22)23)8-25-17(20)21/h9-10H,1-8,13H2,(H4,14,15,16)	null	C(CCOC(=O)C(CCCN=C(N)N)N)CC(CO[N+](=O)[O-])O[N+](=O)[O-]	0.100000001	44176485	PubChem:(44176485)	2
1	4	0.08932327354087753	-198.65588005123456	C20H28O5S	[M - H]-	KTBFTGNFZUVAQX	InChI=1S/C20H28O5S/c1-3-20(21)11-9-18-17-6-4-13-12-14(25-26(22,23)24)5-7-15(13)16(17)8-10-19(18,20)2/h1,14,16-18,21H,4-12H2,2H3,(H,22,23,24)	null	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(C4)OS(=O)(=O)O	3.26649046	""	KEGG Mine	8589934592
2	4	N/A	-198.81568882049302	C20H28O5S	[M - H]-	WYSALWVWSNOAPA	InChI=1S/C20H28O5S/c1-12-10-13-11-14(21)6-8-19(13,2)16-7-9-20(3)15(18(12)16)4-5-17(20)25-26(22,23)24/h6,8,11-12,15-18H,4-5,7,9-10H2,1-3H3,(H,22,23,24)	null	CC1CC2=CC(=O)C=CC2(C3C1C4CCC(C4(CC3)C)OS(=O)(=O)O)C	3.32273102	""	KEGG Mine	8589934592
3	4	N/A	-199.4250487086961	C20H28O5S	[M - H]-	YHWPYNKEVYILGD	InChI=1S/C20H28O5S/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)25-26(22,23)24/h4-5,12,15-17H,6-11H2,1-3H3,(H,22,23,24)	null	CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(C)OS(=O)(=O)O)C	3.05237055	""	KEGG Mine	8589934592
4	4	N/A	-202.69220770488565	C20H28O5S	[M - H]-	KOLRYGIHMHOVOA	InChI=1S/C20H28O5S/c1-12-11-20(3)13(10-17(12)21)4-5-14-15-6-7-18(25-26(22,23)24)19(15,2)9-8-16(14)20/h10-11,14-16,18H,4-9H2,1-3H3,(H,22,23,24)	null	CC1=CC2(C3CCC4(C(C3CCC2=CC1=O)CCC4OS(=O)(=O)O)C)C	3.44742298	""	KEGG Mine	8589934592
5	4	N/A	-219.41461855162754	C20H28O5S	[M - H]-	RXFZXNDKCQNSPS	InChI=1S/C20H28O5S/c1-12-18(25-26(22,23)24)11-17-15-5-4-13-10-14(21)6-8-20(13,3)16(15)7-9-19(12,17)2/h10,15-18H,1,4-9,11H2,2-3H3,(H,22,23,24)	null	CC12CCC(=O)C=C1CCC3C2CCC4(C3CC(C4=C)OS(=O)(=O)O)C	3.0	130267603	PubChem:(130267603)	2
6	4	N/A	-222.55378328211566	C20H28O5S	[M - H]-	BTOIIYMAQAMWEI	InChI=1S/C20H28O5S/c1-3-20(25-26(22,23)24)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,14,16-18,21H,4-12H2,2H3,(H,22,23,24)	null	CC12CCC3C(C1CCC2(C#C)OS(=O)(=O)O)CCC4=C3CCC(C4)O	3.26649046	""	KEGG Mine	8589934592
