rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H24N6O8	[M - H]-	C12H24N6O8	12.657730477377294	11.059632110174544	1.59809836720275	3	0.8512685273362146	1.5296002961063737	3.2161953364456743	-5.499780590147578	
2	C13H20N10O4	[M - H]-	C13H20N10O4	12.044855498376396	10.491521573920501	1.5533339244558944	3	0.8512685273362146	-4.091456755481945	4.091456755481945	-9.027065651280326	
3	C14H29N4O4PS	[M - H]-	C14H29N4O4PS	9.497798506483477	6.522763031986353	2.9750354744971235	3	0.9003247625326594	-0.6126429951832079	3.4987855253340334	-3.2614155050341074	
4	C20H28O5S	[M - H]-	C20H28O5S	9.384765993691317	9.384765993691317	0.0	4	0.937652105258874	-1.4888728143507757	3.066589584715881	-5.9831381087657105	
5	C13H28N6O3S2	[M - H]-	C13H28N6O3S2	8.117449312024451	8.117449312024451	0.0	3	0.8512685273362146	-1.5322660586977381	1.5322660586977381	-7.791785837618106	
6	C14H26N3O9	[M - H]-	C14H26N3O9	7.260222861508007	5.8820770439681525	1.3781458175398544	3	0.8512685273362146	-4.120372806161649	4.120372806161649	-9.041022959558296	
7	C22H25N2O2P	[M - H]-	C22H25N2O2P	7.112391514323638	6.480274450879355	0.6321170634442832	2	0.81394118461	-1.5272699762154518	3.6901532890507402	-4.980052837014618	
8	C11H18N13O3	[M - H]-	C11H18N13O3	5.9662931717032635	4.141650435306508	1.8246427363967563	2	0.81394118461	-2.0882933473780376	3.6349004827974927	-5.4858232818696075	
9	C26H22NO2	[M - H]-	C26H22NO2	5.319997582672824	5.319997582672824	0.0	2	0.81394118461	-0.6182217190458092	3.77968158646224	-4.160533071785265	
10	C16H31NO5PS	[M - H]-	C16H31NO5PS	4.9130338369668305	2.437443187171985	2.4755906497948454	3	0.8512685273362146	-0.05794251188442378	0.5169595945420352	-6.802657874144985	
