rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H32O11	[M - H]-	C20H32O11	66.47092901410609	62.639429156575446	3.8314998575306483	24	0.9667350214807322	1.257555004767026	2.5869855386162586	-0.05678139203766664	
2	C21H28N4O7	[M - H]-	C21H28N4O7	61.69742741660039	59.174967804121955	2.522459612478435	24	0.9667350214807322	1.257555004767026	2.5869855386162586	-3.0474576001429567	
3	C17H24N10O5	[M - H]-	C17H24N10O5	61.623162958610386	58.892391360267325	2.730771598343061	23	0.9197279416540627	1.3705516948640115	2.802831027663819	2.9575627585788777	
4	C16H28N6O9	[M - H]-	C16H28N6O9	61.244381354919334	58.950844460615535	2.293536894303798	24	0.9667350214807322	1.257555004767026	2.5869855386162586	5.948238966811282	
5	C15H29N8O6P	[M - H]-	C15H29N8O6P	60.63025220702869	57.384482461740596	3.2457697452880945	23	0.9197279416540627	1.3705516948640115	2.802831027663819	-0.7397929525294896	
6	C19H33N2O8P	[M - H]-	C19H33N2O8P	59.44657391873188	56.93123795140665	2.5153359673252287	24	0.9667350214807322	1.257555004767026	2.5869855386162586	-6.744813311378437	
7	C14H28N10O5S	[M - H]-	C14H28N10O5S	59.307926567609485	56.618626546431635	2.6893000211778486	23	0.9197279416540627	1.3705516948640115	2.802831027663819	-4.580954223816822	
8	C21H36O6S2	[M - H]-	C21H36O6S2	57.7029371884164	57.7029371884164	0.0	24	0.9667350214807322	1.257555004767026	2.5869855386162586	-2.0001019470244015	
9	C14H33N4O10P	[M - H]-	C14H33N4O10P	57.60497742125174	55.4302008657946	2.1747765554571368	24	0.9667350214807322	1.257555004767026	2.5869855386162586	2.2508832555758005	
10	C24H32O6S	[M - H]-	C24H32O6S	57.40746832276016	57.40746832276016	0.0	24	0.9667350214807322	1.257555004767026	2.5869855386162586	5.538415035371299	
