rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10109849144932845	-65.56843823432435	C7H10O3	[M - H]-	NPPCPCXSUGRMKM	InChI=1S/C7H10O3/c1-2-3-6(8)4-5-7(9)10/h2H,1,3-5H2,(H,9,10)	null	C=CCC(=O)CCC(=O)O	0.100000001	12500437	PubChem:(12500437)	2
2	1	N/A	-73.91186012217719	C7H10O3	[M - H]-	KACZUWMOCCALHC	InChI=1S/C7H10O3/c8-6-3-1-5(6)2-4-7(9)10/h5H,1-4H2,(H,9,10)	null	C1CC(=O)C1CCC(=O)O	-0.100000001	83479148	PubChem:(83479148)	2
3	1	N/A	-76.30786575495102	C7H10O3	[M - H]-	OWLXUYGCLDGHJJ	InChI=1S/C7H10O3/c8-6-3-1-5(2-4-6)7(9)10/h5H,1-4H2,(H,9,10)	4-Oxo-chca	C1CC(=O)CCC1C(=O)O	-0.100000001	192730;5460131;57608101;57608103	PubChem:(192730 5460131 57608101 57608103);CHEBI:(1921 15777);ZINC bio:(ZINC00901837);MeSH:(192730);KEGG:(C03767);PubChem class - safety and toxic;PubMed;Biocyc:(4-OXOCYCLOHEXANECARBOXYLATE)	67119462
4	1	N/A	-77.43999251895187	C7H10O3	[M - H]-	ACYPLZQFTUPVKP	InChI=1S/C7H10O3/c8-6-4-2-1-3-5-7(9)10/h8H,3-6H2,(H,9,10)	null	C(CC(=O)O)C#CCCO	0.0	10034720	PubChem:(10034720)	2
5	1	N/A	-80.6819786591803	C7H10O3	[M - H]-	WMQZUPVLNGXJBC	InChI=1S/C7H10O3/c8-6-4-2-1-3-5-7(9)10/h8H,1-3,5H2,(H,9,10)	null	C(CCC(=O)O)CC#CO	1.21109056	""	EcoCyc Mine;KEGG Mine	25769803776
6	1	N/A	-83.59873440046584	C7H10O3	[M - H]-	WKHMFULPTGOAHE	InChI=1S/C7H10O3/c1-4(8)5-2-6(3-5)7(9)10/h5-6H,2-3H2,1H3,(H,9,10)	null	CC(=O)C1CC(C1)C(=O)O	-0.100000001	55302708	PubChem:(55302708)	2
7	1	N/A	-86.20166752452941	C7H10O3	[M - H]-	VBZLFXJLCPXUAG	InChI=1S/C7H10O3/c1-5(3-6(2)8)4-7(9)10/h1,3-4H2,2H3,(H,9,10)	null	CC(=O)CC(=C)CC(=O)O	0.400000006	58091810	PubChem:(58091810)	2
8	1	N/A	-89.04218277803629	C7H10O3	[M - H]-	HEIOJOQSDYLZGU	InChI=1S/C7H10O3/c8-6(4-7(9)10)5-2-1-3-5/h5H,1-4H2,(H,9,10)	null	C1CC(C1)C(=O)CC(=O)O	0.600000024	55266403	PubChem:(55266403)	2
9	1	N/A	-89.188860930178	C7H10O3	[M - H]-	RMPJKQRLTSBTHB	InChI=1S/C7H10O3/c1-2-3-4-6(8)5-7(9)10/h2H,1,3-5H2,(H,9,10)	3-oxo-6-heptenoate	C=CCCC(=O)CC(=O)O	0.699999988	11768677;22163761;57609807;57609812	PubChem:(11768677 22163761 57609807 57609812)	2
10	1	N/A	-89.34948703047402	C7H10O3	[M - H]-	FHVGRPJLJFGHBD	InChI=1S/C7H10O3/c8-4-6-1-7(2-6,3-6)5(9)10/h8H,1-4H2,(H,9,10)	null	C1C2(CC1(C2)C(=O)O)CO	-0.400000006	134481437	PubChem:(134481437)	2
11	1	N/A	-90.03828360390516	C7H10O3	[M - H]-	ISZLFKWEBSKHTO	InChI=1S/C7H10O3/c8-6(5-1-2-5)3-4-7(9)10/h5H,1-4H2,(H,9,10)	4-Cyclopropyl-4-oxobutyric acid	C1CC1C(=O)CCC(=O)O	-0.200000003	16213729	PubChem:(16213729);PubChem class - safety and toxic	67108866
