rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.084573161248136	-82.9658561292864	C11H16O6	[M - H]-	UEVZKGISAJYQEO	InChI=1S/C11H16O6/c12-8(4-6-10(14)15)2-1-3-9(13)5-7-11(16)17/h1-7H2,(H,14,15)(H,16,17)	4,8-dioxoundecanedioic acid	C(CC(=O)CCC(=O)O)CC(=O)CCC(=O)O	-1.20000005	58637025	PubChem:(58637025)	2
2	1	N/A	-85.69959464369438	C11H16O6	[M - H]-	IWJPWDKSKQNCJE	InChI=1S/C11H16O6/c1-4-7(8(12)5-10(14)16-2)9(13)6-11(15)17-3/h7H,4-6H2,1-3H3	null	CCC(C(=O)CC(=O)OC)C(=O)CC(=O)OC	0.800000012	102478511	PubChem:(102478511)	2
3	1	N/A	-87.00134645490755	C11H16O6	[M - H]-	KCPVALGTOLKDTE	InChI=1S/C11H16O6/c12-8(6-10(14)15)4-2-1-3-5-9(13)7-11(16)17/h1-7H2,(H,14,15)(H,16,17)	null	C(CCC(=O)CC(=O)O)CCC(=O)CC(=O)O	0.200000003	23347555;23347556	PubChem:(23347555 23347556)	2
4	1	N/A	-87.10178614298073	C11H16O6	[M - H]-	JYIPOMVXBXVDRC	InChI=1S/C11H16O6/c1-3-17-10(14)6-8(11(15)16)7(2)4-5-9(12)13/h3-6H2,1-2H3,(H,12,13)(H,15,16)	null	CCOC(=O)CC(=C(C)CCC(=O)O)C(=O)O	0.800000012	71331838;71331839	PubChem:(71331838 71331839)	2
5	1	N/A	-87.10298333939193	C11H16O6	[M - H]-	GWCKGZPDVKJHAI	InChI=1S/C11H16O6/c1-7(12)11(8(2)13,10(16)17)6-4-3-5-9(14)15/h3-6H2,1-2H3,(H,14,15)(H,16,17)	null	CC(=O)C(CCCCC(=O)O)(C(=O)C)C(=O)O	0.200000003	88055875	PubChem:(88055875)	2
6	1	N/A	-89.7030344140145	C11H16O6	[M - H]-	WAOOUKYKDQCTCI	InChI=1S/C11H16O6/c1-3-7(5-10(14)17-4-2)8(11(15)16)6-9(12)13/h3-6H2,1-2H3,(H,12,13)(H,15,16)	null	CCC(=C(CC(=O)O)C(=O)O)CC(=O)OCC	0.899999976	88002655;91124720	PubChem:(88002655 91124720)	2
7	1	N/A	-90.83151634088205	C11H16O6	[M - H]-	PCKVYBCHZGACFL	InChI=1S/C11H16O6/c1-6(12)5-9(11(16)17)8(7(2)13)3-4-10(14)15/h8-9H,3-5H2,1-2H3,(H,14,15)(H,16,17)	null	CC(=O)CC(C(CCC(=O)O)C(=O)C)C(=O)O	-1.0	88624125	PubChem:(88624125)	2
8	1	N/A	-91.2495748828994	C11H16O6	[M - H]-	LZDAQVKAKYPJRE	InChI=1S/C11H16O6/c12-8(3-1-5-10(14)15)7-9(13)4-2-6-11(16)17/h1-7H2,(H,14,15)(H,16,17)	5,7-dioxoundecanedioic acid	C(CC(=O)CC(=O)CCCC(=O)O)CC(=O)O	-0.600000024	59648923	PubChem:(59648923)	2
9	1	N/A	-93.15492022965182	C11H16O6	[M - H]-	NZGBMHJIYJHRLJ	InChI=1S/C11H16O6/c12-8(10(14)15)6-4-2-1-3-5-7-9(13)11(16)17/h1-7H2,(H,14,15)(H,16,17)	Undecanedioic acid, 2,10-dioxo-	C(CCCC(=O)C(=O)O)CCCC(=O)C(=O)O	1.29999995	13458072	PubChem:(13458072)	2
10	1	N/A	-93.42329588860899	C11H16O6	[M - H]-	CLZBLRNSDIMQMB	InChI=1S/C11H16O6/c1-3-17-11(16)8(6-10(14)15)7(2)4-5-9(12)13/h3-6H2,1-2H3,(H,12,13)(H,14,15)	null	CCOC(=O)C(=C(C)CCC(=O)O)CC(=O)O	0.800000012	131864154	PubChem:(131864154)	2
