rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C9H12O6	[M - H]-	C9H12O6	100.95405494716826	98.50805980477246	2.445995142395807	31	0.7934097638751806	1.8031757151859815	2.3412317589064067	1.2478034390015	
2	C7H10N3O5	[M - H]-	C7H10N3O5	68.42324258836334	66.62951657608454	1.7937260122787915	29	0.6006073950345457	1.8596827129918791	2.4731698341040222	7.4912080754019605	
3	C6H15ClNO5	[M - H]-	C6H15ClNO5	61.235466256769776	58.36061646687493	2.8748497898948444	26	0.7541644522056034	0.5167313036472786	2.3019866191823724	-1.0174443996874678	
4	C5H15NO6P	[M - H]-	C5H15NO6P	39.58610197951055	36.89377686234083	2.6923251171697236	19	0.7069243033938198	-0.8619973640552395	1.9680399620180244	-0.19705488131818574	
5	C6H11N5O2P	[M - H]-	C6H11N5O2P	36.5142276985886	34.62702792043523	1.8871997781533636	19	0.5081352972439451	-0.1543502467919565	2.4731698341040222	-6.415852017394861	
6	C10H8N4O2	[M - H]-	C10H8N4O2	34.06364840797293	34.0594970276538	0.00415138031912643	21	0.5286880267253816	-1.7028747054754845	3.6597308006440534	-4.970993696943016	
7	C10H16OS2	[M - H]-	C10H16OS2	16.629802529106932	16.629802529106932	0.0	13	0.10403538076076231	-1.7028747054754845	3.218776298187451	-2.79312759504169	
8	C4H13ClN4O4	[M - H]-	C4H13ClN4O4	11.163517878696027	9.727288178482855	1.4362297002131719	13	0.44759319717561313	-0.8083645663615346	4.857046485659125	5.225960236712993	
9	C4H14N3O5S	[M - H]-	C4H14N3O5S	9.093850341562234	7.731827449986437	1.3620228915757973	10	0.4401032571558728	-5.084572840557753	5.084572840557753	-8.184346400116159	
10	C7H11ClN5O	[M - H]-	C7H11ClN5O	7.554343661988799	7.554343661988799	0.0	13	0.45576645660921733	-0.8083645663615346	2.2627414794583385	-7.236241535631984	
