rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C8H10O6	[M - H]-	C8H10O6	73.3816507448896	70.24404681868998	3.137603926199615	24	0.8784820504811913	0.8284972782008222	1.9037978176275505	1.235630786133617	
2	C6H8N3O5	[M - H]-	C6H8N3O5	27.682699397387374	26.331378416619827	1.3513209807675448	16	0.14770531165205847	-1.2134541395581033	3.2349471928766924	7.914298007212867	
3	C9H14OS2	[M - H]-	C9H14OS2	11.31620134915914	11.31620134915914	0.0	10	0.17810920022644308	-1.0187693748697537	2.6103581103155844	-3.0870161046925504	
4	C4H13NO6P	[M - H]-	C4H13NO6P	10.623306057859565	9.34052202126287	1.2827840365966945	11	0.1269154937825756	-1.599211122821768	1.599211122821768	-0.30995667243472713	
5	C7H4N7O	[M - H]-	C7H4N7O	3.89345539714423	2.058303088320637	1.8351523088235928	6	0.13290354695765902	7.312580181359382	7.312580181359382	1.261953812792764	
6	C9H6N4O2	[M - H]-	C9H6N4O2	3.855628331155966	2.1020380719100418	1.7535902592459245	8	0.07587307474573955	-4.759647687683676	4.759647687683676	-5.416713408286486	
7	C5H9N5O2P	[M - H]-	C5H9N5O2P	1.938091127533486	0.470200249386731	1.467890878146755	10	0.08812247447635037	-2.859859493929037	2.859859493929037	-6.962300866713457	
8	CH10N6O4S	[M - H]-	CH10N6O4S	-0.7381899854226122	-0.7381899854226122	0.0	4	0.06673726745661468	-2.171450300068635	2.274226559297412	-2.1754196424601977	
9	C2H11N4O5P	[M - H]-	C2H11N4O5P	-3.0592308215830912	-3.0592308215830912	0.0	2	0.013030237960450542	-1.5101809112866125	7.774435658784929	6.368710548785896	
10	C5H2N10	[M - H]-	C5H2N10	-3.341032687060502	-3.341032687060502	0.0	1	0.0	7.836165396922023	7.836165396922023	7.940621034013387	
