rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12135380917812555	-138.56995049172454	C12H14O5	[M - H]-	OOYBUOWEBSPULN	InChI=1S/C12H14O5/c1-7-5-8(13)6-10(15)12(7)9(14)3-2-4-11(16)17/h5-6,13,15H,2-4H2,1H3,(H,16,17)	null	CC1=CC(=CC(=C1C(=O)CCCC(=O)O)O)O	1.60000002	129863348	PubChem:(129863348)	2
2	1	N/A	-143.11920239618672	C12H14O5	[M - H]-	MAULNQUCMOQLDU	InChI=1S/C12H14O5/c1-3-6(13)10-8(15)5-9(16)11(12(10)17)7(14)4-2/h5,15-17H,3-4H2,1-2H3	1-(2,4,6-trihydroxy-3-propanoylphenyl)propan-1-one	CCC(=O)C1=C(C(=C(C=C1O)O)C(=O)CC)O	2.29999995	610641	PubChem:(610641);PubMed	66
3	1	N/A	-143.3601484747077	C12H14O5	[M - H]-	PEUIQZSIULUZBQ	InChI=1S/C12H14O5/c1-2-3-4-9(14)11-8(12(16)17)5-7(13)6-10(11)15/h5-6,13,15H,2-4H2,1H3,(H,16,17)	null	CCCCC(=O)C1=C(C=C(C=C1O)O)C(=O)O	2.29999995	129863501	PubChem:(129863501)	2
4	1	N/A	-147.38697668341666	C12H14O5	[M - H]-	AVJXRVSTDGFHAH	InChI=1S/C12H14O5/c1-2-7-5-8(13)6-10(15)12(7)9(14)3-4-11(16)17/h5-6,13,15H,2-4H2,1H3,(H,16,17)	null	CCC1=C(C(=CC(=C1)O)O)C(=O)CCC(=O)O	1.70000005	67731284	PubChem:(67731284)	2
5	1	N/A	-148.35985471482155	C12H14O5	[M - H]-	OHMUDGUEUMGODB	InChI=1S/C12H14O5/c1-2-3-4-9(13)7-5-8(12(16)17)11(15)6-10(7)14/h5-6,14-15H,2-4H2,1H3,(H,16,17)	null	CCCCC(=O)C1=CC(=C(C=C1O)O)C(=O)O	2.9000001	12364056	PubChem:(12364056)	2
6	1	N/A	-150.9175428315105	C12H14O5	[M - H]-	NCOMBGYSRPTRMM	InChI=1S/C12H14O5/c1-7-5-8(11(15)6-10(7)14)9(13)3-2-4-12(16)17/h5-6,14-15H,2-4H2,1H3,(H,16,17)	null	CC1=CC(=C(C=C1O)O)C(=O)CCCC(=O)O	1.60000002	89548498	PubChem:(89548498)	2
7	1	N/A	-151.2623697670309	C12H14O5	[M - H]-	UYDSEEGZTLWCGC	InChI=1S/C12H14O5/c1-2-3-8(13)4-7-5-9(14)6-10(15)11(7)12(16)17/h5-6,14-15H,2-4H2,1H3,(H,16,17)	null	CCCC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)O	1.70000005	11010001	PubChem:(11010001)	2
8	1	N/A	-152.92398965821164	C12H14O5	[M - H]-	TURXCFUGBPBPRS	InChI=1S/C12H14O5/c1-3-17-11(16)5-8-4-9(14)6-10(15)12(8)7(2)13/h4,6,14-15H,3,5H2,1-2H3	ethyl (2-acetyl-3,5-dihydroxyphenyl)acetate	CCOC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)C	1.60000002	177045	COCONUT:(CNP0103602);KNApSAcK:(34938);Natural Products:(UNPD48924);PubChem:(177045);SuperNatural:(SN00013761);ZINC bio:(ZINC05855988);additional;Training Set;PubMed	3727442
9	1	N/A	-157.56103364256504	C12H14O5	[M - H]-	XSMQFBAGPLADQK	InChI=1S/C12H14O5/c1-3-9(14)11-8(12(16)17-4-2)5-7(13)6-10(11)15/h5-6,13,15H,3-4H2,1-2H3	null	CCC(=O)C1=C(C=C(C=C1O)O)C(=O)OCC	2.0999999	139591608	PubChem:(139591608)	2
10	1	N/A	-157.6256301549837	C12H14O5	[M - H]-	TZNMFVAAMJSBJB	InChI=1S/C12H14O5/c1-3-17-12(16)11-8(4-7(2)13)5-9(14)6-10(11)15/h5-6,14-15H,3-4H2,1-2H3	Benzoic acid, 2,4-dihydroxy-6-(2-oxopropyl)-, ethyl ester	CCOC(=O)C1=C(C=C(C=C1O)O)CC(=O)C	1.60000002	12342062	PubChem:(12342062)	2
