rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C14H22O4	[M - H]-	C14H22O4	59.512179984449695	55.87611260638488	3.6360673780648134	18	0.9482225922175115	1.3234596285143698	1.900106113492574	0.8977791621142874	
2	C10H25NO4P	[M - H]-	C10H25NO4P	30.205639086202623	27.737101539725277	2.4685375464773465	16	0.8362656413601331	0.05130056624537644	1.4673498157515197	-0.3296845231275235	
3	C12H20N3O3	[M - H]-	C12H20N3O3	26.996845616464498	24.676510046850595	2.320335569613902	16	0.5316002677697866	1.4421873596192027	2.698752915190767	6.20179572563281	
4	C8H23N4O3P	[M - H]-	C8H23N4O3P	21.004603463773993	20.730253394461712	0.27435006931227957	13	0.4388592320499837	-0.01599963809639746	2.7644872397625706	4.9743320403909985	
5	C17H20NO	[M - H]-	C17H20NO	19.938804930308745	19.27615440290749	0.6626505274012549	15	0.8241816715013988	1.29142640164202	2.6330185906189634	-9.68934893008914	
6	C7H22N6O2S	[M - H]-	C7H22N6O2S	15.571538104379677	14.808853004299076	0.7626851000806005	11	0.37371908203024423	-1.9579362238770495	2.7644872397625706	-1.8111846734804324	
7	C9H24N3O3S	[M - H]-	C9H24N3O3S	13.035435352673769	11.5766610544764	1.4587742981973686	11	0.42595993752038314	-1.0620989486417591	3.111667329208338	-7.11520123688668	
8	C15H18N4	[M - H]-	C15H18N4	2.889103647189942	0.5833974633059231	2.305706183884019	4	0.2065946892325649	12.67911349813669	12.67911349813669	-4.385332366570619	
9	C11H21N5P	[M - H]-	C11H21N5P	-6.246510149166339	-8.767223049280965	2.520712900114626	4	0.2065946892325649	12.67911349813669	12.67911349813669	-5.61279605181243	
10	C7H24N6P2	[M - H]-	C7H24N6P2	-6.498307091462159	-6.498307091462159	0.0	4	0.2065946892325649	12.67911349813669	12.67911349813669	-6.840259737054241	
