rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H26O8	[M - H]-	C18H26O8	65.85620454007844	62.09028737197587	3.7659171681025714	28	0.947320339252771	1.469362360469042	2.080343619491008	0.1859922970207711	
2	C14H22N6O6	[M - H]-	C14H22N6O6	58.02252395611774	56.173987709347315	1.848536246770422	27	0.9422987381164276	1.7250567657759308	2.493022192384901	7.460345688896657	
3	C11H26N6O6S	[M - H]-	C11H26N6O6S	57.778738249242465	55.486376836552765	2.292361412689697	27	0.9422987381164276	1.4372906094541749	2.0621293987800997	-1.6716527564908295	
4	C12H27N4O7P	[M - H]-	C12H27N4O7P	57.72015725884984	55.78664849245517	1.9335087663946648	27	0.9422987381164276	1.7250567657759308	2.493022192384901	2.981447958039847	
5	C19H22N4O4	[M - H]-	C19H22N4O4	56.43314862544284	54.24057155212777	2.1925770733150727	28	0.6493543234689124	1.0850265698316155	2.4756456517496392	-3.4368489789958145	
6	C16H24N3O7	[M - H]-	C16H24N3O7	53.92260008424543	50.85281755970111	3.0697825245443227	28	0.947320339252771	1.7955893942980194	2.6127100129335674	3.8231689928047317	
7	C14H29NO8P	[M - H]-	C14H29NO8P	53.2658320500425	50.04711390238283	3.218718147659664	28	0.947320339252771	1.4251532752307372	2.0557280271820004	-0.6557287380520779	
8	C17H27N2O5P	[M - H]-	C17H27N2O5P	52.8646149180016	50.627163225434785	2.2374516925668178	26	0.9250944497162084	1.469362360469042	2.4756456517496392	-7.915746709852624	
9	C14H30N2O5S2	[M - H]-	C14H30N2O5S2	51.3432580563942	51.3432580563942	0.0	27	0.9422987381164276	1.7250567657759308	2.493022192384901	8.729089954786053	
10	C15H30O8S	[M - H]-	C15H30O8S	51.32412210977631	49.3961504095142	1.9279717002621153	26	0.9250944497162084	1.469362360469042	2.4756456517496392	-8.946006148366715	
