rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09251222311599842	-174.62070132902343	C18H26O8	[M - H]-	VTVCRIULVXTMRY	InChI=1S/C18H26O8/c19-13(3-1-5-17(23)24)7-9-15(21)11-12-16(22)10-8-14(20)4-2-6-18(25)26/h1-12H2,(H,23,24)(H,25,26)	null	C(CC(=O)CCC(=O)CCC(=O)CCC(=O)CCCC(=O)O)CC(=O)O	-1.70000005	57306200	PubChem:(57306200)	2
2	1	N/A	-179.05923154144784	C18H26O8	[M - H]-	ZRXYCAADUMFWOG	InChI=1S/C18H26O8/c1-13(7-5-9-15(19)20)17(23)25-11-3-4-12-26-18(24)14(2)8-6-10-16(21)22/h1-12H2,(H,19,20)(H,21,22)	null	C=C(CCCC(=O)O)C(=O)OCCCCOC(=O)C(=C)CCCC(=O)O	2.0999999	18369791	PubChem:(18369791)	2
3	1	N/A	-182.2937214038994	C18H26O8	[M - H]-	CKSZQLCITCBCIO	InChI=1S/C18H26O8/c1-7-17(13(19)23-3,14(20)24-4)11-9-10-12-18(8-2,15(21)25-5)16(22)26-6/h7-8,11-12H2,1-6H3	null	CCC(CC#CCC(CC)(C(=O)OC)C(=O)OC)(C(=O)OC)C(=O)OC	2.5	101442472	PubChem:(101442472)	2
4	1	N/A	-184.87848411457836	C18H26O8	[M - H]-	OSTYALAWBOZEEG	InChI=1S/C18H26O8/c1-13(2)17(21)25-11-5-9-23-15(19)7-8-16(20)24-10-6-12-26-18(22)14(3)4/h1,3,5-12H2,2,4H3	null	CC(=C)C(=O)OCCCOC(=O)CCC(=O)OCCCOC(=O)C(=C)C	2.29999995	54167647	PubChem:(54167647)	2
5	1	N/A	-184.99024385534224	C18H26O8	[M - H]-	SQDICWMUFPFZRG	InChI=1S/C18H26O8/c1-3-15(19)23-11-5-7-13-25-17(21)9-10-18(22)26-14-8-6-12-24-16(20)4-2/h3-4H,1-2,5-14H2	bis(4-prop-2-enoyloxybutyl) butanedioate	C=CC(=O)OCCCCOC(=O)CCC(=O)OCCCCOC(=O)C=C	2.29999995	59988017	PubChem:(59988017)	2
6	1	N/A	-187.63376679585818	C18H26O8	[M - H]-	VZWZHXCJYGWBHS	InChI=1S/C18H26O8/c1-3-7-15(19)23-11-5-13-25-17(21)9-10-18(22)26-14-6-12-24-16(20)8-4-2/h3-4,7-8H,5-6,9-14H2,1-2H3	null	CC=CC(=O)OCCCOC(=O)CCC(=O)OCCCOC(=O)C=CC	2.0	135235989	PubChem:(135235989)	2
7	1	N/A	-189.00187685860405	C18H26O8	[M - H]-	JWGMATXZCDOQDB	InChI=1S/C18H26O8/c1-3-15(19)25-13-9-17(21)23-11-7-5-6-8-12-24-18(22)10-14-26-16(20)4-2/h3-4H,1-2,5-14H2	null	C=CC(=O)OCCC(=O)OCCCCCCOC(=O)CCOC(=O)C=C	2.29999995	88460297	PubChem:(88460297)	2
8	1	N/A	-190.28496062955912	C18H26O8	[M - H]-	ZXNBTQKPUXWWDY	InChI=1S/C18H26O8/c1-9-5-6-10(2)12(8-18(4,15(23)24)16(25)26)11(9)7-17(3,13(19)20)14(21)22/h5-6,9-12H,7-8H2,1-4H3,(H,19,20)(H,21,22)(H,23,24)(H,25,26)	null	CC1C=CC(C(C1CC(C)(C(=O)O)C(=O)O)CC(C)(C(=O)O)C(=O)O)C	2.5999999	68420475	PubChem:(68420475)	2
9	1	N/A	-192.2590835346973	C18H26O8	[M - H]-	CVPGEJJZGDXQKZ	InChI=1S/C18H26O8/c1-4-10-7-12(16(20)21)13(17(22)23)8-11(10)14(18(24)26-6-3)9-15(19)25-5-2/h7,11-14H,4-6,8-9H2,1-3H3,(H,20,21)(H,22,23)	null	CCC1=CC(C(CC1C(CC(=O)OCC)C(=O)OCC)C(=O)O)C(=O)O	1.10000002	53742488	PubChem:(53742488)	2
10	1	N/A	-194.14425981854615	C18H26O8	[M - H]-	BUYDELGHTXSUCD	InChI=1S/C18H26O8/c1-13(2)17(21)25-11-7-15(19)23-9-5-6-10-24-16(20)8-12-26-18(22)14(3)4/h1,3,5-12H2,2,4H3	null	CC(=C)C(=O)OCCC(=O)OCCCCOC(=O)CCOC(=O)C(=C)C	2.29999995	87391810	PubChem:(87391810)	2
