rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09778493197540455	-113.14371118556747	C10H16O5	[M - H2O - H]-	XTQIBFVBYWIHIP	InChI=1S/C10H16O5/c11-8(6-7-10(14)15)4-2-1-3-5-9(12)13/h1-7H2,(H,12,13)(H,14,15)	null	C(CCC(=O)CCC(=O)O)CCC(=O)O	0.100000001	1755	COCONUT:(CNP0347006);PubChem:(1755);additional;PubChem class - bio and metabolites;MeSH:(1755);PubChem class - safety and toxic;Training Set;PubMed	86523974
2	1	N/A	-121.29485895528546	C10H16O5	[M - H2O - H]-	HQKGWWJFABOSNJ	InChI=1S/C10H16O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h1-7H2,(H,12,13)(H,14,15)	Decanedioic acid, 3-oxo-	C(CCCC(=O)O)CCC(=O)CC(=O)O	0.899999976	14178865	PubChem:(14178865);PubMed	66
3	1	N/A	-135.7719220224827	C10H16O5	[M - H2O - H]-	YJKVXNVLAAAIPH	InChI=1S/C10H16O5/c11-8(10(14)15)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,12,13)(H,14,15)	Decanedioic acid, 2-oxo-	C(CCCC(=O)C(=O)O)CCCC(=O)O	1.39999998	20227615	PubChem:(20227615)	2
4	1	N/A	-136.27616631614353	C10H16O5	[M - H2O - H]-	UBRNODGTAQTKQF	InChI=1S/C10H16O5/c11-8(5-3-7-10(14)15)4-1-2-6-9(12)13/h1-7H2,(H,12,13)(H,14,15)	5-oxodecanedioic acid	C(CCC(=O)O)CC(=O)CCCC(=O)O	-0.100000001	10608739	PubChem:(10608739)	2
5	1	N/A	-149.0858808594156	C10H16O5	[M - H2O - H]-	ZFONAUHRORWDHV	InChI=1S/C10H16O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h7,11H,1-6H2,(H,12,13)(H,14,15)	null	C(CCCC(=O)O)CCC(=CC(=O)O)O	1.79999995	85983396;121232666	COCONUT:(CNP0183398);PubChem:(85983396 121232666);CHEBI:(131363)	2097186
6	1	N/A	-157.93959338959928	C10H16O5	[M - H2O - H]-	CJNSWLAJTZVSRB	InChI=1S/C10H16O5/c1-2-4-13-6-8-15-9-7-14-5-3-10(11)12/h1H,3-9H2,(H,11,12)	propargyl-PEG3-Acid	C#CCOCCOCCOCCC(=O)O	-0.600000024	60146217	PubChem:(60146217)	2
7	1	N/A	-164.63702271035763	C10H16O5	[M - H2O - H]-	WBYQSRVQKJOAGM	InChI=1S/C10H16O5/c11-3-6(13)8-7-4(1-2-5(7)12)9(14)10(8)15/h4,6-11,13-15H,1-3H2	(3aR,4S,5S,6S)-6-[(1S)-1,2-dihydroxyethyl]-4,5-dihydroxy-3,3a,4,5,6,6a-hexahydro-2H-pentalen-1-one	C1CC(=O)C2C1C(C(C2C(CO)O)O)O	-1.60000002	17757435	PubChem:(17757435)	2
8	1	N/A	-165.20998619397676	C10H16O5	[M - H2O - H]-	MDHLLFRZLDYNGT	InChI=1S/C10H16O5/c11-9(12)5-3-7-1-2-8(15-7)4-6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1CC(OC1CCC(=O)O)CCC(=O)O	0.400000006	101059247;102249402	PubChem:(101059247 102249402)	2
9	1	N/A	-173.80971979069727	C10H16O5	[M - H2O - H]-	ISEBCPJRJRXTDQ	InChI=1S/C10H16O5/c1-6(3-4-9(12)13)8(7(2)11)5-10(14)15/h7,11H,3-5H2,1-2H3,(H,12,13)(H,14,15)	null	CC(C(=C(C)CCC(=O)O)CC(=O)O)O	0.600000024	129296778	PubChem:(129296778)	2
10	1	N/A	-176.7718023182089	C10H16O5	[M - H2O - H]-	RCXSDYXVDXCYBQ	InChI=1S/C10H16O5/c1-8(13)4-6(7(11)12)5-9(2,14)10(8,3)15/h4,13-15H,5H2,1-3H3,(H,11,12)	null	CC1(CC(=CC(C1(C)O)(C)O)C(=O)O)O	-1.20000005	129711753	PubChem:(129711753)	2
11	1	N/A	-181.18477767719781	C10H16O5	[M - H2O - H]-	BTOXXNCCYACTGB	InChI=1S/C10H16O5/c1-2-3-4-7(9(12)13)8(5-6-11)10(14)15/h11H,2-6H2,1H3,(H,12,13)(H,14,15)	null	CCCCC(=C(CCO)C(=O)O)C(=O)O	1.0	87837388;91188958	PubChem:(87837388 91188958)	2
12	1	N/A	-181.79895324417083	C10H16O5	[M - H2O - H]-	SIKITEOUTDRRGZ	InChI=1S/C10H16O5/c1-7(2-4-9(12)13)6-8(11)3-5-10(14)15/h6,8,11H,2-5H2,1H3,(H,12,13)(H,14,15)	null	CC(=CC(CCC(=O)O)O)CCC(=O)O	0.300000012	122437142	PubChem:(122437142)	2
13	1	N/A	-183.68426434840765	C10H16O5	[M - H2O - H]-	LYBQMKJABQTTFJ	InChI=1S/C10H16O5/c1-7(11)10(2,5-3-8(12)13)6-4-9(14)15/h3-6H2,1-2H3,(H,12,13)(H,14,15)	4-Acetyl-4-methylpimelic acid	CC(=O)C(C)(CCC(=O)O)CCC(=O)O	0.0	407651;6992741	PubChem:(407651 6992741)	2
14	1	N/A	-184.36398482333092	C10H16O5	[M - H2O - H]-	PPJUWESCUXUBBH	InChI=1S/C10H16O5/c1-15-10(14)8(11)6-4-2-3-5-7-9(12)13/h2-7H2,1H3,(H,12,13)	null	COC(=O)C(=O)CCCCCCC(=O)O	1.20000005	91286816	PubChem:(91286816)	2
15	1	N/A	-185.1813715110465	C10H16O5	[M - H2O - H]-	PNXRZCHPMURWOA	InChI=1S/C10H16O5/c1-4-7(11)9(13)8(12)5-6(2)10(14)15-3/h4,7-9,11-13H,1-2,5H2,3H3	null	COC(=O)C(=C)CC(C(C(C=C)O)O)O	-0.300000012	53483810;101953865	PubChem:(53483810 101953865)	2
16	1	N/A	-186.33152623973194	C10H16O5	[M - H2O - H]-	JVBUBYWLZJOLLY	InChI=1S/C10H16O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h1-2,8,11H,3-7H2,(H,12,13)(H,14,15)	null	C(CC(CC(=O)O)O)C=CCCC(=O)O	0.200000003	101591111	PubChem:(101591111)	2
17	1	N/A	-186.41332341376668	C10H16O5	[M - H2O - H]-	PNVMIRAQASGJKO	InChI=1S/C10H16O5/c1-15-10(14)7-6-8(11)4-2-3-5-9(12)13/h2-7H2,1H3,(H,12,13)	null	COC(=O)CCC(=O)CCCCC(=O)O	-0.100000001	85525753	PubChem:(85525753)	2
