rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-90.25451449580949	C9H14O6	[M - H2O - H]-	FWOMLGVRVSLROK	InChI=1S/C9H14O6/c1-8(2)6(12)5(11)4(10)3-9(8,15)7(13)14/h4-5,10-11,15H,3H2,1-2H3,(H,13,14)	null	CC1(C(=O)C(C(CC1(C(=O)O)O)O)O)C	-1.39999998	91663999	PubChem:(91663999);PubChem class - bio and metabolites	16777218
2	1	N/A	-97.36694806049256	C9H14O6	[M - H2O - H]-	MJCJFUJXVGIUOD	InChI=1S/C9H14O6/c1-8(2,6(12)13)9(3,7(14)15)4-5(10)11/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	camphoronic acid	CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O	0.0	102804;92261059;92261060	PubChem:(102804 92261059 92261060);NORMAN:(NS00050134)	262146
3	1	N/A	-100.132529239261	C9H14O6	[M - H2O - H]-	PCHXBQFMLYEVCM	InChI=1S/C9H14O6/c1-5(2)6(10)3-9(15,8(13)14)4-7(11)12/h5,15H,3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CC(C)C(=O)CC(CC(=O)O)(C(=O)O)O	-0.800000012	134558708	PubChem:(134558708)	2
4	1	N/A	-101.61296053995407	C9H14O6	[M - H2O - H]-	LAHZBPMHIHSEQC	InChI=1S/C9H14O6/c1-4-8(2,3)9(5(10)11,6(12)13)7(14)15/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CCC(C)(C)C(C(=O)O)(C(=O)O)C(=O)O	1.39999998	87286105	PubChem:(87286105)	2
5	1	N/A	-106.11864551410972	C9H14O6	[M - H2O - H]-	DMKJEUKXQNNFFC	InChI=1S/C9H14O6/c1-4(6(10)11)9(3,8(14)15)5(2)7(12)13/h4-5H,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C(=O)O)C(C)(C(C)C(=O)O)C(=O)O	0.300000012	91996097	PubChem:(91996097)	2
6	1	N/A	-109.44368897938212	C9H14O6	[M - H2O - H]-	BGYZUHFNEBFJQQ	InChI=1S/C9H14O6/c1-2-5(8(12)13)6(9(14)15)3-4-7(10)11/h5-6H,2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	hexane-1,3,4-tricarboxylic acid	CCC(C(CCC(=O)O)C(=O)O)C(=O)O	0.0	17864305	PubChem:(17864305);KEGG Mine	8589934594
7	1	N/A	-110.09792940418664	C9H14O6	[M - H2O - H]-	JCBAQALZAHNGQT	InChI=1S/C9H14O6/c1-3-5(4-2)9(6(10)11,7(12)13)8(14)15/h5H,3-4H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CCC(CC)C(C(=O)O)(C(=O)O)C(=O)O	1.5	87333963	PubChem:(87333963)	2
8	1	N/A	-111.37434274636672	C9H14O6	[M - H2O - H]-	NCUKEKGNFNRDLX	InChI=1S/C9H14O6/c1-9(8(14)15,4-2-6(10)11)5-3-7(12)13/h2-5H2,1H3,(H,10,11)(H,12,13)(H,14,15)	3-methylpentane-1,3,5-tricarboxylic acid	CC(CCC(=O)O)(CCC(=O)O)C(=O)O	0.328798473	226562	PubChem:(226562)	2
9	1	N/A	-111.45282245102698	C9H14O6	[M - H2O - H]-	YBTUSOMZKNJZQK	InChI=1S/C9H14O6/c1-13-7(10)3-4-9(12)15-6-5-8(11)14-2/h3-6H2,1-2H3	null	COC(=O)CCC(=O)OCCC(=O)OC	-0.300000012	131843942	PubChem:(131843942)	2
10	1	N/A	-111.59062651808367	C9H14O6	[M - H2O - H]-	NAHTUAZWEWZUKO	InChI=1S/C9H14O6/c1-8(2,3)4-9(5(10)11,6(12)13)7(14)15/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C)(C)CC(C(=O)O)(C(=O)O)C(=O)O	1.20000005	87286107	PubChem:(87286107)	2
