rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C11H18O6	[M - H2O - H]-	C11H16O5	34.46450006173496	31.25592627164791	3.2085737900870526	7	0.8823776718231939	1.343581097515979	2.0895733331930106	-79307.7960405419	
2	C12H14N4O2	[M - H2O - H]-	C12H12N4O	6.471590698893807	4.798781799462155	1.672808899431652	4	0.29089788547349915	-4.436740353110256	4.436740353110256	-79313.68522691564	
3	C9H16N3O5	[M - H2O - H]-	C9H14N3O4	2.1755718097062844	0.13777320463900988	2.0377986050672745	4	0.29089788547349915	4.130968755682147	7.364935795905743	-79301.88355092265	
4	C2H16N9O3S	[M - H2O - H]-	C2H14N9O2S	1.6385895833954045	1.6385895833954045	0.0	5	0.5771138098741605	4.58382448772687	4.58382448772687	-79304.90328518719	
5	C10H12N7O	[M - H2O - H]-	C10H10N7	0.4298756214034234	-1.6672309205420994	2.097106541945523	3	0.22926798971879572	7.561206044807708	7.561206044807708	-79307.7727372964	
6	C12H22OS2	[M - H2O - H]-	C12H20S2	-0.8172954713006262	-0.8172954713006262	0.0	2	0.0	-2.3743062102669406	2.3743062102669406	-79311.62279280003	
7	C6H15N8OP	[M - H2O - H]-	C6H13N8P	-3.1638805166333697	-4.9966464528982675	1.8327659362648978	2	0.0	0.10747186883828451	0.10747186883828451	-79309.1410147536	
8	C8H17N5O2P	[M - H2O - H]-	C8H15N5OP	-3.8686159524455483	-6.25849077874787	2.3898748263023215	4	0.29089788547349915	-5.8050178283861795	5.8050178283861795	-79315.05350437296	
9	C9H17ClN5O	[M - H2O - H]-	C9H15ClN5	-4.562985763840276	-4.562985763840276	0.0	3	0.22926798971879572	3.5323689737654496	10.114293771610605	-79315.83041133203	
10	C2H18N9OP2	[M - H2O - H]-	C2H16N9P2	-12.856320667043319	-12.856320667043319	0.0	3	0.22926798971879572	6.192928569469207	7.453734175906846	-79310.50929221092	
