rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C14H30O4S	[M - H]-	C14H30O4S	7.919614893873824	2.956949776729772	4.962665117144052	3	0.9466967618716903	0.7777219876324107	0.7777219876324107	0.9073353279098426	
2	C15H26N4S	[M - H]-	C15H26N4S	2.808500140530425	-0.9588021157554105	3.7673022562858356	1	0.0	-3.7839622712489343	3.7839622712489343	-3.6543483397159084	
3	C10H26N6O2S	[M - H]-	C10H26N6O2S	0.8943172452163544	-2.2725536766716816	3.166870921888036	1	0.0	9.93719126450802	9.93719126450802	10.06680341759512	
4	C18H22N4	[M - H]-	C18H22N4	0.1800124624248748	0.1800124624248748	0.0	1	0.0	7.714552399348092	7.714552399348092	7.844164840519063	
5	C13H31N2OPS	[M - H]-	C13H31N2OPS	0.13053288796253204	-3.280160205593117	3.410693093555649	1	0.0	-9.42354615589598	9.42354615589598	-9.293931493397082	
6	C7H22N10O3	[M - H]-	C7H22N10O3	-0.6592448865405083	-1.6113824512008859	0.9521375646603776	1	0.0	-3.158857028723473	3.158857028723473	-3.029243178212489	
7	C14H32O2P2	[M - H]-	C14H32O2P2	-0.8504699122966972	-3.931600083533451	3.0811301712367536	1	0.0	-3.5646153697521155	3.5646153697521155	-3.435001466649396	
8	C16H27N2OP	[M - H]-	C16H27N2OP	-0.917042014952349	-3.784749285160869	2.86770727020852	1	0.0	2.074968514701045	2.074968514701045	2.2045816868378907	
9	C12H28N3O3S	[M - H]-	C12H28N3O3S	-1.2149306466577432	-5.7386298416883745	4.523699195030631	1	0.0	5.357456625876329	5.357456625876329	5.4870693725585955	
10	C9H24N7O4	[M - H]-	C9H24N7O4	-3.601410686947726	-5.053854575839494	1.4524438888917677	1	0.0	-7.738591667161278	7.738591667161278	-7.608977223055128	
