rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09213394892420504	-65.70359421900476	C16H26O7	[M - H2O - H]-	IGRHJCFWWOQYQE	InChI=1S/C16H26O7/c17-10(3-1-2-4-15(20)21)5-6-11-12(7-8-16(22)23)14(19)9-13(11)18/h11-14,18-19H,1-9H2,(H,20,21)(H,22,23)	9,11-Dppcpa	C1C(C(C(C1O)CCC(=O)O)CCC(=O)CCCCC(=O)O)O	-0.400000006	3082337;3246853;9830864;35023900;35023914;44600449;52194012;52194014;132274696;137383465	COCONUT:(CNP0150911);Natural Products:(UNPD20003);PubChem:(3082337 3246853 9830864 35023900 35023914 44600449 52194012 52194014 132274696 137383465);SuperNatural:(SN00391311);CHEBI:(73989);additional;MeSH:(3082337);PubMed	3702886
2	1	N/A	-68.6655377119469	C16H26O7	[M - H2O - H]-	DXNYOEMTUQTUEB	InChI=1S/C16H26O7/c17-10(6-8-16(22)23)5-7-12-11(13(18)9-14(12)19)3-1-2-4-15(20)21/h11-14,18-19H,1-9H2,(H,20,21)(H,22,23)	null	C1C(C(C(C1O)CCC(=O)CCC(=O)O)CCCCC(=O)O)O	-0.200000003	9797577;67725787	PubChem:(9797577 67725787)	2
3	1	N/A	-79.45000355415841	C16H26O7	[M - H2O - H]-	HFYHLGDBFCPBPC	InChI=1S/C16H26O7/c17-11-14(19)10-9-12(16(22)23)5-4-7-13(18)6-2-1-3-8-15(20)21/h12,17H,1-11H2,(H,20,21)(H,22,23)	Dodecanedioic acid, 2-(4-hydroxy-3-oxobutyl)-6-oxo-	C(CCC(=O)CCCC(CCC(=O)CO)C(=O)O)CCC(=O)O	0.200000003	71381586	PubChem:(71381586)	2
4	1	N/A	-103.29945359047127	C16H26O7	[M - H2O - H]-	XGJBQWMZEAUBSC	InChI=1S/C16H26O7/c17-12(16(22)23)7-4-6-11-10(13(18)9-14(11)19)5-2-1-3-8-15(20)21/h10-11,13-14,18-19H,1-9H2,(H,20,21)(H,22,23)	null	C1C(C(C(C1O)CCCC(=O)C(=O)O)CCCCCC(=O)O)O	1.0	54468066	PubChem:(54468066)	2
5	1	N/A	-103.85418374982218	C16H26O7	[M - H2O - H]-	JSLRJZJEHHAVSV	InChI=1S/C16H26O7/c17-10(3-1-5-15(20)21)7-8-12-11(4-2-6-16(22)23)13(18)9-14(12)19/h11-14,18-19H,1-9H2,(H,20,21)(H,22,23)	null	C1C(C(C(C1O)CCC(=O)CCCC(=O)O)CCCC(=O)O)O	-0.400000006	9818890	PubChem:(9818890)	2
6	1	N/A	-104.19546736741802	C16H26O7	[M - H2O - H]-	ORAHMKDIKPWBAW	InChI=1S/C16H26O7/c17-13(18)9-5-1-3-7-11-15(21)23-16(22)12-8-4-2-6-10-14(19)20/h1-12H2,(H,17,18)(H,19,20)	null	C(CCCC(=O)OC(=O)CCCCCCC(=O)O)CCC(=O)O	2.4000001	87109089	PubChem:(87109089)	2
7	1	N/A	-105.24122477115624	C16H26O7	[M - H2O - H]-	VFOKSNIQIJDNGS	InChI=1S/C16H26O7/c17-13(18)9-5-3-1-2-4-6-11-15(21)23-16(22)12-8-7-10-14(19)20/h1-12H2,(H,17,18)(H,19,20)	10-(5-carboxypentanoyloxy)-10-oxodecanoic acid	C(CCCCC(=O)OC(=O)CCCCC(=O)O)CCCC(=O)O	2.4000001	60204141	PubChem:(60204141)	2
8	1	N/A	-120.76372166414959	C16H26O7	[M - H2O - H]-	FVJFCXDFUSCYRP	InChI=1S/C16H26O7/c1-3-5-11(7-13(17)18)9-15(21)23-16(22)10-12(6-4-2)8-14(19)20/h11-12H,3-10H2,1-2H3,(H,17,18)(H,19,20)	null	CCCC(CC(=O)O)CC(=O)OC(=O)CC(CCC)CC(=O)O	2.5	88523825	PubChem:(88523825)	2
9	1	N/A	-124.65674569401774	C16H26O7	[M - H2O - H]-	QIYHDMXRNBJHRQ	InChI=1S/C16H26O7/c17-10(3-1-5-15(20)21)9-14(19)12-7-8-13(18)11(12)4-2-6-16(22)23/h10-12,14,17,19H,1-9H2,(H,20,21)(H,22,23)	null	C1CC(=O)C(C1C(CC(CCCC(=O)O)O)O)CCCC(=O)O	-0.100000001	101672106	PubChem:(101672106)	2
10	1	N/A	-125.08206295125565	C16H26O7	[M - H2O - H]-	ZKKZVNCSSLWKBY	InChI=1S/C16H26O7/c17-12-9-13(18)11(8-14(19)16(22)23)10(12)6-4-2-1-3-5-7-15(20)21/h10-13,17-18H,1-9H2,(H,20,21)(H,22,23)	null	C1C(C(C(C1O)CC(=O)C(=O)O)CCCCCCCC(=O)O)O	1.39999998	123297502	PubChem:(123297502)	2
