rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-75.45056995442503	C7H10O4	[M - H2O - H]-	KINUPNSTKDUUJQ	InChI=1S/C7H10O4/c8-6(9)3-4-1-5(2-4)7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	null	C1C(CC1C(=O)O)CC(=O)O	0.0	126845828	PubChem:(126845828)	2
2	1	N/A	-87.12957606856888	C7H10O4	[M - H2O - H]-	ZDDCITIISPRCDQ	InChI=1S/C7H10O4/c8-6(9)4-2-1-3-5-7(10)11/h1-5H2	null	C(CCC(=O)[O])CCC(=O)[O]	0.815277815	53629742	PubChem:(53629742)	2
3	1	N/A	-91.59931547067015	C7H10O4	[M - H2O - H]-	LNGJOYPCXLOTKL	InChI=1S/C7H10O4/c8-6(9)4-1-2-5(3-4)7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	Norcamphoric acid	C1CC(CC1C(=O)O)C(=O)O	0.100000001	1527661;1527662;107216;238129;22411800;40507950;40507955;40493472;60018822;138481198	MeSH:(238129);PubChem class - safety and toxic;PubChem:(1527661 1527662 107216 238129 22411800 40507950 40507955 40493472 60018822 138481198);PubMed	67108934
4	1	N/A	-99.49971511484607	C7H10O4	[M - H2O - H]-	OXQWBLJQOBXJPM	InChI=1S/C7H10O4/c8-6(9)4-2-1-3-5-7(10)11/h2,4H,1,3,5H2,(H,8,9)(H,10,11)	2-Heptenedioic acid	C(CC=CC(=O)O)CC(=O)O	0.400000006	11966236;54174991	EcoCyc Mine;PubChem:(11966236 54174991);CHEBI:(37260);KEGG Mine;PubChem class - bio and metabolites	25786581026
5	1	N/A	-99.81845256620568	C7H10O4	[M - H2O - H]-	NQFWLHBVVPNBNY	InChI=1S/C7H10O4/c8-6(9)3-5(7(10)11)4-1-2-4/h4-5H,1-3H2,(H,8,9)(H,10,11)	null	C1CC1C(CC(=O)O)C(=O)O	0.400000006	14143358	PubChem:(14143358)	2
6	1	N/A	-103.67165558627816	C7H10O4	[M - H2O - H]-	ZTHPDQRRMAKLIQ	InChI=1S/C7H10O4/c8-5(9)3-7(1-2-7)4-6(10)11/h1-4H2,(H,8,9)(H,10,11)	1,1-Cyclopropanediacetic acid	C1CC1(CC(=O)O)CC(=O)O	0.200000003	12530991	PubChem:(12530991)	2
7	1	N/A	-104.50977628082708	C7H10O4	[M - H2O - H]-	BEORBHJAULFKOL	InChI=1S/C7H10O4/c8-6(9)2-1-4-3-5(4)7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	null	C1C(C1C(=O)O)CCC(=O)O	0.0	70077819	PubChem:(70077819)	2
8	1	N/A	-105.15566321481782	C7H10O4	[M - H2O - H]-	BWNDJVIIQAKICO	InChI=1S/C7H10O4/c1-2-5(3-6(8)9)4-7(10)11/h2,5H,1,3-4H2,(H,8,9)(H,10,11)	null	C=CC(CC(=O)O)CC(=O)O	0.100000001	18461988;18461989	PubChem:(18461988 18461989)	2
9	1	N/A	-106.94359805727231	C7H10O4	[M - H2O - H]-	WVIAQOGHYNUNDW	InChI=1S/C7H10O4/c1-2-5(7(10)11)3-4-6(8)9/h2,5H,1,3-4H2,(H,8,9)(H,10,11)	null	C=CC(CCC(=O)O)C(=O)O	0.400000006	21805185;21805186	PubChem:(21805185 21805186)	2
10	1	N/A	-109.6950650976134	C7H10O4	[M - H2O - H]-	JSRDBEGXQDOKHA	InChI=1S/C7H10O4/c8-6(9)2-4-1-5(4)3-7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	1,2-Cyclopropanediacetic acid	C1C(C1CC(=O)O)CC(=O)O	0.100000001	191303;53972574;59125736;92258617	PubChem:(191303 53972574 59125736 92258617);MeSH:(191303)	6
