rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13509432478566183	-137.74579574017932	C17H24O8	[M - H]-	KMXGAQXSEVCEQU	InChI=1S/C17H24O8/c1-9-6-10(11(15(19)23-3)8-13(18)22-2)7-12(16(20)24-4)14(9)17(21)25-5/h6,10-12,14H,7-8H2,1-5H3	null	CC1=CC(CC(C1C(=O)OC)C(=O)OC)C(CC(=O)OC)C(=O)OC	0.5	70515250	PubChem:(70515250)	2
2	1	N/A	-158.62817855069892	C17H24O8	[M - H]-	WBHKHEJVUNCDMF	InChI=1S/C17H24O8/c1-4-24-14(18)8-13(17(23)25-5-2)10-7-12(16(21)22)11(15(19)20)6-9(10)3/h6,10-13H,4-5,7-8H2,1-3H3,(H,19,20)(H,21,22)	null	CCOC(=O)CC(C1CC(C(C=C1C)C(=O)O)C(=O)O)C(=O)OCC	0.600000024	54421726	PubChem:(54421726)	2
3	1	N/A	-162.60960767406974	C17H24O8	[M - H]-	YQERVXRINMLQPZ	InChI=1S/C17H24O8/c1-4-24-13(18)8-11(17(23)25-5-2)10-6-9(3)14(16(21)22)12(7-10)15(19)20/h6,10-12,14H,4-5,7-8H2,1-3H3,(H,19,20)(H,21,22)	null	CCOC(=O)CC(C1CC(C(C(=C1)C)C(=O)O)C(=O)O)C(=O)OCC	0.600000024	54521561	PubChem:(54521561)	2
4	1	N/A	-165.45775844437205	C17H24O8	[M - H]-	LFRWCPJXZJPEAZ	InChI=1S/C17H24O8/c1-24-16(22)10-14(20)8-12(18)6-4-3-5-7-13(19)9-15(21)11-17(23)25-2/h3-11H2,1-2H3	null	COC(=O)CC(=O)CC(=O)CCCCCC(=O)CC(=O)CC(=O)OC	0.5	14195774	PubChem:(14195774)	2
5	1	N/A	-180.29601236314392	C17H24O8	[M - H]-	ZZQPUMKYUVCHFO	InChI=1S/C17H24O8/c1-4-9(3)25-17(24)13(7-14(18)19)10-6-12(16(22)23)11(15(20)21)5-8(10)2/h5,9-13H,4,6-7H2,1-3H3,(H,18,19)(H,20,21)(H,22,23)	null	CCC(C)OC(=O)C(CC(=O)O)C1CC(C(C=C1C)C(=O)O)C(=O)O	0.899999976	70356974	PubChem:(70356974)	2
6	1	N/A	-184.1788720669465	C17H24O8	[M - H]-	DXLPKOCILIHHTI	InChI=1S/C17H24O8/c1-7-24-13(18)11(3)9-17(15(20)22-5,16(21)23-6)10-12(4)14(19)25-8-2/h3-4,7-10H2,1-2,5-6H3	null	CCOC(=O)C(=C)CC(CC(=C)C(=O)OCC)(C(=O)OC)C(=O)OC	2.20000005	88866061	PubChem:(88866061)	2
7	1	N/A	-184.27744148651473	C17H24O8	[M - H]-	BGMHFKQEDKYZNS	InChI=1S/C17H24O8/c1-4-9(3)25-17(24)11(7-13(18)19)10-5-8(2)14(16(22)23)12(6-10)15(20)21/h5,9-12,14H,4,6-7H2,1-3H3,(H,18,19)(H,20,21)(H,22,23)	null	CCC(C)OC(=O)C(CC(=O)O)C1CC(C(C(=C1)C)C(=O)O)C(=O)O	0.899999976	70356683	PubChem:(70356683)	2
8	1	N/A	-185.64602450426096	C17H24O8	[M - H]-	REWNLZFGTXDYHD	InChI=1S/C17H24O8/c1-22-14(18)12(15(19)23-2)10-8-6-5-7-9-11(10)13(16(20)24-3)17(21)25-4/h8,11-13H,5-7,9H2,1-4H3	null	COC(=O)C(C1CCCCC=C1C(C(=O)OC)C(=O)OC)C(=O)OC	2.20000005	101871689	PubChem:(101871689)	2
9	1	N/A	-188.7925358079128	C17H24O8	[M - H]-	NTMNCGZUCLRMHK	InChI=1S/C17H24O8/c18-14(19)10-3-1-8(6-12(10)16(22)23)5-9-2-4-11(15(20)21)13(7-9)17(24)25/h8-13H,1-7H2,(H,18,19)(H,20,21)(H,22,23)(H,24,25)	null	C1CC(C(CC1CC2CCC(C(C2)C(=O)O)C(=O)O)C(=O)O)C(=O)O	1.5	85923195	PubChem:(85923195)	2
10	1	N/A	-196.91926189146295	C17H24O8	[M - H]-	PCJJZUQUVMVZGQ	InChI=1S/C17H24O8/c18-12(19)16(13(20)21)5-1-10(2-6-16)9-11-3-7-17(8-4-11,14(22)23)15(24)25/h10-11H,1-9H2,(H,18,19)(H,20,21)(H,22,23)(H,24,25)	4-[(4,4-dicarboxycyclohexyl)methyl]cyclohexane-1,1-dicarboxylic acid	C1CC(CCC1CC2CCC(CC2)(C(=O)O)C(=O)O)(C(=O)O)C(=O)O	2.70000005	22134247	PubChem:(22134247)	2
11	1	N/A	-197.53291393535235	C17H24O8	[M - H]-	YBACWDMAQJCSTL	InChI=1S/C17H24O8/c1-7-9-11-17(14(20)24-5,15(21)25-6)16(10-8-2,12(18)22-3)13(19)23-4/h7-9H,2,10-11H2,1,3-6H3	null	CC=CCC(C(=O)OC)(C(=O)OC)C(CC=C)(C(=O)OC)C(=O)OC	2.20000005	100932538	PubChem:(100932538)	2
12	1	N/A	-199.85403836561946	C17H24O8	[M - H]-	HVCVPIADBNQJRC	InChI=1S/C17H24O8/c1-6-9-8(23-7(2)18)5-15(3,20)17(22)11(10(9)24-14(6)19)16(4,21)12-13(17)25-12/h6,8-13,20-22H,5H2,1-4H3	null	CC1C2C(CC(C3(C(C2OC1=O)C(C4C3O4)(C)O)O)(C)O)OC(=O)C	-0.952805459	""	COCONUT:(CNP0172436);KNApSAcK:(20695);Natural Products:(UNPD146586);SuperNatural:(SN00401163)	3178512
13	1	N/A	-200.65462756202544	C17H24O8	[M - H]-	HVROEEYZTMFVPO	InChI=1S/C17H24O8/c1-12(2)16(20)24-9-5-7-22-14(18)11-15(19)23-8-6-10-25-17(21)13(3)4/h1,3,5-11H2,2,4H3	null	CC(=C)C(=O)OCCCOC(=O)CC(=O)OCCCOC(=O)C(=C)C	2.5999999	53898867	PubChem:(53898867)	2
14	1	N/A	-200.8763244244648	C17H24O8	[M - H]-	PHRMJXAJBQALAB	InChI=1S/C17H24O8/c1-16(12(18)22-3,13(19)23-4)10-8-7-9-11-17(2,14(20)24-5)15(21)25-6/h8-9H,10-11H2,1-6H3	tetramethyl 1-methylocta-3,4-diene-1,1,7,7-tetracarboxylate	CC(CC=C=CCC(C)(C(=O)OC)C(=O)OC)(C(=O)OC)C(=O)OC	1.70000005	60153545	PubChem:(60153545)	2
15	1	N/A	-202.02220960454397	C17H24O8	[M - H]-	FTKWGCAFESFSRQ	InChI=1S/C17H24O8/c1-16(2)9(7-10(16)13(20)21)11(14(22)23)17(15(24)25)5-3-8(4-6-17)12(18)19/h8-11H,3-7H2,1-2H3,(H,18,19)(H,20,21)(H,22,23)(H,24,25)	null	CC1(C(CC1C(=O)O)C(C(=O)O)C2(CCC(CC2)C(=O)O)C(=O)O)C	1.0	57057807	PubChem:(57057807)	2
16	1	N/A	-202.32205265064465	C17H24O8	[M - H]-	REBHZDZWYRAICB	InChI=1S/C17H24O8/c1-5-9-22-24-13-17(11-20-15(18)7-3,12-21-16(19)8-4)14-25-23-10-6-2/h5-8H,1-4,9-14H2	[2-(prop-2-enoyloxymethyl)-3-prop-2-enylperoxy-2-(prop-2-enylperoxymethyl)propyl] prop-2-enoate	C=CCOOCC(COC(=O)C=C)(COC(=O)C=C)COOCC=C	2.4000001	20751096	PubChem:(20751096)	2
17	1	N/A	-202.72267342129086	C17H24O8	[M - H]-	FPCYEVGJFIFQTO	InChI=1S/C17H24O8/c1-11(2)15(20)24-9-17(7-22-13(5)18,8-23-14(6)19)10-25-16(21)12(3)4/h1,3,7-10H2,2,4-6H3	[2,2-bis(acetyloxymethyl)-3-(2-methylprop-2-enoyloxy)propyl] 2-methylprop-2-enoate	CC(=C)C(=O)OCC(COC(=O)C)(COC(=O)C)COC(=O)C(=C)C	1.79999995	23330678	PubChem:(23330678)	2
18	1	N/A	-203.50546051638483	C17H24O8	[M - H]-	FJFISJCJTDDEKZ	InChI=1S/C17H24O8/c1-10(18)16(3,4)12(20)7-14(22)24-9-25-15(23)8-13(21)17(5,6)11(2)19/h7-9H2,1-6H3	null	CC(=O)C(C)(C)C(=O)CC(=O)OCOC(=O)CC(=O)C(C)(C)C(=O)C	1.39999998	134839072	PubChem:(134839072)	2
