rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.0825462073880653	-80.88467788843319	C5H8O2	[M - H]-	IGRURXZWJCSNKU	InChI=1S/C5H8O2/c1-4(2)3-5(6)7/h1,3H2,2H3,(H,6,7)	3-methylbut-3-enoate	CC(=C)CC(=O)O	1.20000005	417575;18355900;57616942;58266268	HMDB:(170858);PubChem:(417575 18355900 57616942 58266268);ZINC bio:(ZINC05853538);PubChem class - bio and metabolites;PubMed;KEGG Mine	8606720074
2	1	N/A	-81.3754362241539	C5H8O2	[M - H]-	UEHNPHNPNKVSIF	InChI=1S/C5H8O2/c1-5(2,7)3-4-6/h6-7H,1-2H3	null	CC(C)(C#CO)O	0.200000003	20164728	PubChem:(20164728)	2
3	1	N/A	-82.28543602359291	C5H8O2	[M - H]-	VQCUEPAYPNFCNY	InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h3H,2,4H2,1H3	Poly(oxy(1-ethyl-3-oxo-1,3-propanediyl))	CC[CH]CC(=O)[O]	1.21407151	181881;58351270;129717815	PubChem:(181881 58351270 129717815)	2
4	1	N/A	-82.28543602359291	C5H8O2	[M - H]-	FVSQJHGXUHZTDJ	InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h1H,2-4H2,(H,6,7)	null	[CH]CCCC(=O)O	1.21407151	57941051	PubChem:(57941051)	2
5	1	N/A	-84.87767886228576	C5H8O2	[M - H]-	UIERETOOQGIECD	InChI=1S/C5H8O2/c1-3-4(2)5(6)7/h3H,1-2H3,(H,6,7)	Cevadate	CC=C(C)C(=O)O	1.0	6656;643915;125468;6971144;20982153;22858111;45040533;57369424;126456223;134988409	HMDB:(1470 29608 132474);PubChem class - food;SuperNatural:(SN00155901 SN00048692 SN00387978);ZINC bio:(ZINC00897443 ZINC00897447);HSDB:(80-59-1);MeSH:(125468);PubMed;NORMAN:(NS00009823);COCONUT:(CNP0238363 CNP0375808);KNApSAcK:(29460);Natural Products:(UNPD161630 UNPD116730);PubChem:(6656 643915 125468 6971144 20982153 22858111 45040533 57369424 126456223 134988409);YMDB Mine;CHEBI:(36431 36432 9592);PubChem class - bio and metabolites;KEGG:(C08279);PubChem class - safety and toxic;Biocyc:(CPD-7077)	34581293950
6	1	N/A	-87.17789970098794	C5H8O2	[M - H]-	PHJHMPGRIHESQU	InChI=1S/C5H8O2/c1-3-4-7-5(2)6/h3H2,1-2H3	null	CC[C-]=[O+]C(=O)C	0.0	102533691	PubChem:(102533691)	2
7	1	N/A	-88.08010047945538	C5H8O2	[M - H]-	VPROFPRQXIOJQU	InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h1-4H2/p+1	pentanoyloxy	[CH2+]CCCC(=O)O	0.0	53628079;135973492	PubChem:(53628079 135973492)	2
8	1	N/A	-89.9474155582122	C5H8O2	[M - H]-	ZBONBGOYILUGCL	InChI=1S/C5H8O2/c1-5(2,3)4(6)7/h1H2,2-3H3/p+1	null	CC(C)([CH2+])C(=O)O	0.0	57669458;57915423	PubChem:(57669458 57915423)	2
9	1	N/A	-97.74469458642737	C5H8O2	[M - H]-	IIOICIPTWIOOGA	InChI=1S/C5H8O2/c1-3-4-5(2,6)7/h6-7H,1-2H3	null	CC#CC(C)(O)O	-0.200000003	88640576	PubChem:(88640576)	2
10	1	N/A	-99.15598412915307	C5H8O2	[M - H]-	JJLSZMKALCAFKO	InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-5,7H,1H3	(E)-2-hydroxypent-3-enal	CC=CC(C=O)O	0.100000001	13947333;56609761;88639499	PubChem:(13947333 56609761 88639499)	2
