rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H32O7	[M - H]-	C19H32O7	59.31451956806278	55.42555770129594	3.8889618667668344	12	0.9204260543288433	1.5213281331699275	1.629132239448605	0.14301456496966955	
1	C19H34O8	[M - H2O - H]-	C19H32O7	59.31451956806278	55.42555770129594	3.8889618667668344	13	0.9204260543288433	1.5213281331699275	1.629132239448605	-48518.70642272285	
2	C15H28N6O5	[M - H]-	C15H28N6O5	46.80667573584933	45.297975133953024	1.5087006018963098	11	0.9001780990092163	1.6831586463234236	2.2013756902861137	7.377155635084245	
2	C15H30N6O6	[M - H2O - H]-	C15H28N6O5	46.80667573584933	45.297975133953024	1.5087006018963098	12	0.9001780990092163	1.6831586463234236	2.2013756902861137	-48511.472281652736	
3	C15H37NO8P	[M - H2O - H]-	C15H35NO7P	45.213188918730175	42.246976100642925	2.9662128180872473	12	0.9001780990092163	1.5751058325737863	1.6831586463234236	-48519.54349075919	
3	C15H35NO7P	[M - H]-	C15H35NO7P	45.213188918730175	42.246976100642925	2.9662128180872473	11	0.9001780990092163	1.5751058325737863	1.6831586463234236	-0.6940534713729536	
4	C18H33N2O4P	[M - H]-	C18H33N2O4P	44.05261675172232	41.80446560119259	2.248151150529732	11	0.9001780990092163	1.5751058325737863	2.2013756902861137	-7.913938367015695	
4	C18H35N2O5P	[M - H2O - H]-	C18H33N2O4P	44.05261675172232	41.80446560119259	2.248151150529732	12	0.9001780990092163	1.5751058325737863	2.2013756902861137	-48526.76337565483	
5	C13H33N4O6P	[M - H]-	C13H33N4O6P	43.40317625254817	41.9300501378526	1.4731261146955776	11	0.9001780990092163	1.6831586463234236	2.2013756902861137	2.9230170638374653	
5	C13H35N4O7P	[M - H2O - H]-	C13H33N4O6P	43.40317625254817	41.9300501378526	1.4731261146955776	12	0.9001780990092163	1.6831586463234236	2.2013756902861137	-48515.92642022413	
6	C12H34N6O6S	[M - H2O - H]-	C12H32N6O5S	43.30554240102437	41.398035114651556	1.907507286372811	12	0.9001780990092163	1.5751058325737863	1.6962797590552865	-48520.55379879209	
6	C12H32N6O5S	[M - H]-	C12H32N6O5S	43.30554240102437	41.398035114651556	1.907507286372811	11	0.9001780990092163	1.5751058325737863	1.6962797590552865	-1.704361504264436	
7	C14H36N3O7S	[M - H2O - H]-	C14H34N3O6S	42.648935294280825	40.493492474855096	2.155442819425731	12	0.9001780990092163	1.5751058325737863	2.2013756902861137	-48524.170869327296	
7	C14H34N3O6S	[M - H]-	C14H34N3O6S	42.648935294280825	40.493492474855096	2.155442819425731	11	0.9001780990092163	1.5751058325737863	2.2013756902861137	-5.3214320391685925	
8	C17H32N3O7	[M - H2O - H]-	C17H30N3O6	42.37876467030143	39.433517058251454	2.9452476120499753	12	0.9001780990092163	1.6831586463234236	2.2013756902861137	-48515.08935218794	
8	C17H30N3O6	[M - H]-	C17H30N3O6	42.37876467030143	39.433517058251454	2.9452476120499753	11	0.9001780990092163	1.6831586463234236	2.2013756902861137	3.760085099873826	
9	C20H28N4O3	[M - H]-	C20H28N4O3	41.222380785576604	38.607578257640526	2.6148025279360754	9	0.6035049193367108	1.6831586463234236	2.42316755417301	-3.459799795615784	
9	C20H30N4O4	[M - H2O - H]-	C20H28N4O3	41.222380785576604	38.607578257640526	2.6148025279360754	10	0.6035049193367108	1.6831586463234236	2.42316755417301	-48522.30923708358	
10	C22H32NO5	[M - H2O - H]-	C22H30NO4	39.48062305211483	38.198606983190324	1.282016068924504	12	0.9001780990092163	1.5751058325737863	2.2013756902861137	-48525.92630761865	
10	C22H30NO4	[M - H]-	C22H30NO4	39.48062305211483	38.198606983190324	1.282016068924504	11	0.9001780990092163	1.5751058325737863	2.2013756902861137	-7.076870330826203	
