rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10419471626288948	-71.48473322654111	C10H20O7	[M - H]-	MCQOMWHXCKVMDO	InChI=1S/C10H20O7/c1-2-6(12)9(15)7(13)3-5(11)4-8(14)10(16)17/h5-9,11-15H,2-4H2,1H3,(H,16,17)	null	CCC(C(C(CC(CC(C(=O)O)O)O)O)O)O	-1.70000005	124177780	PubChem:(124177780)	2
2	1	N/A	-73.55940855752836	C10H20O7	[M - H]-	OMMROXQNLNBBEH	InChI=1S/C10H20O7/c1-3-5(2)17-9(10(15)16)8(14)7(13)6(12)4-11/h5-9,11-14H,3-4H2,1-2H3,(H,15,16)	null	CCC(C)OC(C(C(C(CO)O)O)O)C(=O)O	-1.5	87425771	PubChem:(87425771)	2
3	1	N/A	-77.56252285016248	C10H20O7	[M - H]-	AXGRVIOKBAULRI	InChI=1S/C10H20O7/c1-2-3-4-5(11)6(12)7(13)8(14)9(15)10(16)17/h5-9,11-15H,2-4H2,1H3,(H,16,17)	2,3,4,5,6-pentahydroxydecanoic acid	CCCCC(C(C(C(C(C(=O)O)O)O)O)O)O	-1.5	21982788	PubChem:(21982788)	2
4	1	N/A	-82.15758951083062	C10H20O7	[M - H]-	MDAGBHATXOBUBN	InChI=1S/C10H20O7/c1-3-16-8(7(13)6(12)5-11)9(10(14)15)17-4-2/h6-9,11-13H,3-5H2,1-2H3,(H,14,15)	null	CCOC(C(C(CO)O)O)C(C(=O)O)OCC	-1.60000002	17924695;88009345	PubChem:(17924695 88009345)	2
5	1	N/A	-92.1011569507597	C10H20O7	[M - H]-	OCVVJOKAYMBKNJ	InChI=1S/C10H20O7/c1-2-5(12)4-16-10-9(15)8(14)7(13)6(3-11)17-10/h5-15H,2-4H2,1H3	(3R,4S,5R)-2-(2-hydroxybutoxy)-6-(hydroxymethyl)oxane-3,4,5-triol	CCC(COC1C(C(C(C(O1)CO)O)O)O)O	-1.79999995	60122943;70849134;91606305	PubChem:(60122943 70849134 91606305)	2
6	1	N/A	-97.26746654771765	C10H20O7	[M - H]-	CNEYIFANVIVMBE	InChI=1S/C10H20O7/c1-6(12)17-5-8(15-2)10(16-3)9(14)7(13)4-11/h7-11,13-14H,4-5H2,1-3H3	[(2S,3S,4R,5R)-4,5,6-trihydroxy-2,3-dimethoxyhexyl] acetate	CC(=O)OCC(C(C(C(CO)O)O)OC)OC	-2.0	18642154	PubChem:(18642154)	2
7	1	N/A	-98.32092559278472	C10H20O7	[M - H]-	HLEYNJGFQFYNQQ	InChI=1S/C10H20O7/c11-3-1-2-4-16-10-9(15)8(14)7(13)6(5-12)17-10/h6-15H,1-5H2	(2S,3R,4S,5S,6R)-2-(4-hydroxybutoxy)-6-(hydroxymethyl)oxane-3,4,5-triol	C(CCOC1C(C(C(C(O1)CO)O)O)O)CO	-1.60491431	10586892;11807136;69196040;101613883;101623194	PubChem:(10586892 11807136 69196040 101613883 101623194)	2
8	1	N/A	-100.25282983832238	C10H20O7	[M - H]-	FNMGUEYPZMZZAU	InChI=1S/C10H20O7/c1-6(12)17-5-8(15-2)9(14)10(16-3)7(13)4-11/h7-11,13-14H,4-5H2,1-3H3	[(2S,3R,4R,5R)-3,5,6-trihydroxy-2,4-dimethoxyhexyl] acetate	CC(=O)OCC(C(C(C(CO)O)OC)O)OC	-2.0	18642156	PubChem:(18642156)	2
9	1	N/A	-100.44107115979733	C10H20O7	[M - H]-	CODZLYGVVBYUJD	InChI=1S/C10H20O7/c1-3-15-5(2)16-10-9(14)8(13)7(12)6(4-11)17-10/h5-14H,3-4H2,1-2H3	1-EE-Glucoside	CCOC(C)OC1C(C(C(C(O1)CO)O)O)O	-1.29999995	195887;13886608;21126431;50988013	MeSH:(195887);PubChem:(195887 13886608 21126431 50988013);PubMed	70
10	1	N/A	-101.44054900470175	C10H20O7	[M - H]-	RNGLGJPLUNWYDT	InChI=1S/C10H20O7/c1-2-5(12)4-16-9-8(14)7(13)6(3-11)17-10(9)15/h5-15H,2-4H2,1H3	null	CCC(COC1C(C(C(OC1O)CO)O)O)O	-1.79999995	117794343	PubChem:(117794343)	2
11	1	N/A	-101.65420134796402	C10H20O7	[M - H]-	OYGPMNYGCOGSQJ	InChI=1S/C10H20O7/c1-14-6(5-11)7(15-2)8(16-3)9(17-4)10(12)13/h6-9,11H,5H2,1-4H3,(H,12,13)	(2R,3S,4R,5R)-6-hydroxy-2,3,4,5-tetramethoxyhexanoic acid	COC(CO)C(C(C(C(=O)O)OC)OC)OC	-1.20000005	21593717;102147404;129666906	PubChem:(21593717 102147404 129666906)	2
12	1	N/A	-106.20462020864862	C10H20O7	[M - H]-	IOFPSFSJIYKSGX	InChI=1S/C10H20O7/c1-5(2)10(16)17-4-7(13)9(15)8(14)6(12)3-11/h5-9,11-15H,3-4H2,1-2H3	null	CC(C)C(=O)OCC(C(C(C(CO)O)O)O)O	-2.0	70148415	PubChem:(70148415)	2
