rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1513992289210525	-134.481271901268	C13H18O5	[M - H]-	XFMWIHHCFKZIHB	InChI=1S/C13H18O5/c1-8(14)2-3-9-6-12(16)10(7-11(9)15)4-5-13(17)18/h9-10H,2-7H2,1H3,(H,17,18)	null	CC(=O)CCC1CC(=O)C(CC1=O)CCC(=O)O	-0.699999988	54466884	PubChem:(54466884)	2
2	1	N/A	-143.58025165000078	C13H18O5	[M - H]-	BKXLEHLSVAWIKV	InChI=1S/C13H18O5/c1-2-3-4-5-9-8(7-11(14)15)6-10(12(9)16)13(17)18/h3-4,8-10H,2,5-7H2,1H3,(H,14,15)(H,17,18)	null	CCC=CCC1C(CC(C1=O)C(=O)O)CC(=O)O	1.50734282	""	KEGG Mine	8589934592
3	1	N/A	-144.19092543742045	C13H18O5	[M - H]-	VGMZMZQIWIUZME	InChI=1S/C13H18O5/c1-2-11(14)9-6-4-3-5-8(9)10(13(17)18)7-12(15)16/h2,8-10H,1,3-7H2,(H,15,16)(H,17,18)	2-(2-prop-2-enoylcyclohexyl)butanedioic acid	C=CC(=O)C1CCCCC1C(CC(=O)O)C(=O)O	1.5	23031070	PubChem:(23031070)	2
4	1	N/A	-153.44312072660475	C13H18O5	[M - H]-	LSDZEYSAVLOSJW	InChI=1S/C13H18O5/c1-8(14)6-10(12(15)16)11(13(17)18)7-9-4-2-3-5-9/h7,9-10H,2-6H2,1H3,(H,15,16)(H,17,18)	null	CC(=O)CC(C(=CC1CCCC1)C(=O)O)C(=O)O	1.39999998	69808531	PubChem:(69808531)	2
5	1	N/A	-156.8103820125003	C13H18O5	[M - H]-	BCUQZSXMSDDUPW	InChI=1S/C13H18O5/c1-10(16)12(11(8-14)9-15)6-4-2-3-5-7-13(17)18/h2,4,8-9,11-12H,3,5-7H2,1H3,(H,17,18)	null	CC(=O)C(CC=CCCCC(=O)O)C(C=O)C=O	1.06282425	""	KEGG Mine	8589934592
6	1	N/A	-162.03294592992503	C13H18O5	[M - H]-	SYSVIEUDJPRZGW	InChI=1S/C13H18O5/c14-10-5-3-1-2-4-7-11(15)12(16)8-6-9-13(17)18/h1-5,7,10-12,15-16H,6,8-9H2,(H,17,18)	null	C(CC(C(C=CC=CC=CC=O)O)O)CC(=O)O	0.980638802	""	KEGG Mine	8589934592
7	1	N/A	-165.10015899850123	C13H18O5	[M - H]-	OMICJSXLJJSDGI	InChI=1S/C13H18O5/c1-6(14)9-4-11(8(3)16)12(13(17)18)5-10(9)7(2)15/h9-12H,4-5H2,1-3H3,(H,17,18)	null	CC(=O)C1CC(C(CC1C(=O)C)C(=O)O)C(=O)C	-0.699999988	54157834	PubChem:(54157834)	2
8	1	N/A	-167.64342984073153	C13H18O5	[M - H]-	ABRBTWGGJUJTPM	InChI=1S/C13H18O5/c14-10-6-2-4-8-12(16)11(15)7-3-1-5-9-13(17)18/h1-4,6,8,10-12,15-16H,5,7,9H2,(H,17,18)	null	C(CC(=O)O)C=CCC(C(C=CC=CC=O)O)O	0.980638802	""	KEGG Mine	8589934592
9	1	N/A	-167.83920983044183	C13H18O5	[M - H]-	JKSVOLIDJVVTBV	InChI=1S/C13H18O5/c1-2-9(12(15)16)10(13(17)18)7-11(14)8-5-3-4-6-8/h2,8,10H,3-7H2,1H3,(H,15,16)(H,17,18)	null	CC=C(C(CC(=O)C1CCCC1)C(=O)O)C(=O)O	1.29999995	69811151	PubChem:(69811151)	2
10	1	N/A	-169.65743190293884	C13H18O5	[M - H]-	SYSTWWMMZJJMAY	InChI=1S/C13H18O5/c1-2-3-4-5-8-6-9(7-10(8)14)11(12(15)16)13(17)18/h6,9,11H,2-5,7H2,1H3,(H,15,16)(H,17,18)	2-(4-oxo-3-pentylcyclopent-2-en-1-yl)propanedioic acid	CCCCCC1=CC(CC1=O)C(C(=O)O)C(=O)O	2.0999999	17784846	PubChem:(17784846)	2
11	1	N/A	-173.44518358775903	C13H18O5	[M - H]-	KYAKQSOTIKHUJL	InChI=1S/C13H18O5/c14-9(3-1-6-13(17)18)7-8-10-11(15)4-2-5-12(10)16/h10H,1-8H2,(H,17,18)	null	C1CC(=O)C(C(=O)C1)CCC(=O)CCCC(=O)O	-0.200000003	129878680	PubChem:(129878680)	2
12	1	N/A	-178.603621845334	C13H18O5	[M - H]-	HEOCAKDVMJNJNF	InChI=1S/C13H18O5/c14-11(10(12(15)16)13(17)18)9-6-3-7-1-4-8(9)5-2-7/h1,4,7-11,14H,2-3,5-6H2,(H,15,16)(H,17,18)	null	C1CC2C=CC1CCC2C(C(C(=O)O)C(=O)O)O	1.70000005	70171037	PubChem:(70171037)	2
13	1	N/A	-188.75813878526915	C13H18O5	[M - H]-	QQWLNUZHPWNVAE	InChI=1S/C13H18O5/c1-2-6-3-8-7(9(4-6)12(15)16)5-10(11(8)14)13(17)18/h4,6-8,10-11,14H,2-3,5H2,1H3,(H,15,16)(H,17,18)	null	CCC1CC2C(CC(C2O)C(=O)O)C(=C1)C(=O)O	1.0971489	""	KEGG Mine	8589934592
14	1	N/A	-194.004125114572	C13H18O5	[M - H]-	SKYNUSHXSWGZRO	InChI=1S/C13H18O5/c1-10(16)12(9-15)11(8-14)6-4-2-3-5-7-13(17)18/h2,4,8-9,11-12H,3,5-7H2,1H3,(H,17,18)	null	CC(=O)C(C=O)C(CC=CCCCC(=O)O)C=O	1.06282425	""	KEGG Mine	8589934592
15	1	N/A	-194.98066721391368	C13H18O5	[M - H]-	YCYSHRGMPKFVTP	InChI=1S/C13H18O5/c1-17-12-9-10(13(15)16)5-6-11(12)18-8-4-2-3-7-14/h5-6,9,14H,2-4,7-8H2,1H3,(H,15,16)	null	COC1=C(C=CC(=C1)C(=O)O)OCCCCCO	2.13147569	62227653	PubChem:(62227653)	2
16	1	N/A	-196.92863614211868	C13H18O5	[M - H]-	GQDNQARAYQKEDE	InChI=1S/C13H18O5/c1-8(7-11(14)15)5-4-6-9(2)12(16)10(3)13(17)18/h4-7,10,12,16H,1-3H3,(H,14,15)(H,17,18)	(2E,4E,6E,8R,9S)-8-hydroxy-3,7,9-trimethyldeca-2,4,6-trienedioic acid	CC(C(C(=CC=CC(=CC(=O)O)C)C)O)C(=O)O	2.0	11357243	COCONUT:(CNP0363181);KNApSAcK:(43034);Natural Products:(UNPD192709);PubChem:(11357243);SuperNatural:(SN00248417)	3178514
17	1	N/A	-197.06770148542822	C13H18O5	[M - H]-	MIFHXWNDWLANEM	InChI=1S/C13H18O5/c1-2-3-4-5-8-9(6-7-10(8)14)11(12(15)16)13(17)18/h11H,2-7H2,1H3,(H,15,16)(H,17,18)	2-(3-oxo-2-pentylcyclopenten-1-yl)propanedioic acid	CCCCCC1=C(CCC1=O)C(C(=O)O)C(=O)O	1.79999995	17784851	PubChem:(17784851)	2
