rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C9H12O6	[M - H]-	C9H12O6	150.5442779799911	147.2393586655387	3.304919314452394	35	0.8426734964972465	1.5835506117502196	2.4477800047538687	0.4108139665023485	
2	C7H10N3O5	[M - H]-	C7H10N3O5	105.87627680859092	104.4552989104533	1.4209778981376262	25	0.4874360088639861	1.4166861073745274	2.8975567509421456	6.654223828573283	
3	C6H15ClNO5	[M - H]-	C6H15ClNO5	76.32983541781475	74.77587384483071	1.553961572984038	27	0.5332045034965898	-1.3875192612706346	2.060119953271611	-1.8544357681775787	
4	C5H15NO6P	[M - H]-	C5H15NO6P	64.00060997381117	63.35774011637095	0.6428698574402187	23	0.48960269248194693	-0.673471328192437	1.1597329898812478	-1.0340455631500496	
5	C10H8N4O2	[M - H]-	C10H8N4O2	43.64146124578616	41.328327095934895	2.3131341498512663	18	0.3519242801093513	-3.0140172441493522	3.7742546801420995	-5.8079883745163965	
6	C10H16OS2	[M - H]-	C10H16OS2	43.02922404103011	43.02922404103011	0.0	15	0.3351609910651269	-2.8267323773025224	3.0681233231662284	-3.630120449761796	
7	C6H11N5O2P	[M - H]-	C6H11N5O2P	40.61661652170794	39.335915719776416	1.2807008019315242	18	0.35701583250888413	-1.761934098700785	2.4418989041584984	-7.252847904300954	
8	C2H12N6O4S	[M - H]-	C2H12N6O4S	13.583606677213194	13.583606677213194	0.0	12	0.25859045364745625	5.259502932625719	7.666941138189878	-2.7779339050321843	
9	C7H11ClN5O	[M - H]-	C7H11ClN5O	12.92066927131033	12.92066927131033	0.0	14	0.2694947589680053	-0.7515642600478994	5.164880914052037	-8.073238109196325	
10	C8H6N7O	[M - H]-	C8H6N7O	10.107883143946147	7.755230510094812	2.3526526338513345	10	0.266175387337075	12.437688149821923	12.437688149821923	0.43542148755453786	
