rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12904433981728414	-178.8810914333865	C19H28O8	[M - H]-	BLUZJMSWHOWXKI	InChI=1S/C19H28O8/c1-3-16(20)24-12-5-7-14-26-18(22)10-9-11-19(23)27-15-8-6-13-25-17(21)4-2/h3-4H,1-2,5-15H2	null	C=CC(=O)OCCCCOC(=O)CCCC(=O)OCCCCOC(=O)C=C	2.5999999	123567018	PubChem:(123567018)	2
2	1	N/A	-181.22014703507494	C19H28O8	[M - H]-	HHKPUDQKGQCHRO	InChI=1S/C19H28O8/c1-7(2)15(20)25-9-6-17(4,22)19(24)12(18(5,23)13-14(19)27-13)11-10(9)8(3)16(21)26-11/h7-14,22-24H,6H2,1-5H3	null	CC1C2C(CC(C3(C(C2OC1=O)C(C4C3O4)(C)O)O)(C)O)OC(=O)C(C)C	0.0136233801	""	COCONUT:(CNP0182740);Natural Products:(UNPD156105);SuperNatural:(SN00268913)	3178496
3	1	N/A	-184.18516140094758	C19H28O8	[M - H]-	FAOVIJGHLICCNH	InChI=1S/C19H28O8/c1-14(2)18(22)26-12-6-10-24-16(20)8-5-9-17(21)25-11-7-13-27-19(23)15(3)4/h1,3,5-13H2,2,4H3	null	CC(=C)C(=O)OCCCOC(=O)CCCC(=O)OCCCOC(=O)C(=C)C	2.70000005	88197083	PubChem:(88197083)	2
4	1	N/A	-195.49745988479998	C19H28O8	[M - H]-	OJLTXISSKGIRET	InChI=1S/C19H28O8/c1-11(2)8-14(26-16(20)6-7-25-18(22)12(3)4)15-9-13(19(23)27-15)10-17(21)24-5/h11,13-15H,3,6-10H2,1-2,4-5H3	null	CC(C)CC(C1CC(C(=O)O1)CC(=O)OC)OC(=O)CCOC(=O)C(=C)C	2.5	89007993	PubChem:(89007993)	2
5	1	N/A	-203.0455040856255	C19H28O8	[M - H]-	FXGYAWZRUXIPFD	InChI=1S/C19H28O8/c1-14(2)18(22)26-11-7-5-9-24-16(20)13-17(21)25-10-6-8-12-27-19(23)15(3)4/h1,3,5-13H2,2,4H3	null	CC(=C)C(=O)OCCCCOC(=O)CC(=O)OCCCCOC(=O)C(=C)C	3.29999995	101518550	PubChem:(101518550)	2
6	1	N/A	-205.72708206608033	C19H28O8	[M - H]-	MBBCRMZJLXIWGT	InChI=1S/C19H28O8/c1-8(2)16(21)26-15-13-12(10(4)17(22)25-13)14(20)19(24)9(3)6-11(27-19)7-18(15,5)23/h8-9,11-15,20,23-24H,4,6-7H2,1-3,5H3	null	CC1CC2CC(C(C3C(C(C1(O2)O)O)C(=C)C(=O)O3)OC(=O)C(C)C)(C)O	0.800000012	132582901;137642938	PubChem:(132582901 137642938)	2
7	1	N/A	-206.36832610529856	C19H28O8	[M - H]-	WVLNGLGCYFZCOC	InChI=1S/C19H28O8/c1-6-8-23-18-16(26-13(4)21)10-15(11-25-12(3)20)17(27-14(5)22)19(18)24-9-7-2/h6-7,15-19H,1-2,8-11H2,3-5H3	null	CC(=O)OCC1CC(C(C(C1OC(=O)C)OCC=C)OCC=C)OC(=O)C	1.5	42599179	PubChem:(42599179)	2
8	1	N/A	-206.83312799277311	C19H28O8	[M - H]-	SGYMQIRZUFPHRV	InChI=1S/C19H28O8/c1-5-6-7-8-9-10-11-23-19-18(26-15(4)22)17(25-14(3)21)16(27-19)12-24-13(2)20/h5,9-10,16-19H,1,6-8,11-12H2,2-4H3	[(2S,3S,4R,5S)-3,4-diacetyloxy-5-[(2E)-octa-2,7-dienoxy]oxolan-2-yl]methyl acetate	CC(=O)OCC1C(C(C(O1)OCC=CCCCC=C)OC(=O)C)OC(=O)C	2.20000005	21583921;21583922	PubChem:(21583921 21583922)	2
9	1	N/A	-207.42726335816772	C19H28O8	[M - H]-	ADRRJSYFCSDROI	InChI=1S/C19H28O8/c1-5-16(20)25-13-8-9-14(26-17(21)6-2)15(27-18(22)7-3)11-19(23)24-12(4)10-13/h8-9,12-15H,5-7,10-11H2,1-4H3	null	CCC(=O)OC1CC(OC(=O)CC(C(C=C1)OC(=O)CC)OC(=O)CC)C	2.29999995	57150004;88500328	PubChem:(57150004 88500328)	2
10	1	N/A	-208.6692399535642	C19H28O8	[M - H]-	ZCXWJSGPFVQBNG	InChI=1S/C19H28O8/c1-4-6-26-15(20)10-13(19(25)27-7-5-2)12-8-11(3)16(18(23)24)14(9-12)17(21)22/h8,12-14,16H,4-7,9-10H2,1-3H3,(H,21,22)(H,23,24)	null	CCCOC(=O)CC(C1CC(C(C(=C1)C)C(=O)O)C(=O)O)C(=O)OCCC	1.70000005	54540622	PubChem:(54540622)	2
11	1	N/A	-210.34403813903452	C19H28O8	[M - H]-	GFPGDQCOIGCDGB	InChI=1S/C19H28O8/c1-7-24-15(20)13(5)11-19(17(22)26-9-3,18(23)27-10-4)12-14(6)16(21)25-8-2/h5-12H2,1-4H3	tetraethyl hepta-1,6-diene-1,3,3,5-tetracarboxylate	CCOC(=O)C(=C)CC(CC(=C)C(=O)OCC)(C(=O)OCC)C(=O)OCC	3.0	22022672	PubChem:(22022672)	2
12	1	N/A	-210.46361727615889	C19H28O8	[M - H]-	PTSZLVQNKQMQQE	InChI=1S/C19H28O8/c20-16(21)12-6-1-3-8-14(12)18(24)26-10-5-11-27-19(25)15-9-4-2-7-13(15)17(22)23/h12-15H,1-11H2,(H,20,21)(H,22,23)	null	C1CCC(C(C1)C(=O)O)C(=O)OCCCOC(=O)C2CCCCC2C(=O)O	2.5	102058823;139596682	PubChem:(102058823 139596682);NORMAN:(NS00066339)	262146
13	1	N/A	-219.92731607019448	C19H28O8	[M - H]-	XRUSRVHNYVOKLI	InChI=1S/C19H28O8/c1-8-14-12(27-17(8)23)7-18(4,24)13-6-11(25-9(2)20)15(22)19(13,5)16(14)26-10(3)21/h8,11-16,22,24H,6-7H2,1-5H3	[(1S,3aR,5R,5aR,7S,8R,8aS,9S,9aR)-9-acetyloxy-5,8-dihydroxy-1,5,8a-trimethyl-2-oxo-3a,4,5a,6,7,8,9,9a-octahydro-1H-azuleno[6,5-b]furan-7-yl] acetate	CC1C2C(CC(C3CC(C(C3(C2OC(=O)C)C)O)OC(=O)C)(C)O)OC1=O	0.800000012	23256405	PubChem:(23256405)	2
14	1	N/A	-221.5239122308399	C19H28O8	[M - H]-	VIXDJANKAZIUIT	InChI=1S/C19H28O8/c1-18(22)9-19(2)15(26-14(18)8-16(20)23-3)6-12-11(27-19)5-4-10-13(24-12)7-17(21)25-10/h10-15,22H,4-9H2,1-3H3	null	CC12CC(C(OC1CC3C(O2)CCC4C(O3)CC(=O)O4)CC(=O)OC)(C)O	0.200000003	102279092	PubChem:(102279092)	2
15	1	N/A	-221.98403423959235	C19H28O8	[M - H]-	LMFDONXEMVFKSV	InChI=1S/C19H28O8/c1-11(15(21)24-8)14(17(23)25-9)12(16(22)27-19(5,6)7)10-13(20)26-18(2,3)4/h10H,1-9H3	null	CC(=C(C(=CC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC)C(=O)OC	2.5	102353382	PubChem:(102353382)	2
16	1	N/A	-222.4366660019763	C19H28O8	[M - H]-	ONRDLNYFLIPHNB	InChI=1S/C19H28O8/c1-11(2)18(22)25-9-16(20)24-10-17(21)26-14(5)8-15-7-12(3)6-13(4)19(23)27-15/h12-15H,1,6-10H2,2-5H3	null	CC1CC(C(=O)OC(C1)CC(C)OC(=O)COC(=O)COC(=O)C(=C)C)C	3.5	68230860	PubChem:(68230860)	2
17	1	N/A	-222.80549897179094	C19H28O8	[M - H]-	RWBJDNRPUHZQJN	InChI=1S/C19H28O8/c1-6-15(17(20)21)11-16(27-19(23)14(4)5)12-25-8-7-24-9-10-26-18(22)13(2)3/h11,16H,2,4,6-10,12H2,1,3,5H3,(H,20,21)	null	CCC(=CC(COCCOCCOC(=O)C(=C)C)OC(=O)C(=C)C)C(=O)O	2.29999995	88654021	PubChem:(88654021)	2
18	1	N/A	-224.63927659019075	C19H28O8	[M - H]-	LYHGUGXQUTUKPO	InChI=1S/C19H28O8/c1-12(2)18(22)26-14(5)10-24-16(20)8-7-9-17(21)25-11-15(6)27-19(23)13(3)4/h14-15H,1,3,7-11H2,2,4-6H3	null	CC(COC(=O)CCCC(=O)OCC(C)OC(=O)C(=C)C)OC(=O)C(=C)C	2.79999995	88197078	PubChem:(88197078)	2
19	1	N/A	-225.37497767822694	C19H28O8	[M - H]-	FWGYSXFXRHTSJT	InChI=1S/C19H28O8/c1-7(2)15(21)25-9-6-17(4,23)19-12(11-10(9)8(3)16(22)26-11)18(5,24)13(20)14(19)27-19/h7-14,20,23-24H,6H2,1-5H3	null	CC1C2C(CC(C34C(C2OC1=O)C(C(C3O4)O)(C)O)(C)O)OC(=O)C(C)C	0.0136233801	""	COCONUT:(CNP0256474);Natural Products:(UNPD133910);SuperNatural:(SN00243254)	3178496
20	1	N/A	-225.98028616424452	C19H28O8	[M - H]-	OCMWZBCBPJGXPK	InChI=1S/C19H28O8/c1-8(2)14(20)25-10-6-17(5,23)19-11(27-19)7-16(4,22)18(19,24)13-12(10)9(3)15(21)26-13/h8-13,22-24H,6-7H2,1-5H3	null	CC1C2C(CC(C34C(O3)CC(C4(C2OC1=O)O)(C)O)(C)O)OC(=O)C(C)C	0.0248465817	""	COCONUT:(CNP0271670);Natural Products:(UNPD12021);SuperNatural:(SN00280755)	3178496
21	1	N/A	-227.1630866635041	C19H28O8	[M - H]-	GJOYGMFVSXCBME	InChI=1S/C19H28O8/c1-5-14(26-16(20)7-3)12-24-18(22)10-9-11-19(23)25-13-15(6-2)27-17(21)8-4/h7-8,14-15H,3-6,9-13H2,1-2H3	bis(2-prop-2-enoyloxybutyl) pentanedioate	CCC(COC(=O)CCCC(=O)OCC(CC)OC(=O)C=C)OC(=O)C=C	3.0999999	59698505	PubChem:(59698505)	2
22	1	N/A	-228.56153942967882	C19H28O8	[M - H]-	AEECPXZRWFWTGA	InChI=1S/C19H28O8/c1-17(2,15(22)24-7)9-26-13(20)11-12(19(11,5)6)14(21)27-10-18(3,4)16(23)25-8/h9-10H2,1-8H3	null	CC1(C(=C1C(=O)OCC(C)(C)C(=O)OC)C(=O)OCC(C)(C)C(=O)OC)C	2.5999999	10915984	PubChem:(10915984)	2
23	1	N/A	-229.81745979475537	C19H28O8	[M - H]-	LBVDEZSWGSEUSZ	InChI=1S/C19H28O8/c1-7-9-11-13-25-17(21)15-14(16(20)24-12-10-8-2)26-18(3,22-5)19(4,23-6)27-15/h1,8,14-15H,2,9-13H2,3-6H3	null	CC1(C(OC(C(O1)C(=O)OCCCC#C)C(=O)OCCC=C)(C)OC)OC	2.0999999	101261475;135071541	PubChem:(101261475 135071541)	2
