rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C13H16O7	[M - H]-	C13H16O7	27.799291939422144	26.558381806487514	1.2409101329346315	6	0.9301757521596665	1.188092264508708	3.731957924386415	-8.430127226344677	
2	C10H21O5PS	[M - H]-	C10H21O5PS	21.132527080227703	19.118707617108	2.0138194631197024	6	0.9301757521596665	2.4760844024147453	3.731957924386415	8.778616000024531	
3	C17H16O2S	[M - H]-	C17H16O2S	11.431054504598498	11.431054504598498	0.0	5	0.18546321120047662	1.4842895443154247	3.467879260514066	0.40871879013802126	
4	C9H20N2O4S2	[M - H]-	C9H20N2O4S2	9.180849436699667	9.180849436699667	0.0	5	0.18546321120047662	2.587015459595029	3.467879260514066	2.7106551264671475	
5	C11H14N3O6	[M - H]-	C11H14N3O6	7.764815694547288	5.172873334863125	2.5919423596841633	5	0.18546321120047662	1.4842895443154247	3.810641060669486	-3.687000602791201	
6	C8H13N8O2P	[M - H]-	C8H13N8O2P	7.63352730144997	5.985444511276951	1.648082790173019	2	0.7447125409591897	-5.080425898680065	5.080425898680065	-9.50909453162371	
7	C10H23O3P3	[M - H]-	C10H23O3P3	7.282508982628094	4.369351024491561	2.913157958136533	5	0.18546321120047662	3.467879260514066	3.9960365882587636	4.281356321396734	
8	C12H18N2O2P2	[M - H]-	C12H18N2O2P2	6.003465528478586	4.899110721876833	1.1043548066017526	5	0.18546321120047662	3.467879260514066	3.9960365882587636	10.122144616099547	
9	C9H22N2O2P2S	[M - H]-	C9H22N2O2P2S	5.958028564824648	2.8017695131134954	3.1562590517111526	5	0.18546321120047662	1.4842895443154247	3.467879260514066	-1.7866045521606506	
10	C12H10N7O2	[M - H]-	C12H10N7O2	5.182501184880234	4.962988957866592	0.2195122270136416	2	0.7447125409591897	-3.8092877856122644	4.725786116869209	-8.411432860474374	
