rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08512886125517115	-58.881821932852816	C10H16O5	[M - H]-	UBRNODGTAQTKQF	InChI=1S/C10H16O5/c11-8(5-3-7-10(14)15)4-1-2-6-9(12)13/h1-7H2,(H,12,13)(H,14,15)	5-oxodecanedioic acid	C(CCC(=O)O)CC(=O)CCCC(=O)O	-0.100000001	10608739	PubChem:(10608739)	2
2	1	N/A	-61.06733651444456	C10H16O5	[M - H]-	XTQIBFVBYWIHIP	InChI=1S/C10H16O5/c11-8(6-7-10(14)15)4-2-1-3-5-9(12)13/h1-7H2,(H,12,13)(H,14,15)	null	C(CCC(=O)CCC(=O)O)CCC(=O)O	0.100000001	1755	COCONUT:(CNP0347006);PubChem:(1755);additional;PubChem class - bio and metabolites;MeSH:(1755);PubChem class - safety and toxic;Training Set;PubMed	86523974
3	1	N/A	-70.02410288529967	C10H16O5	[M - H]-	YJKVXNVLAAAIPH	InChI=1S/C10H16O5/c11-8(10(14)15)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,12,13)(H,14,15)	Decanedioic acid, 2-oxo-	C(CCCC(=O)C(=O)O)CCCC(=O)O	1.39999998	20227615	PubChem:(20227615)	2
4	1	N/A	-78.47693059173525	C10H16O5	[M - H]-	HQKGWWJFABOSNJ	InChI=1S/C10H16O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h1-7H2,(H,12,13)(H,14,15)	Decanedioic acid, 3-oxo-	C(CCCC(=O)O)CCC(=O)CC(=O)O	0.899999976	14178865	PubChem:(14178865);PubMed	66
5	1	N/A	-79.1812334712746	C10H16O5	[M - H]-	PJLQGQFFORYGKO	InChI=1S/C10H16O5/c1-8(11)15-7-6-9(12)4-2-3-5-10(13)14/h2-7H2,1H3,(H,13,14)	8-acetyloxy-6-oxooctanoic acid	CC(=O)OCCC(=O)CCCCC(=O)O	-0.100000001	19793811	PubChem:(19793811)	2
6	1	N/A	-94.36890317660719	C10H16O5	[M - H]-	ZFONAUHRORWDHV	InChI=1S/C10H16O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h7,11H,1-6H2,(H,12,13)(H,14,15)	null	C(CCCC(=O)O)CCC(=CC(=O)O)O	1.79999995	85983396;121232666	COCONUT:(CNP0183398);PubChem:(85983396 121232666);CHEBI:(131363)	2097186
7	1	N/A	-96.89286687744712	C10H16O5	[M - H]-	PNVMIRAQASGJKO	InChI=1S/C10H16O5/c1-15-10(14)7-6-8(11)4-2-3-5-9(12)13/h2-7H2,1H3,(H,12,13)	null	COC(=O)CCC(=O)CCCCC(=O)O	-0.100000001	85525753	PubChem:(85525753)	2
8	1	N/A	-100.923856008472	C10H16O5	[M - H]-	JNZQNFUQDMDISS	InChI=1S/C10H16O5/c1-7(11)3-2-4-8(12)5-9(13)6-10(14)15/h9,13H,2-6H2,1H3,(H,14,15)	null	CC(=O)CCCC(=O)CC(CC(=O)O)O	-0.136549234	""	KEGG Mine	8589934592
9	1	N/A	-104.24107651225245	C10H16O5	[M - H]-	ISEBCPJRJRXTDQ	InChI=1S/C10H16O5/c1-6(3-4-9(12)13)8(7(2)11)5-10(14)15/h7,11H,3-5H2,1-2H3,(H,12,13)(H,14,15)	null	CC(C(=C(C)CCC(=O)O)CC(=O)O)O	0.600000024	129296778	PubChem:(129296778)	2
10	1	N/A	-104.33955261748052	C10H16O5	[M - H]-	MDHLLFRZLDYNGT	InChI=1S/C10H16O5/c11-9(12)5-3-7-1-2-8(15-7)4-6-10(13)14/h7-8H,1-6H2,(H,11,12)(H,13,14)	null	C1CC(OC1CCC(=O)O)CCC(=O)O	0.400000006	101059247;102249402	PubChem:(101059247 102249402)	2
11	1	N/A	-104.74223209915027	C10H16O5	[M - H]-	IHFXRDHGTBYTLP	InChI=1S/C10H16O5/c1-3-14-6-5-8(11)7-9(12)10(13)15-4-2/h3-7H2,1-2H3	null	CCOCCC(=O)CC(=O)C(=O)OCC	0.400000006	61393330	PubChem:(61393330)	2
12	1	N/A	-105.5235320780645	C10H16O5	[M - H]-	JTOYXZZLKBAIEJ	InChI=1S/C10H16O5/c1-6-2-3-7(11)4-8(12)9(13)5-10(14)15-6/h6,8-9,12-13H,2-5H2,1H3	cepharosporolides C	CC1CCC(=O)CC(C(CC(=O)O1)O)O	-0.899999976	10036241;20055810;21630881;44575720;73657095;92448158;92471631;124350804	COCONUT:(CNP0221446);Natural Products:(UNPD102383 UNPD116667);PubChem:(10036241 20055810 21630881 44575720 73657095 92448158 92471631 124350804);SuperNatural:(SN00351263 SN00350001);MeSH:(10036241 21630881);PubMed	3178566
13	1	N/A	-105.9909447933951	C10H16O5	[M - H]-	GVUKXGZRYIFDES	InChI=1S/C10H16O5/c1-7(2-4-9(12)13)6-8(11)3-5-10(14)15/h7H,2-6H2,1H3,(H,12,13)(H,14,15)	Nonanedioic acid, 4-methyl-6-oxo-	CC(CCC(=O)O)CC(=O)CCC(=O)O	0.0	58663280	PubChem:(58663280)	2
14	1	N/A	-107.41642063159165	C10H16O5	[M - H]-	ONRIYMIXCUUSNS	InChI=1S/C10H16O5/c1-3-14-9(12)6-5-8(11)7-10(13)15-4-2/h3-7H2,1-2H3	Diethyl 3-oxoadipate	CCOC(=O)CCC(=O)CC(=O)OCC	0.5	81576	NORMAN:(NS00037222);PubChem class - safety and toxic;PubChem:(81576)	67371010
15	1	N/A	-108.31311055800069	C10H16O5	[M - H]-	LIRJSAGYMXXXNP	InChI=1S/C10H16O5/c1-7(8(11)6-10(14)15)4-2-3-5-9(12)13/h7H,2-6H2,1H3,(H,12,13)(H,14,15)	null	CC(CCCCC(=O)O)C(=O)CC(=O)O	0.899999976	87792537	PubChem:(87792537)	2
16	1	N/A	-108.50814322470252	C10H16O5	[M - H]-	RSGVAVNCTCYOOK	InChI=1S/C10H16O5/c1-6(11)14-9-3-8(13)4-10(5-9)15-7(2)12/h8-10,13H,3-5H2,1-2H3	(3-acetyloxy-5-hydroxycyclohexyl) acetate	CC(=O)OC1CC(CC(C1)OC(=O)C)O	0.400000006	11183526;10262743;18459098;44631353;59890640	PubChem:(11183526 10262743 18459098 44631353 59890640)	2
17	1	N/A	-108.9541168162817	C10H16O5	[M - H]-	KMWVYGAXCVARFF	InChI=1S/C10H16O5/c11-6-4-2-1-3-5-8(10(14)15)7-9(12)13/h5,11H,1-4,6-7H2,(H,12,13)(H,14,15)	null	C(CCC=C(CC(=O)O)C(=O)O)CCO	0.600000024	101180734	PubChem:(101180734)	2
18	1	N/A	-109.24453916377527	C10H16O5	[M - H]-	LYBQMKJABQTTFJ	InChI=1S/C10H16O5/c1-7(11)10(2,5-3-8(12)13)6-4-9(14)15/h3-6H2,1-2H3,(H,12,13)(H,14,15)	4-Acetyl-4-methylpimelic acid	CC(=O)C(C)(CCC(=O)O)CCC(=O)O	0.0	407651;6992741	PubChem:(407651 6992741)	2
19	1	N/A	-111.4858746312236	C10H16O5	[M - H]-	SIKITEOUTDRRGZ	InChI=1S/C10H16O5/c1-7(2-4-9(12)13)6-8(11)3-5-10(14)15/h6,8,11H,2-5H2,1H3,(H,12,13)(H,14,15)	null	CC(=CC(CCC(=O)O)O)CCC(=O)O	0.300000012	122437142	PubChem:(122437142)	2
20	1	N/A	-111.89971885647711	C10H16O5	[M - H]-	INSMESHWOUDGRC	InChI=1S/C10H16O5/c1-3-10(4-7(2)11,5-8(12)13)6-9(14)15/h3-6H2,1-2H3,(H,12,13)(H,14,15)	null	CCC(CC(=O)C)(CC(=O)O)CC(=O)O	0.100000001	88742653	PubChem:(88742653)	2
21	1	N/A	-111.99891350376271	C10H16O5	[M - H]-	HJFQRIQFIKSCOI	InChI=1S/C10H16O5/c1-8(11)14-6-3-4-10(13)5-7-15-9(2)12/h3-7H2,1-2H3	null	CC(=O)OCCCC(=O)CCOC(=O)C	0.0	139584644	PubChem:(139584644);COCONUT:(CNP0357215)	2097154
