rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H35O9P	[M - H]-	C19H35O9P	54.24679413312004	50.3728371487363	3.8739569843837414	11	0.8435600873063425	2.1758970537047855	2.669007765670627	0.633864003241131	
2	C21H30N2O8	[M - H]-	C21H30N2O8	54.09481395290359	51.62441567396278	2.4703982789408103	11	0.8435600873063425	2.1758970537047855	2.669007765670627	4.415724481194989	
3	C26H30O6	[M - H]-	C26H30O6	53.91154756502964	53.91154756502964	0.0	11	0.8435600873063425	2.1758970537047855	2.669007765670627	-4.785572871626227	
4	C22H26N6O4	[M - H]-	C22H26N6O4	53.428619142810184	51.92765847887839	1.5009606639317954	11	0.8435600873063425	2.1758970537047855	2.669007765670627	1.3566949917085873	
5	C20H31N4O5P	[M - H]-	C20H31N4O5P	53.16519214809482	50.09528050256996	3.069911645524858	11	0.8435600873063425	2.1758970537047855	2.669007765670627	-2.425165486245271	
6	C14H30N8O6S	[M - H]-	C14H30N8O6S	52.47547674836805	49.99298202044765	2.4824947279204066	11	0.8435600873063425	2.1758970537047855	2.669007765670627	2.847179086299791	
7	C18H36N2O6P2	[M - H]-	C18H36N2O6P2	52.26786992334106	49.58963724886695	2.6782326744741116	11	0.8435600873063425	2.1758970537047855	2.669007765670627	-6.207025964199129	
8	C14H32N8O4P2	[M - H]-	C14H32N8O4P2	51.5101387661424	48.67057470538953	2.8395640607528727	11	0.8435600873063425	2.1758970537047855	2.669007765670627	-0.06475810086431406	
9	C15H31N6O7P	[M - H]-	C15H31N6O7P	51.42707935734811	49.699816728239405	1.7272626291087076	11	0.8435600873063425	2.1758970537047855	2.669007765670627	6.776131866575946	
10	C20H35ClO8	[M - H]-	C20H35ClO8	50.34236080613153	50.34236080613153	0.0	11	0.8435600873063425	2.1758970537047855	2.669007765670627	0.2303139799904056	
