rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H10O	[M - H]-	C19H10O	3.5	3.5	0.0	1	0.0	NaN	NaN	1.902710702116647	
2	C7H14N2O8	[M - H]-	C7H14N2O8	1.0	1.0	0.0	1	0.0	NaN	NaN	-5.409473844516117	
3	C9H12N5O2S	[M - H]-	C9H12N5O2S	0.18159728138509834	0.18159728138509834	0.0	2	0.542673099151802	-4.557567970087273	4.557567970087273	9.783315303904667	
4	C11H14N2O3S	[M - H]-	C11H14N2O3S	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	4.477655765060855	
5	C8H18N2O3S2	[M - H]-	C8H18N2O3S2	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	-8.843466278922014	
6	C9H19O4PS	[M - H]-	C9H19O4PS	-2.2188758248682006	-2.2188758248682006	0.0	1	0.0	NaN	NaN	-2.055847679182545	
7	C3H10N8O6	[M - H]-	C3H10N8O6	-2.404450656794568	-2.404450656794568	0.0	1	0.0	NaN	NaN	5.201845233620745	
8	C4H6N12O2	[M - H]-	C4H6N12O2	-3.054593309471951	-3.054593309471951	0.0	1	0.0	NaN	NaN	-0.08290279528178049	
9	C5H15N6O2PS	[M - H]-	C5H15N6O2PS	-3.3456098522868825	-3.3456098522868825	0.0	1	0.0	NaN	NaN	8.555471398729697	
10	C4H14N8OS2	[M - H]-	C4H14N8OS2	-3.366880760047714	-3.366880760047714	0.0	1	0.0	NaN	NaN	1.7678527989902293	
