rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1282874654001983	-111.43586381681237	C9H12O4	[M - H]-	BZVLKIMOISKVFD	InChI=1S/C9H12O4/c10-8-3-1-2-6(12-8)7-4-5-9(11)13-7/h6-7H,1-5H2	null	C1CC(OC(=O)C1)C2CCC(=O)O2	0.600000024	23200392	PubChem:(23200392)	2
2	1	N/A	-121.04526324181347	C9H12O4	[M - H]-	RVMKMODIXBETKL	InChI=1S/C9H12O4/c10-8(12-6-1-2-6)5-9(11)13-7-3-4-7/h6-7H,1-5H2	dicyclopropyl propanedioate	C1CC1OC(=O)CC(=O)OC2CC2	1.20000005	23131597	PubChem:(23131597)	2
3	1	N/A	-125.12989620386294	C9H12O4	[M - H]-	XNQKEMMWDSMSSD	InChI=1S/C9H12O4/c1-8(10)12-6-4-3-5-7-13-9(2)11/h4,6-7H2,1-2H3	null	CC(=O)OCCC#CCOC(=O)C	0.5	58361952	PubChem:(58361952)	2
4	1	N/A	-126.35805987643542	C9H12O4	[M - H]-	HFNDKQGLWIODFJ	InChI=1S/C9H12O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h2,4-7H2,(H,10,11)(H,12,13)	4-Nonynedioic acid	C(CC#CCCC(=O)O)CC(=O)O	0.600000024	17789726	PubChem:(17789726)	2
5	1	N/A	-127.51486190247982	C9H12O4	[M - H]-	ZFYGMOPZRUOGSN	InChI=1S/C9H12O4/c1-5-4-7(13-9(5)11)6-2-3-8(10)12-6/h5-7H,2-4H2,1H3	null	CC1CC(OC1=O)C2CCC(=O)O2	0.800000012	67397439	PubChem:(67397439)	2
6	1	N/A	-129.5104831656506	C9H12O4	[M - H]-	ZDVQMESESLJFGQ	InChI=1S/C9H12O4/c10-8-4-6(12-8)2-1-3-7-5-9(11)13-7/h6-7H,1-5H2	null	C1C(OC1=O)CCCC2CC(=O)O2	0.600000024	89334263	PubChem:(89334263)	2
7	1	N/A	-130.383935222887	C9H12O4	[M - H]-	CEVAXPVTHUWGDZ	InChI=1S/C9H12O4/c1-6(10)3-2-4-7-5-8(11)13-9(7)12/h7H,2-5H2,1H3	null	CC(=O)CCCC1CC(=O)OC1=O	-0.100000001	12006484	PubChem:(12006484)	2
8	1	N/A	-130.48160517758654	C9H12O4	[M - H]-	YHRTWFWSQCULIJ	InChI=1S/C9H12O4/c1-2-3-5-8-6(12-9(5)11)4-7(10)13-8/h5-6,8H,2-4H2,1H3	null	CCCC1C2C(CC(=O)O2)OC1=O	1.0	134900410	PubChem:(134900410)	2
9	1	N/A	-131.23889424010332	C9H12O4	[M - H]-	OPJGHEDHGFUOEV	InChI=1S/C9H12O4/c1-3-7-13-9(11)6-5-8(10)12-4-2/h3-4,7H2,1-2H3	null	CCCOC(=O)C#CC(=O)OCC	2.0999999	87457797	PubChem:(87457797)	2
10	1	N/A	-132.46732173774436	C9H12O4	[M - H]-	HLXJEKITWYTODO	InChI=1S/C9H12O4/c1-2-3-7-13-9(12)6-4-5-8(10)11/h1H,3-7H2,(H,10,11)	null	C#CCCOC(=O)CCCC(=O)O	0.5	88616806	PubChem:(88616806)	2
11	1	N/A	-133.5790209918544	C9H12O4	[M - H]-	XQORHLZFVXHHBK	InChI=1S/C9H12O4/c1-5(10)4-8(13)9(6(2)11)7(3)12/h13H,4H2,1-3H3	3-acetyl-4-hydroxyhept-3-ene-2,6-dione	CC(=O)CC(=C(C(=O)C)C(=O)C)O	-0.100000001	21718561	PubChem:(21718561)	2
12	1	N/A	-134.48183307882545	C9H12O4	[M - H]-	KOXAYGRJFJZWCY	InChI=1S/C9H12O4/c1-2-4-11-8(10)7-9-12-5-3-6-13-9/h1,9H,3-7H2	null	C#CCOC(=O)CC1OCCCO1	0.200000003	99802671	PubChem:(99802671)	2
13	1	N/A	-134.79001911480546	C9H12O4	[M - H]-	RITSIUNHNSIEPQ	InChI=1S/C9H12O4/c1-3-13-9(11)7-5-4-6-8(10)12-2/h3,6-7H2,1-2H3	null	CCOC(=O)CC#CCC(=O)OC	0.600000024	87458510	PubChem:(87458510)	2
14	1	N/A	-135.6125150356463	C9H12O4	[M - H]-	JTCGZMNOIDSOFW	InChI=1S/C9H12O4/c10-8-6(1-3-12-8)5-7-2-4-13-9(7)11/h6-7H,1-5H2	null	C1COC(=O)C1CC2CCOC2=O	0.600000024	67934376	PubChem:(67934376)	2
15	1	N/A	-137.6262213835065	C9H12O4	[M - H]-	HWBXLXKKFZZMHD	InChI=1S/C9H12O4/c1-3-5-6-13-9(11)7-8(10)12-4-2/h3-4,7H2,1-2H3	3-O-but-1-ynyl 1-O-ethyl propanedioate	CCC#COC(=O)CC(=O)OCC	1.79999995	21872283	PubChem:(21872283)	2
16	1	N/A	-138.9953601561241	C9H12O4	[M - H]-	LTBKBUMBRUJBTF	InChI=1S/C9H12O4/c1-3-5-6-13-9(11)7-8(10)12-4-2/h4,6-7H2,1-2H3	null	CCOC(=O)CC(=O)OCC#CC	1.10000002	87828637	PubChem:(87828637)	2
17	1	N/A	-139.44790724800245	C9H12O4	[M - H]-	LLDQRCZMXXNCBF	InChI=1S/C9H12O4/c10-7-3-1-2-5-9(12-7)6-4-8(11)13-9/h1-6H2	null	C1CCC2(CCC(=O)O2)OC(=O)C1	0.800000012	135060155	PubChem:(135060155)	2
